Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
Australia,Standard Double Room - Atrium View,2  ,October 2019,Couple, Not much to dislike about the Radisson. Maybe better views from your room but not an issue.,9.6,Radisson Blue was Fabulous for two!,0,location|
Australia,Superior Twin Room,3  ,October 2019,Solo traveler," Well, the TV in the rooms uses an online system that after you turn off the TV, it defaults back to the start menu, and does not remember the station it was on. A bit frustrating - but no big deal.",9.6,Enjoyed a great stay and would highly recommend this hotel to others who are visiting Sydney.,0,tv|internet|restaurant|
Australia,Superior Double Room,2  ,October 2019,Group, My room phone didn't so I can't comment on the room service as I couldn't order any. I'm sure they will get that fixed. No view but I was in the middle of the CBD.,9.6,Nice place with charming service.,0,staff|location|
Malaysia,Standard Double Room - Atrium View,2  ,October 2019,Solo traveler, Basin clogged up on second night but I was too tired to bother. No toothbrush provided,7.9,Pleasant stay could have been great,0,
Australia,Deluxe Double Room with Balcony,4  ,October 2019,Couple, The balcony is standing room only... no where to sit,9.6,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,October 2019,Couple, Air con & TV didn't work. Lucky it wasn't summer!,8.3,"Was a great stay, great facility & easy staff to deal with",0,temperature|tv|
Malaysia,Standard Double Room - Atrium View,2  ,September 2019,Solo traveler, The toilet is not user friendly for Muslims guest as we need to use hand bidet after using the toilet,10.0,good location,0,bathroom|staff|
Australia,Standard Double Room - Atrium View,1  ,October 2019,Couple, A little overpriced for outdated rooms,8.3,Very Good,0,price|
Australia,Superior Twin Room,1  ,October 2019,Family, The staff were a bit run off their feet and were a bit short with guests. The decor and bathrooms are a bit outdated and tired,8.3,Very Good,0,staff|comfort|bathroom|
Australia,Superior Twin Room,1  ,October 2019,Family, The breakfast could have had a bit more healthy choices,10.0,Really terrific staff. Hotel has a real relaxed feel about it. Thoroughly recommend,0,food/drink|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple," Towel rack or hooks in bathroom would have been nice. 
The 'view' was not impressive (into an office building)
Unfortunately I could hear footsteps from the corridor while in the room.",8.0,"Great price, good location, splendid stay!",0,bathroom|location|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, Having to leave,9.6,"Great hotel, for a small price",0,
Singapore,Standard Double Room - Atrium View,2  ,September 2019,Solo traveler, Couldn't fault the property.,10.0,Very well priced for how nice the hotel is.,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, Everything was great,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, still can hear some noise from next room,9.6,Exceptional,0,noisiness|
Australia,Standard Double Room - Atrium View,2  ,September 2019,Couple, Room layout,9.6,"Lovely, central hotel",0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Group, Nothing to dislike,10.0,Exceptional,0,
Australia,Superior Double Room,2  ,September 2019,Couple, I thought the grout in the bathroom tiles was a little tired looking,10.0,We enjoyed our 41st anniversary stay very much.,0,bathroom|
Australia,Superior Double Room,1  ,September 2019,Couple, Nothing at all,10.0,Was a beautiful experience for me and my partner,0,
New Zealand,Standard Double Room - Atrium View,2  ,September 2019,Couple, Not so intuitive TV entertainment software/programme hinder use.,10.0,Will definitely stay again for my future shopping trip.,0,tv|
Australia,Superior Double Room,1  ,September 2019,Couple," Buffet breakfast was quite good but would increase the variety of options, food and drink, available.",10.0,Exceptional,0,food/drink|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple," The staff were so professional and very helpful. Nothing was too much trouble
The hotel is situated so close to the Quay as well as the rocks, so was walking distamce to both which made the stay seamless
The room was so comfortable and had everything one would require. If not the staff were only too obliging to fulfil every request 
quickly and with a smile
Absolutely loved my stay, would highly recommend to all",10.0,Radisson Blue Heaven,0,staff|comfort|
New Zealand,Standard Double Room - Atrium View,1  ,September 2019,Couple," Parking was over $60 for the night. Given the lack of other options to park in the middle of the city, it definitely felt as though they took advantage of this. No view from the room and music from nearby venues - it did not impact our stay though.",9.2,"Perfect room, great facilities.",0,parking|location|
Australia,Standard Double Room - Atrium View,2  ,September 2019,Couple, Everything is great.,10.0,Great hotel located in the centre of Sydney A++,0,
Australia,Superior Double Room,1  ,September 2019,Couple, Nothing,10.0,Very enjoyable stay.,0,
New Zealand,Standard Double Room - Atrium View,2  ,September 2019,Solo traveler, The woman on reception who checked me in was a bit rude once she discovered I booked through booking.com.,9.6,Exceptional,0,staff|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Solo traveler, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,September 2019,Couple," Hard to close blockout curtains at night
Getting air con to right temp",9.2,Wonderful,0,temperature|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple," I would appreciate a smoking area inside the hotel. Dare to be different, guys. An air freshener in the toilet would be good too.",10.0,Great place. Great time.,0,location|temperature|bathroom|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, Quite pricey,9.6,Exceptional,0,price|
Australia,Standard Double Room - Atrium View,2  ,September 2019,Family, Enjoyed our stay. No negative comments,10.0,Excellent stay!,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Family, there was no hairdryer in my room,10.0,excellent,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Solo traveler," Everything, clean, interesting and luxurious.",10.0,Exceptional,0,dirty|price|
Australia,Superior Double Room,1  ,September 2019,Couple, Nothing I didn't like!,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple," Nothing really, limited parking, however the hotel has valet for only $65 p/n",10.0,Exceptional,0,parking|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple," Had some issues with the Television cable connection dropping out, apart from that the room was great.",8.8,Excellent,0,tv|internet|
Australia,Superior Double Room,1  ,September 2019,Solo traveler, More attention to cleanliness is always good. The hot chocolate was way too sweet!,8.8,Excellent,0,dirty|
Australia,Standard Double Room - Atrium View,2  ,September 2019,Group, Payment process was difficult  I had booked this for someone else.  The hotel needed to see the card,10.0,excellent,0,price|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, Note the “atrium view” rooms have a view of concrete walls only. This wasn’t a problem for us for a one night stay but for any longer we would book a different room category. The room itself was lovely though.,9.2,"Fabulous hotel, very conveniently located in the CBD with lovely rooms and good food.",0,location|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Group, Nothing negative to say at all,10.0,This hotel exceeded our expectations . The staff were fantastic ! Highly recommend  .,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Solo traveler," Breakfast was the only disappointing part of my stay, it was the usual luke warm buffet and horrible coffee that is really not good enough.  Also if it is advertised as staying open until 11am then it needs to have all of the food available.  I got down to breakfast at 09:30am which seemed to be a popular time and most of the hot stuff was empty. The staff were great and very responsive to requests, but they needed to be that bit more proactive.",9.0,"Lovely hotel in the perfect location, with friendly helpful staff",0,food/drink|staff|
Australia,Standard Double Room - Atrium View,1  ,September 2019,Group," Nothing, we had a wonderful stay",9.0,Wonderful,0,
Bulgaria,Standard Double Room - Atrium View,1  ,September 2019,Group, The sound isolation is poor. You hear people on the flor like they were in the room.,8.3,Pleasant,0,noisiness|
Australia,Standard Double Room - Atrium View,2  ,September 2019,Couple, To be honest we could not fault this property.,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,September 2019,Couple, Unfortunately there was no temperature control in our room for the air conditioner but everything else was great.,10.0,Exceptional,0,temperature|
United States of America,Superior Double Room,1  ,September 2019,Couple," We used the hotel valet for our car, which was a reasonable cost of $65 a day.  When we got the car back, however, we noticed that the radio station had been changed from our set local station to a Sydney station we never listen to.. just a bit funny and not very professional.",9.2,Clean and comfortable with excellent service,0,parking|tv|location|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, A view from the room. Expected that it will be better.,8.3,Very Good,0,location|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Group, Wouldn't pay full price on it.,8.8,Excellent,0,price|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, Stayed here for my anniversary. I'd prefer to stay at other 5 star hotels. This hotel wasn't bad but I was expecting a bit more.  Room was alright.,8.3,Very Good,0,
United Kingdom,Standard Double Room - Atrium View,1  ,September 2019,Couple, The lifts took a long time to arrive (we'd just been to Hong Kong and the lifts in the hotel there were very speedy) but that's if we were being very picky - otherwise a great stay!,10.0,Perfect location for Sydney sightseeing!,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Solo traveler, nothing was fantastic,10.0,fantastic hotel,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Solo traveler, No issues,10.0,Great hotel with friendly staff and large rooms,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Solo traveler," I actually burned my leg on the hot water coming out of the bath. MY FAULT totally... but perhaps a note about how HOT that hot water actually is... or do ignore this because you can only try to 'educate' people so much... 
When the bathroom renovations are eventually done - I think it would be good to move that bath nozzle to the end of the bath and not on the side of it...",10.0,It was really pleasant and quiet - two things I needed as I was working in the evening!,0,bathroom|dirty|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, The reception staff not very helpful and didn’t give us the correct information regarding our booking,7.9,Good,0,staff|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, Nothing!!,10.0,Great experience.,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Group, The lighting in the main room was very dim,10.0,Excellent location and delightful accommodation,0,
Australia,Business Class Room,1  ,August 2019,Couple, Nothing!,10.0,Amazing hotel,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple," I couldn’t fault anything. The check in staff were professional & friendly, drinks at the bar were delicious, the room was quiet, clean & luxurious & stocked with everything you could want.",9.6,This hotel will be the first I contact every time I’m in Sydney after this very enjoyable stay!,0,staff|food/drink|restaurant|noisiness|dirty|price|
Australia,Standard Double Room - Atrium View,1  ,July 2019,Couple, Nothing. It was all excellent,10.0,Consistently great service,0,
Australia,Standard Double Room - Atrium View,2  ,August 2019,Couple, Nothing.,10.0,This hotel was great value for money for Sydney and yet managed to exceed our high expectations.,0,
Russia,Standard Double Room - Atrium View,1  ,August 2019,Solo traveler, Nothing,10.0,Exceptional,0,
Australia,Deluxe Double Room with Balcony,1  ,August 2019,Couple," The smell in the bathroom , breakfast can improve compared to other hotels in the city",10.0,"Stayed before , meets expectations,",0,bathroom|food/drink|location|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, Nothing at all.,10.0,Exceptional,0,
New Zealand,Standard Double Room - Atrium View,1  ,August 2019,Couple, Not anything of note,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, The on/off button on the remote was very slow to respond and the navigation between the screens was not user friendly.,10.0,Overall - excellent.,0,location|tv|staff|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple," Nothing. The location, premise and value for money for outstanding.",10.0,Do not look anywhere else for your Sydney stay,0,location|price|
Australia,Superior Double Room,1  ,August 2019,Solo traveler, Nothing,9.6,Lovely friendly & professional staff made this a great overnight stay.,0,
Australia,Superior Twin Room,1  ,August 2019,Group, The room was clean but the sink had a funky smell. A little pricey,9.2,Wonderful,0,dirty|price|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Solo traveler, All good,8.8,Excellent,0,
New Zealand,Deluxe Double Room with Balcony,3  ,August 2019,Solo traveler, Nothing.,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple, Car parking,9.6,Exceptional,0,parking|
Australia,Superior Double Room,1  ,July 2019,Family, Noise that was occuring in the foyer due to glass doors being fixed on both days.,9.2,nice,0,noisiness|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Couple," The street access is a pain when driving to the place, but this cant be helped so no issues with the Radisson on this.",10.0,Lovely place to stay for an overnight getaway in the city.,0,parking|location|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Group, There was nothing not to like.,10.0,Exceptional,0,
Australia,Superior Double Room,1  ,August 2019,Couple, The wardrobe did not have the drop to hang my dresses without being crumpled. At the desk there should have been a mirror for women to sit and do their makeup. There was a full length mirror but that meant I would have to stand up and do my make up and there was not good natural light where it was positioned. The television was positioned at right angles to the bed. You therefore could not watch television in bed.,8.8,I would recommend and use Raddison Blue Hotels.,0,comfort|tv|bed|
Australia,Standard Double Room - Atrium View,1  ,August 2019,Group, Nothing that comes to mind,10.0,"Excellent, thank you",0,
Australia,Superior Double Room,1  ,August 2019,Group, Gym too small,8.3,Very Good,0,fitness|
Saudi Arabia,Studio King Spa Suite,3  ,July 2019,Family, Nothing,10.0,Exceptional,0,
Sweden,Premier Twin Room,3  ,July 2019,Couple, They took a long time to bring our bags up to our room. The breakfast was overpriced.,9.6,Exceptional,0,food/drink|price|
Australia,Standard Double Room - Atrium View,2  ,July 2019,Solo traveler, No complaints at all.,10.0,My go-to hotel in the CBD,0,
Australia,Standard Double Room - Atrium View,1  ,July 2019,Couple, Nothing,10.0,The stay could not have been better. The service we received was impressive.,0,
Australia,Superior Double Room,2  ,July 2019,Couple, We liked everything,10.0,Exceptional,0,
Australia,Superior Double Room,1  ,July 2019,Couple, Check in time a little too late to accommodate me for my scheduled function,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,July 2019,Solo traveler," need the option of a blanket rather than doona,gets really hot under a doona",9.2,Wonderful,0,bed|
Australia,Standard Double Room - Atrium View,1  ,July 2019,Couple, Pillows were a bit flat but that was about it.,10.0,Enjoyable and Comfortable,0,bed|
Australia,Business Class Room,1  ,July 2019,Couple, Nothing really,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,July 2019,Couple, Price can always be cheaper 😀,9.6,"This is a great location for appointments in the cbd, sightseeing",0,price|
Australia,Standard Double Room - Atrium View,1  ,July 2019,Couple," Service was v slow in the bar area. 
Checkout was quite slow.",10.0,Really great hotel with excellent staff and service.,0,staff|restaurant|location|
Australia,Standard Double Room - Atrium View,1  ,July 2019,Family, Nothing!,10.0,Excellent friendly atmosphere and great value,0,
Australia,Standard Double Room - Atrium View,1  ,July 2019,Family," Indoor swimming pool. Proximity to harbour, Opera house and city",10.0,fabulous for a weekend getaway,0,fitness|location|
United Kingdom,Standard Double Room - Atrium View,4  ,June 2019,Solo traveler, Food and drink was a little bit pricey but expected for a hotel in a major city,10.0,brillant,0,food/drink|price|location|
Israel,Superior Twin Room,3  ,July 2019,Solo traveler, It would be nice if there were real vegan options,10.0,Very enjoyable,0,
New Zealand,Standard Double Room - Atrium View,1  ,July 2019,Couple," Nothing negative to say, great place.",10.0,One night in Sydney,0,location|
Australia,Superior Double Room,1  ,July 2019,Couple, I liked everything,10.0,Exceptional,0,
Australia,Business Class Room,1  ,July 2019,Couple, Nothing at all to comment on.,10.0,The Club facilities were exceptional and worth the extra,0,
United Kingdom,Superior Twin Room,1  ,July 2019,Group, Breakfast wasn’t quite as good as expected,9.6,Lovely night,0,food/drink|
Australia,Standard Double Room - Atrium View,1  ,July 2019,Solo traveler, Above,8.3,Very Good,0,
Australia,Standard Double Room - Atrium View,1  ,July 2019,Couple, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,July 2019,Solo traveler, Took at least 30 mins for room service delivery and pickip,10.0,Great hotel will be back,0,staff|
Slovakia,Standard Double Room - Atrium View,5  ,July 2019,Solo traveler," Some guests were having a party literally in the room across from mine, and were making noise well until 3 in the morning, which meant no sleep for me. I had to complain twice to management and i don’t think their reponse was sufficient. The next day I had to change rooms because those same guests were making noise again the following night. The worst thing is I had to fight for a new room - management’s first suggestion was that i just wait it out and notify them if noise persists. I felt that management’s response could have been a bit more forthcoming.",7.9,Not the experience I was looking for.,0,noisiness|bed|
Australia,Superior Double Room,1  ,July 2019,Couple, Nothing that I could think of,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,July 2019,Solo traveler, TV functions are slow and clumsy. Digital reception often pixelated. Invest in better TV system.,9.6,Consistently good.,0,tv|staff|
Australia,Superior Twin Room,1  ,July 2019,Solo traveler," I understand it was a busy night and the hotel were understaffed but hearing that our room was given away to another group who extended their stay was concerning. I was understanding that the team had to make another room but waiting 4 hours is ridiculous. My friend and I had a function at 9:30pm and therefore only had 1.5 hrs to get ready and spend time in the room I paid a lot of money for and wanted to relax in after a hard week. The customer service for the inconvenience was next to nothing. Yes there was a verbal apology but there wasn’t any mention of anything to make it up to us besides a whole orange, pear and mandarin sent to our room. The least the hotel could do would be to give me a credit, a bigger room or complimentary dinner. In the morning I was still little disappointed and so I asked for a late checkout and complimentary breakfast for my friend and I for which the manager said okay. When I checked my emails at home, I was charged $65 for this so called complimentary breakfast... im angry and I will not stay here again.",7.9,Disappointing,0,price|staff|food/drink|
Australia,Superior Twin Room,1  ,July 2019,Family, Room decor could be a little more filled out.,9.6,Exceptional,0,comfort|
Australia,Standard Double Room - Atrium View,1  ,July 2019,Couple, Nothing all good.,10.0,I would most definitely stay at the Raddison Blu Sydney again,0,
Australia,Superior Double Room,3  ,July 2019,Couple, Thought room would be a bit bigger.,10.0,It was fantastic value for money and liked top hat and tails service!!,0,
United Kingdom,Superior Double Room,2  ,July 2019,Couple, Offered extension price was not honoured by desk staff,8.8,Loved the hotel would have stayed longer but for attitude of junior desk staff left in charge,0,price|staff|
United Arab Emirates,Standard Double Room - Atrium View,1  ,July 2019,Family," No coffee machine in the room. 
Check-in exactly at 3:00pm.",9.2,Wonderful,0,food/drink|
Australia,Superior Double Room,1  ,July 2019,Couple, Nothing,10.0,Exceptional,0,
New Zealand,Business Class Room,3  ,June 2019,Family, nil,10.0,Exceptional,0,
Australia,Superior Double Room,2  ,July 2019,Couple, Parking facilities are expensive & not suitable for vehicles above 1.8m in height,9.6,Great Location & great ammenities,0,parking|price|
South Africa,Superior Double Room,2  ,June 2019,Solo traveler, Bfast not good,9.6,Good location,0,
New Zealand,Superior Twin Room,1  ,July 2019,Couple, I could not fault the place. Flawless.,10.0,Exceptional,0,location|
Australia,Standard Double Room - Atrium View,2  ,July 2019,Solo traveler, Pretty noisy on a Friday and Saturday night with all the bars having live music. Health club showers were a bit weird reminds me of high school gym class.,9.2,Wonderful,0,noisiness|restaurant|bathroom|fitness|
India,Standard Double Room - Atrium View,5  ,July 2019,Solo traveler, Nothing,10.0,Ideal Business hotel,0,
Australia,Standard Double Room - Atrium View,3  ,July 2019,Solo traveler, Breakfast area needs updating,10.0,Exceptional,0,food/drink|location|
Australia,Superior Twin Room,1  ,July 2019,Solo traveler, No morning paper!,10.0,Perfect!,0,bed|
Australia,Superior Twin Room,1  ,July 2019,Solo traveler, Notning,10.0,Exceptional,0,
Australia,Superior Twin Room,4  ,July 2019,Family, Driving to the hotel was a little tricky with one way streets and the valet parking was pricey (but we were sent directions and aware of the cost upfront). The concierge staff were very helpful each day and always welcoming when we returned from sightseeing. They also kept our luggage for us after check out on our last day and our car was ready with our bags loaded when we arrived back at the hotel at 3pm.,10.0,Exceptional,0,parking|price|staff|
Australia,Superior Double Room,1  ,July 2019,Solo traveler, Nothin,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,June 2019,Couple, No onsite parking,9.6,Exceptional,0,parking|
Australia,Superior Twin Room,1  ,July 2019,Solo traveler, Nothing in particular,10.0,"Fantastic, comfortable and convenient",0,
Australia,Standard Double Room - Atrium View,2  ,July 2019,Couple, Nothing,10.0,Exceptional,0,
Australia,Superior Twin Room,2  ,July 2019,Group, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,June 2019,Couple," The lighting was fairly dim and inconsistent. The only reason I mention this is because I had a makeup artist come in, and she struggled with brightness and shadows. 
I'd also love to see a queen bed in a room that size. Not sure why they would put a double in such a spacious room.",9.6,"Conveniently located, and very comfortable.",0,bed|
Australia,Standard Double Room - Atrium View,1  ,June 2019,Couple, They ran out of some things at breakfast which was a little disappointing.,8.8,We really enjoyed our short stay.,0,food/drink|
Australia,Standard Double Room - Atrium View,1  ,June 2019,Couple, Staff efficiency,7.9,Clean and comfortable. Central place to stay,0,staff|
Australia,Superior Twin Room,1  ,June 2019,Group, There was nothing to not like. Everything was perfect,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,June 2019,Couple, The pillows were too soft,9.6,Exceptional,0,bed|
Australia,Standard Double Room - Atrium View,1  ,June 2019,Family, Nothing - everything we experienced was perfect.,10.0,Clean and Big!,0,
Australia,Superior Double Room,1  ,June 2019,Solo traveler, That I couldn't stay longer,10.0,"Outstanding! Exceptional service.  Rooms are clean, modern & comfortable. I won't stay anywhere else",0,
New Zealand,Deluxe Double Room with Balcony,3  ,May 2019,Couple, All good,10.0,"As always, an excellent relaxing stay. Our home away from home when we're in Sydney.",0,
Australia,Standard Double Room - Atrium View,5  ,June 2019,Couple, Nothing,9.2,Wonderful,0,
Australia,Superior Double Room,1  ,June 2019,Family," A bit of misunderstanding around breakfast, tried to book breakfast ahead ($27 instead of $35), they said ""no need, it's included"" then got ask full price at breakfast by a rather rude staff member who gave us weird stares all the time we were there, not great.",8.3,Very Good,0,food/drink|price|staff|
United Kingdom,Standard Double Room - Atrium View,4  ,June 2019,Solo traveler," Signposting needed to the eating areas, showing start and end times for breakfast. I missed breakfast on my first morning (Monday) as I was given the weekend timings, and staff went round to diners, whilst they were eating, each day to tell them when it was ending.",7.9,Would stay here again.,0,location|food/drink|staff|
New Zealand,Standard Double Room - Atrium View,3  ,June 2019,Couple, Absolutely nothing.,10.0,A Successful Stay,0,
Australia,Superior Double Room,1  ,June 2019,Solo traveler," Nothing, it's all great!",10.0,Exceptional,0,
United States of America,Superior Double Room,1  ,May 2019,Couple, Air conditioning was lacking,10.0,Fabulous accommodations in the heart of the,0,temperature|
Australia,Standard Double Room - Atrium View,1  ,June 2019,Family, There is no view but it's trivial.,10.0,"Comfortable, convenient, we will stay there again.",0,location|
Australia,Standard Double Room - Atrium View,2  ,June 2019,Couple, None,9.6,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,June 2019,Solo traveler, I kept bumping the phone handset near the toilet off the wall.,8.3,"Professional and personal care that makes you feel like you're one of the family at RBP, Syd.",0,location|bathroom|
Australia,Studio King Spa Suite,1  ,May 2019,Couple," Check in. One minute my room wasn't ready, another person looked at the computer, then it was. This was after check in time.",8.3,Very Good,0,
Australia,Standard Double Room - Atrium View,1  ,June 2019,Family, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,2  ,June 2019,Couple," The staff member at checkin was not the friendliest, very dismissive.",7.9,All other staff were very pleasant.,0,staff|
Australia,Standard Double Room - Atrium View,1  ,June 2019,Solo traveler," When I had breakfast they said it's an extra charge for barista made coffee when I've never had that issue here before or at other 5 star hotels. Not really an issue though, the machine was fine and doesn't detract points from my stay.",10.0,Fantastic staff and comfy room,0,food/drink|
Australia,Superior Double Room,1  ,May 2019,Couple," Our previous stay the price included breakfast, This time it did not and that was disappointing",10.0,Exceptional,0,price|food/drink|
Australia,Superior Double Room,1  ,May 2019,Solo traveler, Floor in the pool area was extremely slippery.,10.0,Great for inner-city Sydney - walk to everywhere.,0,fitness|location|
Australia,Superior Double Room,2  ,June 2019,Couple, Nothing comes to mind,9.6,"Great location, great staff, the room was excellent, the linen and bedding was outstanding",0,
United Arab Emirates,Superior Double Room,1  ,June 2019,Couple, Nothing,10.0,"Fabulous hotel, great value, location and team.",0,
Singapore,Standard Double Room - Atrium View,3  ,June 2019,Group, NA,9.6,Comfortable and welcomed,0,
Australia,Superior Double Room,5  ,June 2019,Couple, Wasn’t anyone at reception when we arrived but it was nearly midnight .,9.6,Lovely hotel- excellent location - good value.,0,staff|
Australia,Standard Double Room - Atrium View,2  ,June 2019,Family, There was noise from the A/C of neighbors outside .In the morning.,9.6,A great hotel to stay with inCBD Sydney,0,noisiness|location|
New Zealand,Standard Double Room - Atrium View,1  ,June 2019,Couple, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,June 2019,Couple," After asking the concierge to please check with reception to confirm that I had checked out, nothing was done. That's fine so I went to reception (3m away) and confirmed myself. Then I went to inform the porter that I was indeed checked out. The concierge got himself involved for no reason to confuse things. Fine.
Then after everything was solved, no thank to the concierge, he decided to move from his desk and approach me in the waiting area to inform me that concierge and reception are two different things and that he cannot pass messages on (3m to his right).
If that's a rule, fine.
He then went on to lecturer me the difference between a concierge and reception and that ""I might not be able to COMPREHEND the difference""
My reply was swift.
As an international pilot, I assure you I can comprehend the difference and in fact I am very familiar with a far more impressive service than yours. 
The fact he removed himself from his station after I SOLVED the issue to insult my intelligence was very unusual and disconcerting.
David.",8.3,Very Good,0,staff|location|
Australia,Standard Double Room - Atrium View,1  ,June 2019,Family, no complaints,10.0,"a excellent hotel, exceeded expectations",0,
Australia,Superior Double Room,1  ,June 2019,Group, Nothing,10.0,Excellent location and service. I would stay again.,0,
Australia,Superior Double Room,2  ,June 2019,Group, Everything was perfect,10.0,Best place to stay in Sydney ♥️♥️,0,
Australia,Superior Double Room,2  ,June 2019,Group, Nothing,10.0,A comfortable time away with amazing staff that really go out of their way to make you feel special.,0,
United Kingdom,Superior Double Room,3  ,June 2019,Couple, Bed was 2 singles pushed together so had a big dip in the middle,7.9,Good,0,bed|
Australia,Standard Double Room - Atrium View,2  ,June 2019,Couple, Some staff can come off as a bit abrupt in their interactions with guests.,8.8,Best location in all of Sydney!,0,staff|
Australia,Superior Double Room,2  ,June 2019,Couple, Nothing to fault!,9.6,Great location to explore Sydney,0,
Australia,Standard Double Room - Atrium View,1  ,June 2019,Couple, Breakfast was quite disorganised - running out of everything.,10.0,Prepared to give it another go.,0,food/drink|
Australia,Superior Double Room,1  ,May 2019,Couple," A staff member kindly agreed to take me on a tour of the building, and I would have loved that. In the event our time ran out (Vivid Festival) and we felt highly satisfied with our own explorations. However, the possibility of formalising a building tour appeals. Level 11 is only conditionally available to all hotel guests, but could become part of an occasional 'special opening upstairs' event perhaps?",10.0,Loved it and would stay again.,0,staff|bathroom|
Australia,Superior Twin Room,1  ,May 2019,Family, finding it in the evening with Sydney traffic,9.2,Wonderful,0,location|
Australia,Superior Double Room,2  ,May 2019,Solo traveler, A little noisy due to adjacent pubs/music. Would be great to have double glazed windows.,8.8,Excellent,0,noisiness|restaurant|
Australia,Superior Double Room,1  ,May 2019,Couple," The only problem is getting to the Hotel, although this isn't something the Hotel can address as it is due to the Sydney street system.",9.6,Elegance in the CBD,0,location|
Australia,Superior Double Room,1  ,May 2019,Couple, Nothing,10.0,Exceptional,0,
Australia,Superior Twin Room,4  ,May 2019,Family, My only negative is that the foyer had a bad smell. It smelt like there was no fresh air and/or a bad odour.,8.0,"I thought the room was great and would stay again, thank you",0,temperature|
Australia,Superior Double Room,1  ,May 2019,Group, Nothing.,10.0,Exceptional,0,
Vietnam,Superior Double Room,3  ,May 2019,Couple, There was nothing that I did not like.,10.0,Wonderful stay and made to feel extremely welcome by staff.,0,
Australia,Superior Double Room,2  ,April 2019,Couple, Nothing,10.0,Exceptional,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler, Reception staff were not great.,8.8,Excellent,0,staff|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple, We loved everything!,10.0,Pampered luxury beyond imagination,0,
Australia,Standard Double Room - Atrium View,1  ,May 2019,Couple, TV at the end of the bed is a great idea but it was a bit large to be so close.,9.6,Excellent! Will stay again.,0,tv|bed|
Japan,Standard Double Room - Atrium View,1  ,May 2019,Couple, Beds too soft,8.5,Very Good,0,bed|
Australia,Standard Double Room - Atrium View,1  ,May 2019,Solo traveler, Nothing comes to mind,10.0,"Greeted courteously and warmly, very comfortable room, very clean and convenient.",0,
Australia,Deluxe Double Room with Balcony,1  ,May 2019,Couple," Nothing, everything was great",8.3,Very Good,0,
