Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
Australia,Superior King Room,6  ,July 2019,Couple," No draws in the bedroom, no power point next to the bed",10.0,Fantastic experience,1,0,location|bathroom|bed|
United Arab Emirates,Superior Twin Room,4  ,July 2019,Group, Nothing!,10.0,Exceptional,1,0,
United States of America,Superior King Room,1  ,July 2019,Solo traveler," The entrance is difficult because it was not easy to identify, but basically you go to the Plaza Hotel next door to check in.",10.0,Exceptional,1,0,
United Kingdom,Superior King Room,2  ,July 2019,Solo traveler," The cleaner banging a door on the last morning but the management were great about it, and I couldn't fault anything else! I still absolutely love the hotel and all its staff and will be going back time and time again ❤️",10.0,Absolutely perfect!! ❤️,1,0,dirty|staff|
United States of America,Executive King Room with Iconic View,2  ,July 2019,Family, Two story room was awkward,10.0,Great location with local vibe,1,0,
Saudi Arabia,Superior King Room,7  ,July 2019,Family, Location is Great . Front of station and Metro . Helpful Stuff . Wide Room . Clean,10.0,Great Location,1,0,location|staff|dirty|
United Kingdom,Superior King Room with Iconic View,3  ,July 2019,Couple, Building site outside our window that we did not know about in advance. Every door banged closed so at night it was not great.,6.2,Pleasant,1,0,location|
Panama,Superior King Room,1  ,June 2019,Couple," For a 5 star hotel and $300 a night, this place is disappointing. The room is simple and quite small. Lack of electricity outlets, AC not working properly. No one to help with the suitcases when arriving, you have to go up a stairs. Front office staff friendly, bar staff ok, room service staff inexperienced (starting off by saying I had to pay extra for what I wanted, before I even got the chance to order). It is the location that does it. Price/value is not balanced in my opinion.",6.2,Expensive stay at excellent location,1,0,location|staff|drink|restaurant|price|
Canada,Superior Twin Room,3  ,July 2019,Couple, Absolutely nothing to not like.,10.0,River cruise beginning 2019,1,0,
Germany,Executive King Room with Iconic View (3 Adults),1  ,July 2019,Group, Room was hot AC not good,10.0,Exceptional,1,0,
Bahrain,Superior King Room,4  ,July 2019,Solo traveler, The sound of doors banging ( closing) in the morning.,10.0,Exceptional,1,0,noisiness|
Canada,Superior King Room,2  ,July 2019,Couple, nothing,10.0,great,1,0,
United Kingdom,Superior King Room with Iconic View,2  ,July 2019,Couple, Shame about building works/roadworks  going on outside our window which started work early .,10.0,Great mid week trip excellent location,1,0,location|
United States of America,Executive King Room (3 Adults),2  ,July 2019,Family, Mild stench coming from the bathroom sink.  Likely due to the sewage drainage system in the city.  The bathroom door is slightly broken.,10.0,Exceptional,1,0,bathroom|location|
United States of America,Executive King Room (3 Adults),2  ,July 2019,Family," Small room, cramped lobby, no shops, steps at entrance, insolent staff, awkward lighting.",4.2,Worst hotel for the money I’ve ever stayed in.,1,0,restaurant|staff|
United States of America,Superior Twin Room,3  ,July 2019,Family, Nothing.,10.0,A perfect hotel for our needs.,1,0,
United Kingdom,Superior King Room,2  ,July 2019,Couple," I paid c£250 per night for a tired, distasteful room. The ‘spa’ is not welcoming without a lounger in site (despite the photos)... We paid all that money for a 6/10 Plaza Hotel. I suspect the new parts in the main hotel are ok, but as for the old hotel adjoined to the main building, it is really lacking in quality and interior style. Really disappointed. If I was to return to Amsterdam, I’d definitely ignore the spa, and head to a classic boutique styled smaller hotel, for better value for money. The pictures on here and the website are not accurate.",5.8,Okay,1,0,price|location|comfort|fitness|tv|
New Zealand,Superior King Room,3  ,July 2019,Couple, Very disappointed with our first room. Floor had not been vacuumed. Sighted toe nail clippings. Shower base was not clean.  Chocolate smudged in the side table and not dusted properly. To be fair after we complained and said we wanted another room the second room was much cleaner all round.,6.2,3 night stay. Didn’t eat in the hotel as quite expensive but the location was brilliant,1,0,location|bathroom|dirty|
Australia,Executive King Room with Iconic View (3 Adults),3  ,July 2019,Family, Outdated accommodation.,6.7,Great location but outdated accommodation.,1,0,
Iraq,Superior Twin Room,5  ,July 2019,Solo traveler, Breakfast must be included,10.0,Enjoyable,1,0,food|
India,Superior King Room,1  ,July 2019,Family, Only thing I was expecting a room with a view every after paying a higher price I didn’t got one,10.0,Good one,1,0,location|price|
United Kingdom,Superior King Room,2  ,July 2019,Couple, Room on arrival had a bad smell and not particularily clean. Staff at reception changed it immediately.,6.2,Pleasant,1,0,dirty|staff|
United Kingdom,Superior King Room,2  ,July 2019,Couple, Nothing it was all good.,10.0,Exceptional,1,0,
Puerto Rico,Executive King Room (3 Adults),2  ,June 2019,Family, I liked it all.,10.0,Exceptional,1,0,
Saudi Arabia,Superior King Room,5  ,July 2019,Solo traveler, Flexibility to be more in check in and out,10.0,It was very interesting,1,0,
Pakistan,Superior King Room,3  ,July 2019,Family," We had 4 rooms as we were 2 families with kids. One of our room number 165 wash room ( toilet ) had a very foul smell right from check in. We complained multiple times during our stay from 01 July to 04 July, but no action was taken. We requested for change of room also, but were declined.
The host at the breakfast restaurant in the hotel was pretty rude.",6.7,Will never stay again at this hotel.,1,0,bathroom|food|restaurant|staff|
United States of America,Superior Twin Room,2  ,July 2019,Family, Limited room service menu,10.0,Exceptional,1,0,staff|food|
United Kingdom,Superior King Room,2  ,June 2019,Couple, Eveything,10.0,Perfect hotel,1,0,
Australia,Superior Twin Room,2  ,July 2019,Family, Nothing ... honestly and I am very picky and I want value for money and a bit more and I thoroughly recommend Park Plaza ...,10.0,Best Place to Stay for First Trip to Amsterdam,1,0,price|
United Kingdom,Superior King Room,1  ,June 2019,Couple, Flawless,10.0,Exceptional,1,0,
Germany,Superior King Room with Iconic View,3  ,June 2019,Solo traveler, Small thing-a little more seating in lobby near reception would be good,10.0,Exceptional,1,0,location|staff|
United Kingdom,Superior King Room with Iconic View,2  ,June 2019,Couple," Some nuts and olives when having a drink in the bar would have been perfect, but i guess that's just my personal preference as i love to eat lol",10.0,"Amazing, relaxing, peaceful.",1,0,drink|restaurant|
Bahrain,Superior Twin Room,2  ,June 2019,Couple, Complementary water at the room,10.0,Exceptional,1,0,dirty|bathroom|
United States of America,Superior King Room,2  ,June 2019,Solo traveler, Our first room had a disgusting smell. We we're moved. It took forever to get into our room. Second day the room wasn't cleaned. We were told we hit a privacy button. We were unaware of such a button. No instructions available to work the room.,6.2,Pleasant,1,0,
South Africa,Superior Twin Room,1  ,June 2019,Solo traveler, Interior black and grey - how boring! Almost enough to make one depressed. Add a bit of colour!,6.2,Pleasant,1,0,
Turkey,Superior King Room,5  ,June 2019,Family," Staff , 
rooms very small  .they write 20 m but it 
Include bath . As bed room it not more than 14 meter square. during shower if you don’t place towels under the door you will find water in the room . 
one of our rooms was with few stairs between entrance to the Bed . Terrible if you have leg problems . 
Hotel have two buildings
Park plaza Victoria
In one side you need to change 2 elevators to get to the room . Room are old 
In check in even they don’t explain how to get there - go and find your way :-)
Other building Victoria
Direct elevator between floors . Modern electric system but rooms like in Cave 
I felt they have priority by giving the rooms 
On depending where the booking was done.
i got my room at 16:30 although i have been promise to get it at 14:00 .
Morning shift manager  explanation was .room will be deliver starting from 14:00 clock not at 14:00 . :-)
After 16:00 second shift manager explanation
That they have problem with cleaning room stuff so he don’t have magic what to do .
Not clean . You can feel that from the flagons
In entrance Door 
Absolutely not deserve the cost i paid there for 5 night for two rooms .",4.2,Both Shift managers their are very aggressive and Rud not suitable for such job .,1,0,staff|bathroom|bed|location|dirty|comfort|price|
United States of America,Superior King Room,2  ,June 2019,Group," Our checkin was a nightmare. Front desk staff weren't trained well. Rooms weren't ready, but They sent us to the restaurant and it wasn't open.
We ate in the bar and that was OK.
The hotel is next to train station and noisy. The layout of the hotel is odd and difficult.",6.2,Pleasant,1,0,staff|restaurant|drink|noisiness|
Indonesia,Superior King Room,2  ,June 2019,Family," One of the Staff, the concierge man was not polite and humiliated guest. Hotel business is about hospitality, and dont under estimate guests from their appearance",4.6,Disappointing,1,0,staff|
Israel,Executive King Room with Iconic View (3 Adults),4  ,June 2019,Family, Everything was perfect,10.0,Park plaza Victoria- the best choice,1,0,
Netherlands,Superior King Room,1  ,May 2019,Solo traveler," The staff are very rude, they open your door while you're sleeping, woke up twice because of this. Did not get an apology. Service is very bad. Their coffee is also very bad.",4.2,I did not have a nice experience at this hotel. Would not recommend it to anyone.,1,0,staff|bed|drink|
United Kingdom,Executive King Room with Iconic View,3  ,June 2019,Couple, For amount of money paid per night the room didn’t match the rest of the hotel. The hotel was decorated very modern and nice and the room looked quite old and warn out. For that price the rooms definitely need an upgrade. Iconic view was in fact building works which was very loud.,4.6,Not Great! Wouldn’t return to hotel.,1,0,price|comfort|location|noisiness|
United Kingdom,Superior Twin Room,7  ,June 2019,Family," Just 2 points. The first was when on arrival our bathroom had a large puddle of water, so that had to be reported to the housekeeping. 
And the only way into the hotel was by using steps, which in the case for 1 person they found it hard to get up. Maybe a ramp?",10.0,Exceptional,1,0,bathroom|dirty|
United States of America,Superior Twin Room,3  ,May 2019,Solo traveler," For the price paid, would have appreciated a better view..we had absolutely no view except looking at other surrounding units..my wife loved the blackout curtains..I pointed out the few nuisance items that were noted in room we rented..coffee storage cabinet missing handle.almost unable to access coffee pods..chair in room torn at seam. In-house manager needs to do quality checks occasionally.",10.0,Exceptional,1,0,price|location|drink|
United States of America,Superior King Room,3  ,June 2019,Group," You can't change this, but it was a surprise to have so many steps to go up in the hallways getting to rooms.  The aircon sometimes turned off automatically during the night and we got very hot and had to restart the aircon.",10.0,"Great stay, nice hotel, great location.   Everything great.",1,0,
United Kingdom,Superior Twin Room,2  ,June 2019,Group, I didn’t like the property at all. Cleaning and room services were very very poor.  It’s not worth it to pay even this amount.,2.5,Very Poor,1,0,dirty|staff|price|
United Kingdom,Superior Twin Room,2  ,June 2019,Family, Nothing,10.0,Excellent,1,0,
Germany,Superior King Room,2  ,May 2019,Solo traveler, I had booked a Suite and got a room in the first Floor (in the last corner) to the street. You cant open the Windows in this room and there was a protection grid in front of the room looking like in a prison.  This all for more than 400 EUR/Room.,4.2,Good location but the worst room,1,0,
United Kingdom,Superior King Room,3  ,May 2019,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Executive King Room (3 Adults),1  ,May 2019,Group, Didn’t get robes or slippers and our friends in the other room did,10.0,Exceptional,1,0,
Jordan,Superior King Room,1  ,April 2019,Group, small rooms,10.0,Exceptional,1,0,
United Kingdom,Superior King Room,1  ,May 2019,Couple," Staff took £64 from my account on the 6th of May as a deposit for the mini bar in the room after explaining to them i wouldn't be using it several times they still insisted on taking my bank card and taking the deposit, I still haven't had the £64 refunded back into my bank account after contacting them several times absolute disgrace would not stay there again.",5.0,Park Plaza Hotel,1,0,staff|drink|restaurant|
France,Superior King Room,1  ,May 2019,Solo traveler," The appearance shows like 4 stars hotel but its service, hospitality, cleanness don't merit at all.  I would never pay 234 euro/night for such quality like 2 stars;  
- staff didn't explain enough how to get the room so I got lost  (actually this hotel has 2 buildings connected at 1st floor), Generally their communication were not oriented to client understanding even though there is a lot of international client. I felt not being welcome.   
- cleaning persons came into room without making sure of presence of client inside
- coffee cup was quite dirty",5.4,"disappointed, too expensive",1,0,tv|staff|price|dirty|drink|
United Kingdom,Superior King Room,2  ,May 2019,Couple," Called breakfast to the room last morning of our stay as we had paid extra to stay in the room until 5pm due to having late flight back.   Was bought wrong breakfast and no cutlery, butter for toast or milk for tea, second attempt to deliver our cutlery , he forgot again the cutlery and butter, by this time my husband had to go down to the resultant and get it himself. Tea and toast was cold but this time. Reception did take off the service charge of 2 euros for this .",10.0,Exceptional,1,0,food|price|drink|staff|
United Kingdom,Superior King Room,4  ,May 2019,Couple, Bar staff told us where to sit which we didn’t like.,10.0,An excellent hotel!,1,0,drink|restaurant|staff|
Australia,Superior King Room,1  ,April 2019,Couple, Having to pay the city tax.  I would rather it be added in to the payment so you know before you leave how much you will be paying.,10.0,Great Location,1,0,price|location|
Switzerland,Superior King Room,1  ,May 2019,Couple," Nothing to complain, the best place to stay in Amsterdam",10.0,Exceptional,1,0,location|
United States of America,Executive King Room with Iconic View (3 Adults),2  ,May 2019,Solo traveler," The sofa bed was terrible! They need to replace the mattress, or add an extra layer to overcome the lack of comfort. I felt every spring. I understand it was a sofa bed, but there are much better, especially for the money you pay to stay here.
Also, my reservation stated breakfast was included, but they tried to charge me twice. 
Finally, I was travelling with my older parents, and we were disturbed at 9pm by management. They said they heard yelling from our room. Ummm, we were in bed. If you don't hear yelling, it's probably not from us? Try another room, or try common sense.
I would never stay here again or recommend this place. I'm sure there is much better.",6.2,Pretty average and overpriced.,1,0,comfort|bed|price|food|staff|noisiness|location|
United Kingdom,Superior King Room,2  ,April 2019,Group," This is one of the most expensive hotels I've stayed at, and one of the worst experiences. The room was over 300 Euro per night, but was not in the main hotel, but rather connected to an adjacent building that involved taking two lifts and a bridge to get across. No view, small quirky room shape. On the second day the bed was made, but room not cleaned, coffee cups left dirty, no replacement for fresh coffee later. Staff were obviously overstretched and very unhelpful, even when emailing the hotel later to complain. On leaving icing on the cake was the internet going down, so they couldn't even check me out.",2.9,Terrible - avoid,1,0,price|location|bed|drink|dirty|staff|
Greece,Superior King Room with Iconic View,5  ,May 2019,Couple, Looks a bit tired and worn. Could be cleaner,6.2,Nice hotel but impression of it getting old.,1,0,dirty|
Israel,Superior King Room,5  ,April 2019,Group," Crouded hotel , we had to ask the crew  to clean up the room.
The man in the reception were rude and antipat",5.8,Okay,1,0,dirty|staff|
Hong Kong,Executive King Room with Iconic View (3 Adults),2  ,April 2019,Family, Price a little higher,10.0,Exceptional,1,0,price|
South Africa,Superior King Room,4  ,April 2019,Group, Steps to the room,10.0,Exceptional,1,0,
Germany,Superior King Room,1  ,April 2019,Couple," 1. Main staircase has too many stairs - very uncomfortable for guests with heavy luggage. There was no staff to help there.
2. During the registration a lot of time was spent to prove our booking was including breakfast.The receptionist has assured us the mistake was corrected.
3. Long line in front of the restaurant for breakfast next morning. After long waiting we have been asked to pay for breakfast otherwise we cannot enter. Some time was spent trying to prove our stay was including breakfast, however we were redirected to the reception. The receptionist has called the restaurant to correct the mistake but we were forced to stay again in the line to enter the restarant and to be seated. The seating process is very chaotic. 
4. Long lines at the buffet. The staff was not wearing gloves adding cheese and other food to the buffet barehanded.
5. The towels in the bathroom were dirty!!! 
6. The walls in the bathroom were dirty. Mold in the shower bath!!! The staff was claiming our room is the renovated part of the building....
7. Overpriced, charging for the location and not the service.",4.2,Disappointing,1,0,staff|food|restaurant|price|drink|bathroom|dirty|location|
United Kingdom,Superior King Room,5  ,April 2019,Couple," Distance to room 2 lifts and corridors           Dusty and musty room Noisy and poor oulook.  Building works at front of building not mentioned at booking . Bike lane at main entrance causing pedestrian danger. Additional
Taxes upped
Price of room very expensive. Would not recommend staying here . Tv
Not working staff unable to rectify  .Numerous calls to reception for consumables as not left by housekeeping ☹️☹️☹️",5.4,Hotel disappointing Amsterdam great,1,0,noisiness|price|tv|staff|
China,Superior King Room,3  ,April 2019,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior Twin Room,2  ,April 2019,Group," There was a major problem with one of the concierge staff. (All the others were fine, some very good). When I arrived the one I am complaining about said he would come out and help me move my car to the right place with me driving. We went outside then he asked me to wait. After 5 minutes I went back in and he told me he refused to help. When I asked to see a Manager he told me no-one was available. For a hotel with all these stars this is completely unacceptable. Of course eventually I saw a manager and the problem was sorted but his arrogant approach left a nasty taste.",6.2,All the positives overshadowed by my very unwelcoming reception,1,0,staff|parking|location|
Bahrain,Superior King Room,3  ,April 2019,Couple, The double decker room with death trap spiral staircase. So unsafe. Pathetic room service menu. We’d expect complimentary bottled water in a hotel of this standard.,6.2,"Great, busy location",1,0,staff|food|price|drink|dirty|bathroom|
Guernsey,Superior King Room,4  ,April 2019,Family, The fact that two days running we had to ask for our room to be serviced and for £300 a night we felt it reasonable to expect clean cups/ tea bags. This also happened in the second room that we booked for family.,6.2,Pleasant,1,0,dirty|drink|
United Kingdom,Superior King Room,3  ,April 2019,Couple, Room service was not very swift but the staff manager was on it when I mentioned the problem. All solved.,10.0,Exceptional,1,0,staff|
United States of America,Superior King Room with Iconic View,2  ,April 2019,Solo traveler, Waited forever to check in. Hardly acknowledged when checking in. Small room - had to literally lean over to the side to get past the bed from one side to the other. Long wait for breakfast - it's like they oversold the place - so buying ahead of time was worthless. I didn't bother with the restaurant but it looked nice.,6.2,It is exactly what it is - on OLD hotel.,1,0,bed|food|location|restaurant|
United Kingdom,Superior King Room,2  ,March 2019,Couple, The toilet door was broke so myself and my partner had no privacy we notified hotel staff but nothing happened,5.4,Fair,1,0,bathroom|staff|
United Kingdom,Superior King Room with Iconic View,3  ,March 2019,Couple, Nothing- loved it,10.0,Exceptional,1,0,
Canada,Superior King Room,2  ,April 2019,Solo traveler," An elevator did not work when I was leaving. So I had to care my luggage down by stairs.
An iconic view, as they advertised, in reality, was the view to road reconstruction under my window.",6.7,Pleasant,1,0,location|
United Arab Emirates,Superior King Room,2  ,April 2019,Solo traveler, Every  thinks was very good,10.0,I like  to stay  next  time,1,0,
Pakistan,Superior King Room,2  ,April 2019,Solo traveler, Non professional attitude of staff especially on breakfast on 14th April and reception girls answering calls from my room. Receptionist on check in and check out were okay,5.4,Fair,1,0,staff|food|
United Arab Emirates,Superior King Room with Iconic View,2  ,April 2019,Group, The hotel is much too expensive relative to what you get. It is a price of a 5 star hotel for a 3.5 quality hotel. We were attracted by the old beautiful facade but the rooms were is an attached backside building without character.,5.8,Disappointing price versus quality,1,0,price|
Saudi Arabia,Superior King Room,2  ,April 2019,Solo traveler, smile and flexibility of the frontdesk,6.7,It is a good hotel,1,0,
United States of America,Superior King Room with Iconic View,3  ,April 2019,Couple, Bikes which we are unaccustomed to can be dangerous to visitors.,10.0,Enjoyed the city and it history and waterways,1,0,
Saudi Arabia,Executive King Room with Iconic View,5  ,April 2019,Solo traveler," No room service .. you have to call like a million time to get your room cleaned. 
They never respond to you requests.  I am with a guy and i have requested 2 beds but they never even responded. 
The worst hotel i stayed in for the past 5 years.",3.8,Poor,1,0,staff|bed|
Saudi Arabia,Executive King Room with Iconic View,1  ,March 2019,Couple," Everything was so bad.  
1- They never replace towels and even though i requested a room service, they never came until i 
went to reception. 
2-  I requested a bill with no extras to hand in to my company but i got the bill with the extras despite my request. 
3- they checked me in a different smaller room than what i booked and when they realized this is wrong they gave me anther room without double bed.  
4- I requested double bed before my arrival and they never even responded . 
I dont suggest this hotel anyone. If you’re on a holiday and you want someone to ruin your vacation, please book at this hotel.",3.8,Poor,1,0,bathroom|staff|bed|
Ukraine,Executive King Room with Iconic View (3 Adults),3  ,April 2019,Family, Our room was not ready at 2 p.m. There are many stairs on the way to the room. Nobody notify us about it and nobody help us with luggage.,4.2,Disappointing,1,0,
Ukraine,Superior King Room,1  ,April 2019,Family," Reconstruction around
No taxi access
After lift the stairs lead up to the room!!!
Air conditioners system is awful
The room is not available at check in time",3.3,Poor,1,0,temperature|
Israel,Superior King Room,3  ,April 2019,Group, It was perfect,10.0,A must stay hotel-flawless,1,0,
Bahamas,Superior King Room,2  ,March 2019,Couple, The surrounding area is very congested,10.0,Exceptional,1,0,location|
Iran,Superior King Room with Iconic View,2  ,March 2019,Couple," Facilities.   Not Comfot. Staff and special reception are very bad . And very busy
هتل گرونيه. سرويس آنچناني هم نميده. حتي دمپايي تو اتاقا نيست. فقط موقعيت خيلي خوبي داره.  خيلي هتل شلوغيه.صبحانه روخيلي گرون حساب ميكنه. پذيرش خيلي نامسئولانه كار ميكنه.در كل فقط و فقط به خاطر لوكيشني كه داره اين همه پول ميگيره.و واقعاً موقعيت خوبي داره. ولي آمستردام سيستم حمل و نقل قوي اي داره و نيازي نيست اين همه پول فقط به خاطر موقعيت به هتل بديد.",5.8,Okay,1,0,staff|
Ireland,Executive King Room,5  ,March 2019,Couple," There was no privacy at all, the value i got for the money i spent was absurd, they checked me in late due to technical issues the hotel was having with key cards and they also charged for a 2hr late check out which i felt was very unfair. I was put on the 1st floor right beside the elavator - Room102. Anyone who is put into this room is in for a treat. Dont get me wrong the room is fantastic and if privacy isnt an issue you will love it. However, for me privacy is key, and the fact that i could hear people outside, my neighbours and everyone who was going to and from the elevator was very inconvenient. That said I enjoyed my time, the hotel is very nice and modern, the location is perfect for anyone who wants to do tourist attractions and the staff is very friendly.",5.8,Okay,1,0,price|location|comfort|staff|
United Kingdom,Superior King Room,2  ,March 2019,Group," Broken shower, tv not working, load humming noises coming from a extraction fan right outside my window",3.8,Disappointed,1,0,bathroom|tv|noisiness|location|
United Kingdom,Superior King Room,1  ,March 2019,Solo traveler, Room not cleaned properly with rubbish left from previous guest and the room smelt of smoke,5.4,Fair,1,0,dirty|
Iraq,Superior Twin Room,1  ,March 2019,Family, Nothing to be unlike.,10.0,"It is really wonderful hotel, very good location, rooms are very comfortable and very clean.",1,0,
United Arab Emirates,Executive King Room,2  ,March 2019,Family, Room and bathroom not clean well,6.7,Pleasant,1,0,bathroom|dirty|
Australia,Executive King Room with Iconic View,4  ,March 2019,Couple," Very noisy bedroom doors didn:'t seal well.
Bedroom walls thin.
Could hear a lot of traffic noise from outside",5.8,Okay,1,0,noisiness|bathroom|location|
Malaysia,Superior King Room with Iconic View,3  ,March 2019,Couple, The welcome message on the television showed a previous guest name and was not changed even until we left 3 days later! So much for making your guest feel welcome and so much for attentiveness!,5.0,Not value for money.,1,0,tv|
Israel,Superior King Room,4  ,March 2019,Couple," Ther are no long ,full body mirorr.",10.0,Wanderful hotel,1,0,
United Kingdom,Superior King Room with Iconic View,3  ,February 2019,Couple, The iconic view that we paid extra for. The window was covered with mesh.,6.2,Just ok!,1,0,location|price|
United Kingdom,Superior King Room,3  ,March 2019,Couple, No plugs beside the bed. very very noisy outside,4.6,Disappointing,1,0,bed|noisiness|location|
Belgium,Superior King Room,2  ,March 2019,Solo traveler," They robbed me, worst hotel ever, seriously do not go there if you wanna enjoy your holidays, trust me",2.5,Very Poor,1,0,
Egypt,Executive King Room (3 Adults),2  ,March 2019,Group, Cleaning,6.2,Pleasant,1,0,dirty|
United Kingdom,Superior King Room,3  ,March 2019,Group, Nothing,10.0,Phenomenal,1,0,
United Kingdom,Superior King Room with Iconic View,2  ,March 2019,Couple," The manor of the staff was very poor for this level of hotel.
This was brought to the attention of the management who did refund and apologies for this encounter.",5.0,"Over rated hotel, but great location.",1,0,staff|
New Zealand,Superior Twin Room,3  ,March 2019,Group," Our room in the old part was dirty, under the beds was dirt, was not vacuum cleaned for a while.",5.4,"Fantastic location, but ask for a room in the new part of hotel.",1,0,dirty|bed|
United Kingdom,Superior Twin Room,2  ,March 2019,Group, Everything was great!,10.0,Exceptional,1,0,
Ireland,Superior King Room with Iconic View,3  ,February 2019,Family," There was building going on and no bar (due to building works going on) to have a few drinks to wind down in the evening time. 
Also very expensive!!! Glass of white wine £12.50",5.8,Okay,1,0,drink|restaurant|price|
United Kingdom,Superior King Room,2  ,February 2019,Group, The absence of a mirror in the bedroom except for the sliding door to the bathroom which becomes a mirror when closed. There is a mirror in the bathroom though,10.0,Exceptional,1,0,bathroom|
United Kingdom,Superior King Room with Iconic View,3  ,March 2019,Group, Nothing,10.0,Exceptional,1,0,
Croatia,Superior King Room,1  ,March 2019,Solo traveler, TV does not work the very best. Slow main menu.,10.0,Exceptional,1,0,tv|food|
United Kingdom,Superior King Room with Iconic View,3  ,February 2019,Couple, I paid for iconic view they gave me a view of building site oppersite the train station when I asked could i be moved they said the other rooms where out of service .there was also work going on in pool and sauna area when I asked how long intill i can use the facility’s the maintence man give me attitude and the staff watched this happen while they was assembling chairs and said noting never stay with you again,2.9,Very Poor,1,0,price|location|staff|fitness|
Ireland,Superior Twin Room,2  ,February 2019,Couple," Asked for €75 deposit when arrived , a month later and I still haven’t received a refund",2.5,Very Poor,1,0,
United Arab Emirates,Superior King Room,2  ,March 2019,Family, Leaving the hotel . It's always a great pleasure staying in Victoria.  To me and mom is 5 stars hotel with regards to every thing including the staffs every one is so friendly and helpful . Congratulation .,10.0,Exceptional,1,0,comfort|location|staff|
United Kingdom,Superior King Room,1  ,March 2019,Solo traveler," Treated horedously. Had to pay €75 on arrival which wasn’t mentioned when booking. This was for the mini bar in the room. 
I had a red bull and a berry bar from the fridge
They tried charging me €30 for this  and only willing to give me €45 back! If I wasn’t on the ball they would have conned me. They said I’d have my money back in 2 days. Called up when back in the U.K. and said it will take 10 days! Very sneaky hotel! Be careful",4.6,Disappointing,1,0,price|drink|restaurant|
Spain,Superior King Room,3  ,March 2019,Couple," Everything was perfect the staff and the welcoming was nice . 
The room was clean and comfortable. 
The location was perfect everything was near . 
I suggest that u book in this hotel .",10.0,Exceptional,1,0,staff|dirty|comfort|location|
United Kingdom,Superior Twin Room,2  ,March 2019,Couple," To be picky, probably the dinner menu in the restaurant was quite restricted, and wouldn’t use it again next time. But the staff were so friendly and helpful with our choices.",10.0,Fantastic Hotel!!!!,1,0,food|restaurant|staff|
United Kingdom,Superior Twin Room,3  ,March 2019,Family, Nouthing can’t fault it!,10.0,Exceptional,1,0,
United Kingdom,Superior Twin Room,1  ,March 2019,Group, rooms weren't ready and we were given rooms in the other building which were poor,6.2,Pleasant,1,0,
United States of America,Superior King Room with Iconic View,3  ,February 2019,Group, Nothing - loved our stay,10.0,Great hotel and staff. Will definitely stay again!,1,0,
United Kingdom,Superior King Room,3  ,March 2019,Couple, No complaints,10.0,Exceptional,1,0,
United States of America,Superior King Room with Iconic View,3  ,March 2019,Couple," I think that the hotel main areas as well as the rooms themselves are way too dark. Even with all of thr lights on in the room, it was still dark. It made it a little depressing and very hard to see clearly.",10.0,Great location near many forms of transportation and restaurants.,1,0,location|
United Kingdom,Superior King Room,2  ,March 2019,Couple," Nothing, couldn’t fault it.",10.0,Relaxing and peaceful,1,0,
Egypt,Superior King Room,2  ,February 2019,Solo traveler, Everything was perfect,10.0,Exceptional,1,0,
Taiwan,Superior Twin Room,4  ,February 2019,Group," Housekeeping did a subpar job. Some days trash was not taken out, room would still remain unmade at 5pm, towels/toiletries were not replenished, beds were made poorly, poor wifi connection. For a 4 star hotel it's just not okay for housekeeping to be done so poorly, very obvious no one was checking on housekeeping.",6.2,Pleasant,1,0,bathroom|bed|wifi|
United Kingdom,Superior Twin Room,1  ,February 2019,Family," Reception staff was rude, he left me standing while he chatted with another member of staff",6.2,Pleasant,1,0,staff|
Finland,Superior Twin Room,2  ,February 2019,Family," Cleaneness of the hotel, especially rooms and elevators was not as should be expected of this hotel. E.g. water closet was not cleaned during our stay and toilet paper run out.",6.2,Pleasant,1,0,dirty|bathroom|bed|
United Arab Emirates,Executive King Room,4  ,February 2019,Couple," I booked the executive room and at checking in i was informed that the room is with a view. Unfortunately the view was a construction site in front of the hotel with load noises early in the morning.
Pillows are not comfort
No assistance with the luggage’s in checking in or out",5.0,Below Expectations,1,0,location|noisiness|bed|comfort|
United Kingdom,Superior King Room,3  ,February 2019,Couple, Nothing,10.0,Exceptional,1,0,
Lebanon,Superior King Room with Iconic View,1  ,February 2019,Couple," Noise from the outside
Staff very slow",5.8,Okay,1,0,noisiness|location|staff|
United Arab Emirates,Superior King Room with Iconic View,2  ,February 2019,Group," If your room is on a low floor, it will be noisy - you will hear the noise from the street below. 
The staff are not as attentive, my ""make my room"" light remained un answered for the duration of the day.",4.6,Disappointing,1,0,noisiness|staff|
United Kingdom,Superior King Room,1  ,February 2019,Solo traveler, Sauna and steam room doors were getting painted so out of order.door key stoped working all the time said it was the new cards thay had but happend 3 times in one night and room is a 5 min walk not good 😫,6.2,Ok,1,0,
Germany,Superior King Room with Iconic View,3  ,February 2019,Solo traveler," As with most hotels, food was too pricy. We didn’t eat anything at the hotel because of the prices so can’t say if any was bad or good.",10.0,Wonderful!,1,0,drink|food|price|
United Kingdom,Superior Twin Room,2  ,February 2019,Group, Nothing,10.0,10 out of 10,1,0,
Ireland,Superior King Room,1  ,February 2019,Group, I couldn't fault this hotel at all,10.0,The perfect stay,1,0,
