Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior Double Room,1  ,January 2019,Couple, There is a added charge to access the internet that i was not informed of,7.9,Good,1,0,
Greece,Deluxe King Room with River View,2  ,January 2019,Group," I paid 85 pounds to the taxi for taking me to the airport . The taxi was called by the hotel . When I get to the hotel from the airport I paid 45 pounts . 
:(",9.2,Excellent,1,0,price|location|
United Kingdom,Superior Twin Room,1  ,January 2019,Solo traveler, Beautiful hotel and very clean. Despite being quite expensive the breakfast was good,10.0,Exceptional,1,0,dirty|price|food|
United Kingdom,Executive Double Room - River View,3  ,January 2019,Couple, Steam room not working,9.2,Wonderful,1,0,
United Kingdom,Superior Double Room,1  ,January 2019,Couple, Nothing,10.0,"Great location ,nice clean friendly hotel",1,0,
Greece,Executive Double Room,3  ,January 2019,Solo traveler," Breakfast marginally acceptable for the category, products were of basic quality, eggs were ""on request"" (in England!), croissants tasted like ordinary bread, no fresh orange juice, limited variety; for 24 GBP this was a no no.",7.5,Good,1,0,food|
Falkland Islands (Malvinas),Superior Twin Room,7  ,January 2019,Family, 6 breakfasts across 6 days at 6 different tables - the salt was always damp - never ran out always needed to unplug the filler cap and extract.  Over a 7 day stay bed linen might have been changed more than once?  Switches in room very electronic and sequence time for lack of movement - could be left in the dark if working quietly at my laptop,8.8,"Great value, with best range of breakfast goodies",1,0,food|location|drink|bathroom|bed|
United Kingdom,Superior Double Room,1  ,January 2019,Couple, No issues at all,9.6,Exceptional,1,0,
United Kingdom,Superior Twin Room,1  ,January 2019,Couple, We’d hoped for a river view as implied on Booking.com. The lighting system is too complicated  The TV didn’t work initially and keeps freezing,9.6,Exceptional,1,0,location|tv|
United Kingdom,Superior Double Room,1  ,January 2019,Solo traveler, It could be a little cheaper if you aren't able to use the gym etc?,9.2,Wonderful,1,0,price|fitness|
United Kingdom,Executive Double Room - River View,1  ,January 2019,Group, Nothing! We enjoyed our stay and had nothing to fault. We didn’t t have breakfast or use the leisure facilities so can’t comment on that only the room and facilities,10.0,"Wonderful, thank you",1,0,food|
United Kingdom,Superior Double Room,1  ,January 2019,Solo traveler, No hairdryer or hand soap in the room,7.1,Good,1,0,tv|
United Kingdom,Executive Double Room - River View,1  ,January 2019,Couple, Nothing during my stay.,9.6,Magical and felt very spoilt.,1,0,
United Kingdom,Superior Double Room,2  ,January 2019,Solo traveler, Nothing ... it was all fantastic!,10.0,Exceptional,1,0,
Australia,Superior Twin Room,3  ,January 2019,Family," Only 1 restaurant and quite pricey. 
Could hear the trains as the train tracks were just behind the hotel",7.9,Pleasant and in a nice location,1,0,restaurant|price|
United Kingdom,Superior Double Room,2  ,December 2018,Solo traveler," Room on the rear side of the building overlooking many train tracks, despite having asked for a quiet room as I’m a light sleeper! Trains ran every few minutes until way past midnight & started again pre 6am, after 2 night of this I was very tired & grumpy.
Curtains held to track at one end with giant paper clips, not very professional for such a posh hotel.",7.5,Good,1,0,noisiness|location|bed|
United Kingdom,Superior Twin Room,2  ,December 2018,Solo traveler," Nothing, all good!",8.8,"Great Location, clean and modern rooms with friendly and professional staff.",1,0,
United Kingdom,Executive Double Room,2  ,January 2019,Solo traveler, Air con was a little noisy and the bathroom was worn and tired.,7.1,Good,1,0,temperature|noisiness|bathroom|
Indonesia,Suite,5  ,December 2018,Family," The cleaning service were not proffesional or maybe overloaded during our stay.
The room are not made tidy and clean everyday we stayed although we had made phone complained to the receiption.
Lack of folow up",8.3,nice hotel location,1,0,dirty|staff|
United States of America,Superior Twin Room,2  ,December 2018,Solo traveler," - the surface of the desk under the glass covering it needed to be cleaned; not a big issue 'cause the glass on it was clean
- the bathroom had few easy, comfortable, convenient bars where to fix the towels 
- an accessory beside the closet was broken and not repaired and not beautiful to be seen 
- the toilet brush was totally absent 
- Impossible to talk by phone from my room phone and with my mobile phone too with the reception; I had to call a lot of other services of the hotel, to wait on line, to hope that some one will call the reception for me and, finally, I had to go by myself till the reception to fix a pair of issues (minibar and a personal request to have a mouse for the notebook)
- the minibar, even if pre-paid at the reception, had to be unlocked when I was in the room; no one answers the phone so I had to dress myself and to go to the ground floor to ask to unlock my minibar
- phone communications not working well
- a person dressed as a member of the hotel staff between the hotel door and the taxi always pretending money whenever you were leaving or coming back to the hotel during the day; I was going out and coming back more times every day and this was boring and really expensive",8.3,if I'll have to be in that part of London I will book again that hotel,1,0,dirty|bathroom|comfort|drink|restaurant|staff|price|location|
United Kingdom,Superior Double Room,2  ,December 2018,Solo traveler," Not about the property as such, was happy with that. However, I don’t recall seeing my holding deposit returned. Apologies if mistaken. Please could you confirm?",7.9,Good,1,0,
United Kingdom,Executive Double Room - River View,3  ,January 2019,Family," Mirror at the desk is in the wrong place for those who have to straighten their hairs, but minimal complaint.",9.6,Exceptional,1,0,location|
United Kingdom,Executive Twin Room,3  ,December 2018,Couple, dusty surfaces in bedroom,7.5,very good,1,0,bathroom|
Qatar,Suite,6  ,January 2019,Family," Minimum 10 mins walk to the nearest underground station.
Lack of decent reaturants nearby.
It's next to a major railway track. So better ask for room on higher floors else it's noisy with the trains passing by.
No Radission reward points for booking made via booking com",9.6,Exceptional,1,0,location|noisiness|
United Kingdom,Executive Double Room,2  ,January 2019,Family, The shower in Room 1013 is half broken so when in use there is little stream coming from the shower head.(just a remark),8.8,All good!,1,0,bathroom|
United Kingdom,Executive Double Room - River View,3  ,January 2019,Couple, Didn’t really enjoy the hot buffet breakfast only Luke warm soon cold on the not very warm plates,9.6,"Really had a lovely stay,Great location with view of river ,staff very helpful especially concierge.",1,0,food|
United Kingdom,Executive Double Room,1  ,December 2018,Couple, There was a error in refunding the £50.00 deposit which took 3 weeks to be returned after many phone calls to the hotel.,8.8,Excellent,1,0,
Switzerland,Executive Double Room,5  ,January 2019,Family," I did not like the views to neighbor room from my room. the building is a square shape with internal yard, where less expensive rooms are faced. i was hoping to a city view (even so not to the Thames) but this... that is the reason for low score. I added a photo so you understand what I am talking about",7.1,Good,1,0,location|price|
United Kingdom,Superior Double Room,3  ,January 2019,Couple," The room temperature was really hard to get right, the wardrobe lights kicked out some heated, therefore in middle of the night you’d wake up boiling although the A/C was on it coldest we had to keep opening and closing window. 
Although we were on 5th floor we got woke up at 6AM every morning by the noise from the dustbin lorry, but that couldn’t be helped by the hotel.",10.0,Great stay as always,1,0,temperature|comfort|noisiness|
United Kingdom,Superior Twin Room,1  ,December 2018,Solo traveler, Overpriced breakfast. The spa is minimalistic.,7.9,It's a great hotel for business or leasure!,1,0,price|food|fitness|
United Kingdom,Executive Double Room,2  ,January 2019,Family, Room to warm even with air con on . Better natural air flow,8.8,Great helpful staff,1,0,temperature|
United States of America,Executive Twin Room,3  ,January 2019,Group," Twin beds shared a headboard so not much space 2 inches apart between beds. Little close for comfort if you are singles sharing a room.
Bathroom was less than optimal. Sliding door between toilet and shower did not close all the way and there was no proper door to the bathroom. Again if singles sharing the room no good privacy. Last and biggest issue. The shower design was terrible. No way to set water pressure without getting wet due to the unit on the opposite end of the shower. Bad design.",8.3,Decent Value - only issue is lack of privacy in the room,1,0,bed|comfort|bathroom|dirty|
United Kingdom,Suite,1  ,December 2018,Family, Lighting didn’t work in our room and neither did the curtains,10.0,A few issues but resolved with helpful staff,1,0,
Poland,Superior Double Room,4  ,December 2018,Couple, No such thing.,9.6,Awesome pre-Christmas city break,1,0,
South Africa,Executive Double Room - River View,4  ,December 2018,Couple, Rude staff and lack of communication concerning use of the bar fridge,8.3,Could do with more people that actually spoke english,1,0,staff|drink|restaurant|
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple," Staff were slow, room wasn't ready for when we came to collect the keys. So we had to leave again to make it to our next appointment.",7.5,Good,1,0,staff|
United Kingdom,Suite - River View,1  ,December 2018,Family," Breakfast
Terrible lifts had to wait ages",7.1,Good,1,0,food|
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple, Nothing,10.0,Excellent,1,0,
United Kingdom,Executive Double Room,2  ,December 2018,Couple, When we arrived even though we’d booked way in advance we had to wait because our room hadn’t been cleaned,8.0,Excellent and thoroughly enjoyable,1,0,
United Kingdom,Deluxe King Room with River View,2  ,December 2018,Couple, Nothing,10.0,Exceptional,1,0,
Australia,Executive Double Room - River View,3  ,December 2018,Couple, Nil,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,1  ,December 2018,Family, Nothing,10.0,Excellent views,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Group," Drinks expensive, but great view from the lounge bar compensated for this....",10.0,"Excellent, will definitely use again",1,0,drink|price|location|restaurant|
China,Superior Twin Room,3  ,December 2018,Group, A little bit far away from the subway station.,8.3,Very Good,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple, Nothing!,10.0,Fantastic can’t wait to go back,1,0,
United Arab Emirates,Superior Double Room,5  ,December 2018,Couple, Check in receptionist,8.8,Very good experience,1,0,
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Nothing I didn’t like it’s my second stay and definitely won’t be my last.,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple, Nothing,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple, In spite of having the privacy notice being on we were disturbed by cleaning staff twice trying to clean the room from 0830. This disturbed us greatly as we were working until late.,7.1,Poor,1,0,dirty|staff|
United Kingdom,Executive Double Room - River View,3  ,December 2018,Couple, ok,9.2,Wonderful,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple, nothing really - ideal London stay,8.3,Very Good,1,0,
United Kingdom,Executive Double Room - River View,3  ,December 2018,Couple, A/C. and The TV is useless,8.8,Excellent,1,0,tv|
United Kingdom,Executive Double Room,1  ,December 2018,Solo traveler," Couple of points to mention; there was no normal sugar with the tea & coffee, only sweetener and the desk/dressing table configuration with the mirror meant I had to sit on the desk to be able to see to dry my hair! That was annoying! Also, and I understand why you have them, but the hairdryers with the power button that you have to keep holding down to operate makes it very difficult to use for people with arthritis in their hands.",9.6,Comfortable,1,0,drink|location|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Nothing to complain about at all,9.6,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple, NA,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple," The breakfast was amongst the worst I have ever had in a hotel.   The eggs were what I would call 'fake eggs' clearly derived from a processed liquid.  The bacon was almost raw and unchewable.  The bread for toasting was the cheapest type of bread with no flavour and easily burned in the toasting machine.  The whole breakfast eating experience was extremely disappointing.  Having experienced this, it would put me off booking with breakfast again and would also put me off dining in general as there was no care taken in the food prep.  The hotel and rooms with its glorious surroundings deserved so much better. What a shame!",9.6,"Fantastic rooms, lovely well trained staff, terrible breakfast.",1,0,food|price|restaurant|drink|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Nothing at all,9.2,Wonderful,1,0,
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple, Only minor issue and this was more because of the weather on arrival which not a lot you can do ! Nearest tube ( Westminster ) was a 10/15 min walk away got soaked by the time we got to hotel. That been said enjoyed the walk along the Thames the next day ! Dam rain!,9.6,Fantastic,1,0,
United Kingdom,Executive Double Room - River View,3  ,November 2018,Couple," We were overcharged, and still waiting for a refund 3 weeks later",9.6,Very enjoyable,1,0,
United Kingdom,Superior Twin Room,2  ,December 2018,Family, Rooms very warm,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple, The bed,7.5,Good,1,0,bed|
United Kingdom,Superior Double Room,1  ,December 2018,Group, Just the fact that some rooms don’t get to see the beautiful view.,10.0,"Very welcoming, modern construction and interior design. Luxury aswell.",1,0,location|
United Kingdom,Executive Twin Room,1  ,December 2018,Family, Dark in the rooms and not enough mirrors,9.6,Exceptional,1,0,
United Kingdom,Superior Twin Room,1  ,December 2018,Group, Noisy air-conditioning,8.3,Very Good,1,0,noisiness|temperature|
United Kingdom,Superior Double Room,1  ,December 2018,Couple," The restaurant, we tried to book for lunch but apparently it wasn’t open for lunch on Saturdays.",10.0,Exceeded Expectations,1,0,restaurant|food|
United Kingdom,Superior Double Room,1  ,December 2018,Couple," Breakfast was very disappointing. Have had better at budget chain hotels.
Definitely an area for improvement.",7.1,Good,1,0,food|location|
United Kingdom,Superior Double Room,1  ,December 2018,Couple, Nothing.,9.6,Exceptional,1,0,
United Kingdom,Superior Double Room,2  ,December 2018,Couple, There is actually nothing I can say was bad,10.0,An Amazing Weekend in a Beautiful hotel,1,0,
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Price for breakfast was expensive so didn't partake. Otherwise excellent hotel.,10.0,Lonely pre-Christmas weekend,1,0,price|food|
United Kingdom,Superior Twin Room,2  ,December 2018,Couple, The price of the breakfast!,10.0,Fab hotel in a great location.,1,0,price|food|
United Kingdom,Executive Double Room,2  ,December 2018,Family, Nothing,10.0,Exceptional,1,0,
United Kingdom,Executive Double Room - River View,2  ,December 2018,Couple, Mini bar wouldn’t open even with a credit card on file and asking room service to investigate the issue,10.0,Exceptional,1,0,drink|restaurant|staff|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Disappointed that couldn't have breakfast for one morning at the discounted price only applies for your full stay.,9.6,Very pleased would stay again,1,0,food|price|
Norway,Executive Double Room,3  ,December 2018,Couple, it was perfect !,9.2,Wonderful,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple, Breakfast not included.,10.0,"Lovely room, conveniently located hotel.",1,0,food|
United Kingdom,Superior Twin Room,2  ,November 2018,Family, Hotel room was a bit cold and the heating was hard to work out.,7.0,Was visiting my dad in St Thomas's was a difficult time for myself and my sister.,1,0,temperature|
United Kingdom,Superior Double Room,1  ,December 2018,Couple, The light in the bathroom under the sink would not turn off and illuminated the room when you were trying to sleep.,10.0,"Great location, very modern, comfortable and affordable.",1,0,bathroom|bed|
United Kingdom,Superior Twin Room,1  ,December 2018,Family," The swimming pool and changing rooms, no clear signs where changing rooms were, no towels in changing room but at poolside instead! People walking to changing rooms with shoes, floor was dirty, esp when your barefoot trying to get to the pool.",7.9,"Good place to stay, ideal if you don’t mind walking to tube station",1,0,fitness|bathroom|dirty|
United Kingdom,Superior Double Room,1  ,December 2018,Group," Staff in the bar very inattentive, 11pm told we would have to pay immediately as the bar was closing, would not wait on table, and were quiet rude.
You run a hotel for guests, not for staff to order you around.",8.8,Need a better bar service l,1,0,staff|drink|restaurant|price|location|noisiness|
United Kingdom,Superior Double Room,1  ,December 2018,Group," I appreciated the cleanliness. Also the fact that all the housekeeping staff said good morning to me without fail
Nice quirky rooms well appointed with a hairdryer and a plug near a mirror :)",8.3,Couldn’t fault the cleanliness of this hotel,1,0,dirty|staff|location|
United Kingdom,Superior Double Room,1  ,November 2018,Couple, accommodation price with Booking,8.8,met our expectations,1,0,price|
United Kingdom,Superior Twin Room,2  ,December 2018,Couple," Blue lights on switches by bed kept switching off and on in the night - very distracting.
china cup   in room (good) but one was cracked and not replaced
shower taps not clear which was which - hot or cold, up or down, off or on.
Too much black décor in foyer and rooms  and lifts - not very welcoming",7.9,Mixed - chose this hotel for the location which was very good,1,0,bed|bathroom|comfort|
Canada,Superior Twin Room,2  ,December 2018,Group, The lighting system in the room was digital and didn't make sense.  You couldn't turn off all the lights by the exit door but had to go back by the bed to turn off all the lights and then walk in the dark to the door!  What were they thinking?,8.8,We would stay there again.,1,0,bed|
United Kingdom,Executive Double Room,3  ,December 2018,Family," We did have an evening meal one night and the waiter was rude, really brought the service down and was disappointing.",8.8,Excellent,1,0,food|staff|
United Kingdom,Superior Double Room,1  ,December 2018,Couple, Could do with a lick of pain in the rooms .,10.0,One the best places to stay .,1,0,
Sweden,Superior Double Room,2  ,November 2018,Couple, Flexibilityto invite guests for breakfast.,8.8,WE London visit!!,1,0,food|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Bedroom looked into an internal well (no view)!,9.6,Comfortable hotel in a good location.,1,0,bathroom|location|
Portugal,Superior Double Room,3  ,December 2018,Family," Cleanliness of the room could be a bit better... 
Also a unfortunate mishap with a staff member which was rude and misbehaved at the 12th floor executive club premises: We were upgraded to a executive room and assumed that we could visit the executive club floor. The employee loudly and rudely informed us that we could not be there(!) unless we buy access. When we remarked that his tone and volume were not appropriate, he mockingly appologised and commented the issue with other guests in the room.",7.9,"Great location, great value for money. Worth returning.",1,0,dirty|staff|
United Kingdom,Executive Double Room - River View,2  ,December 2018,Couple," A member of bar staff who looked like Harry Kane, wasn’t very pleasant and made snide remarks.",7.9,Good,1,0,drink|restaurant|staff|noisiness|
United Kingdom,Superior Twin Room,1  ,December 2018,Solo traveler, During our business conference there wasnt any toilet roll in the toilets,8.8,Good,1,0,bathroom|
Malta,Executive Twin Room,4  ,December 2018,Family, Cleanliness of room could be better. Booking was muddled up. After one night one room had to be changed due to zircon not working and room very hot.,8.8,Excellent,1,0,dirty|
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple, Nothing ! This hotel is amazing !,10.0,Exceptional,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple," Air con was very noisy - sounded like we were on an aeroplane. 
Complained but there was nothing they could do about it",8.8,Excellent,1,0,temperature|noisiness|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Nothing,7.5,Good,1,0,
Ukraine,Executive Double Room - River View,6  ,December 2018,Group," Location of the wall outlet for hair dryer is extremely weird and uncomfortabe! The wall outlet is located ouside bathroom and, moreover, its location doesn't allow to dry hair while looking to the mirror, as there is a table under the mirror. If you want to look to the mirror while drying your hair, you need to bend over the table or to sit on the table :((",7.9,Good,1,0,location|bathroom|
United Kingdom,Executive Double Room - River View,1  ,December 2018,Couple, Couldn't find anything wrong.,10.0,Fab stay will definately go again as location brilliant.,1,0,
United Kingdom,Executive Twin Room,1  ,December 2018,Couple, The room was too warm there needs to be a choice for cooler air to sleep,7.9,Good,1,0,temperature|bed|
United Kingdom,Superior Twin Room,1  ,December 2018,Group, The lighting was poor for getting ready in!,7.5,Good,1,0,
United Kingdom,Superior Double Room,2  ,December 2018,Couple, the room was very warm even tho air con was on and temp at minimum,10.0,"all in all very enjoyable ,, lovely breakfast and room really nice ,, staff very helpfull and accom",1,0,temperature|
United Kingdom,Executive Double Room,1  ,December 2018,Couple, Nothing,10.0,Exceptional,1,0,
United States of America,Superior Double Room,1  ,December 2018,Solo traveler," A different way to keep particular lights on and off, such as the closet or reading lights.",9.6,"Excellent. Friendly, helpful, professional staff.",1,0,bathroom|
United Kingdom,Superior Twin Room,1  ,December 2018,Group," The ac, it pumped out only hot air and the room was too hot for comfort and even with the window open it was not conducive to a good comfortable nights  sleep. 
Reported issue on arrival and maintenance attended informed us because it was winter no ac to cool room down .
Terrible smell from drain after shower used",7.5,Lovely hotel but rooms  too hot for comfort and,1,0,temperature|comfort|bed|bathroom|
United Kingdom,Superior Double Room,1  ,December 2018,Group, Not applicable,7.9,Good,1,0,
United Kingdom,Superior Twin Room,1  ,December 2018,Solo traveler, I didn’t like the incoherence between the hotel and booking.com with each saying the other was responsible for providing a VAT invoice for accounting purposes.,7.1,A nice hotel,1,0,
Oman,Executive Double Room,6  ,December 2018,Solo traveler, Nothing,9.6,Great hotel with greater staff,1,0,
United Kingdom,Executive Double Room,2  ,December 2018,Family, A tiny bit dark but still lovely,10.0,Exceptional,1,0,
Ghana,Superior Twin Room,6  ,November 2018,Couple, panic alarm which occured twice but alarm was rather faulty,10.0,excellent stay,1,0,
United Kingdom,Executive Double Room,2  ,December 2018,Couple, Room service was abysmal!  Tried to order room service late at night and no answer.  When someone finally answered the phone it was then put down.  My partner had to go downstairs and order in the end.  The hotel is aware as we mentioned this when checking out.,7.9,"Great place to stay for a couple of nights, awesome cocktails!",1,0,staff|bathroom|
United Kingdom,Superior Twin Room,3  ,December 2018,Group," No hairdryer in ther room
Even though I turned the heating down to 16 degrees the room was still warm
A view of the river would have been better",9.2,Quality hotel within easy reach of transport links and overlooks the river.,1,0,temperature|location|
France,Superior Double Room,2  ,December 2018,Couple, Housekeeping,9.6,Exceptional,1,0,
United Kingdom,Executive Double Room,2  ,December 2018,Couple, noise from adjacent room / poor soundproofing.,8.3,Nice weekend break - could have stayed longer.,1,0,noisiness|
United Kingdom,Superior Twin Room,1  ,December 2018,Couple," I didn’t like that I paid extra to have something in my room, and I didn’t have it. I really didn’t like my view. I had another building directly in front of me. And the controls to open and close the curtains were not working. I had to keep getting up.",8.8,Excellent,1,0,price|location|
United Kingdom,Superior Twin Room,1  ,December 2018,Couple," Nit picking items: The tables in the restaurant for breakfast were too low down for pretty much anyone over five feet tall, the chairs at the tables were very stylish, but enormous, but very heavy, and not really suitable for a breakfast table. My biggest critiques were, my room was next to the Service Life and was noisy, with the headboard on the life shaft wall. Reversing the layout of the bed and TV would pretty much fix that. Exterior bin service started at 5:50 AM, not the best start to the day. Just don't get room 237!",9.2,Exceptional overall value for a very well run hotel in a superb position.,1,0,location|restaurant|food|staff|noisiness|bed|tv|
Australia,Superior Double Room,2  ,November 2018,Couple, Pool too small,8.3,Convenient,1,0,fitness|
Sweden,Superior Double Room,4  ,November 2018,Solo traveler, Close to the railway.,7.1,Good,1,0,
United Kingdom,Superior Double Room,2  ,November 2018,Family, The only problem was we waited over 2 hours to eat in the restaurant,9.6,Exceptional,1,0,restaurant|
United Kingdom,Executive Double Room,1  ,December 2018,Couple," Room too warm despite air con set low, no window ventilation possible. Frustrating mini bar that needed staff to unlock it by phone but this kept failing and actually needed staff to come to the room repeatedly.",9.6,Exceptional,1,0,temperature|drink|restaurant|staff|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, Nothing at all,10.0,Exceptional,1,0,
United Kingdom,Suite,2  ,December 2018,Family, I think for the price we paid breakfast should have been included !!! Disappointing,9.6,I would stay again,1,0,price|food|
United Kingdom,Superior Twin Room,1  ,December 2018,Group, The fire alarm went off at 9.30am which was a real shame as it was a rare night away fron the children!,10.0,"Stylish, relaxing, 4 star stay!",1,0,
United Kingdom,Executive Double Room,1  ,December 2018,Couple, Check in was a bit slow.,10.0,Excellent!,1,0,
United Kingdom,Superior Double Room,1  ,December 2018,Couple," 2 minor things. Room 1131. The shower head holder in the shower enclosure is broken, and couldn’t hold the shower head properly, and the tv (I think it works via wireless for its signal but I might be wrong) did have a habit of switching itself off, and it was not easy to select channels.",8.8,"Great hotel, great location, great breakfast.",1,0,bathroom|tv|wifi|
Spain,Executive Double Room - River View,2  ,November 2018,Group, A little noisy as we heard the couple next door shouting and arguing at night.,9.2,"Lovely hotel to stay in, in an ideal central location.  Excellent and accommodating staff.",1,0,noisiness|
United Kingdom,Superior Double Room,1  ,December 2018,Couple," Just two minor points. First, as an elderly couple we felt that the allocation of the room could have been given a little more thought at reception and not allocated a room with a baby ""Play/Sleep"" cot in it which we could not fold up and place out of the way. It took up too much room, particularly as it was not requested at booking. Second, coming to London for a one night stay it would have been nice to have a room with a view. However, as this was a gift from a sister in law who organised an event, we believe it met all other aspects and requirements. Finally, you could make provision for Coffee/Tea availability in the Reception area. Most elderly people (and disabled people) would like a cuppa after travelling and not have to take escalators, lifts etc to quench a thirst.",9.2,Happy to recommend this hotel to anyone.........with alerts re baby cots and coffee!,1,0,staff|bed|location|drink|
United Kingdom,Superior Double Room,2  ,December 2018,Couple, The breakfast was very average for a hotel of this grade. Food was luke warm and just not very inspiring.,9.2,Wonderful,1,0,food|drink|
Ireland,Superior Double Room,2  ,December 2018,Couple, Service is restaurant was horrendous and food average at best,10.0,"Great stay , good staff and location , restaurant only disappointing element",1,0,staff|restaurant|drink|food|
United Kingdom,Superior Double Room,1  ,November 2018,Couple," The room was over a railway track. Spent the night listening to trains rumbling past. Not at all as shown, on the river bank.",7.5,It could have been better,1,0,
United Kingdom,Superior Double Room,3  ,November 2018,Solo traveler," the breakfast .  The 'hot' breakfast was COLD..  Even the plates from the plate warmer were COLD. 
£25 for a COLD 'hot'  breakfast!!
Make sure you only pay for breakfast in the morning AFTER  you have checked it is hot.",9.2,"Great ambience, nice hotel",1,0,food|price|
Ukraine,Superior Double Room,2  ,November 2018,Solo traveler," It was a quite cold in the room, the view was at the railways. Simple breakfast. It's possible to find a good place for breakfast not far from the hotel.",7.5,Good,1,0,location|food|
United Kingdom,Superior Twin Room,2  ,November 2018,Group, The breakfast rate. 24.95 is too steep.,9.2,Wonderful stay.,1,0,food|
United Kingdom,Superior Double Room,1  ,November 2018,Couple," Apart from a little difficulty using my Monzo bank card to pay, there was no problem.",8.8,Affordable luxury,1,0,price|
United Kingdom,Superior Twin Room,2  ,November 2018,Group, Some of breakfast was a little tasteless,10.0,Exceptional,1,0,food|
Finland,Executive Twin Room,3  ,November 2018,Group," The room was very hot, but in the end we found out the AC was broken.",9.6,Amazing holiday,1,0,
United Kingdom,Superior Twin Room,1  ,November 2018,Group, Air con not working in the room,7.1,Good,1,0,temperature|
Canada,Superior Twin Room,4  ,November 2018,Group, The rooms were very warm and hard to get them cooled down. The perfume scent in the lobby was overpowering way to much.,7.1,Good,1,0,
Norway,Executive Double Room,2  ,November 2018,Family, Little expensive foods/breakfast.,9.6,Wonderful five star hotel,1,0,price|drink|food|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, The room was quite warm and only option was warm air,10.0,Good location and good value for money,1,0,temperature|
Turkey,Executive Double Room,2  ,November 2018,Couple, Trying to book theatre tickets via the concierge - bit slow!,8.8,Great location,1,0,
United Kingdom,Superior Double Room,1  ,November 2018,Group, minor quibbles with poor pressure on shower and bacon not very well cooked,9.2,excellent,1,0,bathroom|
United Kingdom,Superior Double Room,2  ,November 2018,Couple, Nothing,10.0,Exceptional,1,0,
Australia,Superior Twin Room,5  ,November 2018,Couple, Perhaps the restaurant could be expanded for other cuisines. I wanted wood fire pizza that would have been nice.,9.6,Exceptional,1,0,restaurant|
United Kingdom,Executive Twin Room,1  ,November 2018,Group," I feel that the room was expensive for one night.  There were cheaper alternatives nearby but it was easier for me to stay in the hotel as that where my conference was,",8.3,Happy with the hotel however i do think it was a little expensive.,1,0,price|location|
United Kingdom,Superior Double Room,1  ,November 2018,Couple," The breakfast was disappointing as my partner likes a full English breakfast and things had run out and not replaced.
No seats at the bar to have a drink in the evening",7.5,Good,1,0,food|drink|restaurant|
United Kingdom,Superior Double Room,1  ,November 2018,Couple, The only point I can bring is I had to call room service twice to bring up some teabags to my room.,10.0,Excellent,1,0,staff|
United Kingdom,Superior Double Room,2  ,November 2018,Family," I was uncomfortably hot most of the time and needed to adjust room air con setting. Was unsure re paying for breakfast on Sunday am when I had already assumed (and I had read) that it was included in the price. I was questioned by a member of staff at the entrance to the dining area, it felt chaotic. Many of the staff had no English and/or very poor comprehension skills.",9.2,Wonderful,1,0,temperature|price|food|staff|restaurant|location|
Kuwait,Superior Double Room,4  ,November 2018,Couple, There was a smell in the bathroom at night I don’t know from where it come. The breakfast choices was good but they didn’t have omelet station.,7.5,Good,1,0,bathroom|food|
United Kingdom,Executive Double Room,1  ,November 2018,Family, I stood at the bar for 10 minutes no eye contact nothing from none of the bar staff!! All I wanted was for one of them just to say we won't be long!!!😩The only reason I went to the bar was because Gabriel was run off his feet!! He deserves a medal!!,7.5,Fab!!,1,0,drink|restaurant|staff|
United Kingdom,Superior Twin Room,1  ,November 2018,Group," The air conditioning wasn't working well at all, the room was very hot. Also couldn't get the TV to work properly.",9.2,Wonderful,1,0,temperature|tv|
United Kingdom,Superior Double Room,1  ,November 2018,Family," They lost track of our bags and couldn’t locate them with our room.
The swimming pool policy requiring one adult to 2 children ratio to be ‘in’ the pool at all times is ridiculous. I have three children and one had to sit on the side!! My eldest is 13 and does not need supervision! Also I had to stay in the pool at all times - I was not allowed to even sit on a lounger at the side!  Health and safety over kill!",8.8,Excellent,1,0,fitness|
