Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Premium Room with River View,2  ,August 2018,Couple," Bathroom very tired:
Bath and sink (water went down sinks very slowly);
Shower door trim removed, water going onto bathroom floor;
Fridge in room - not working, taking valuable space.",8.3,Good stay - could be improved with minor improvements.,0,bathroom|dirty|
United Kingdom,Standard Room,2  ,August 2018,Couple," Pillows were slightly too soft, there could have been a selection of hard and soft. Also the room looked a bit worn and tired with the nespresso machine looking like it had been kicked around the room.",8.3,Excellent service all in all.,0,bed|
United Kingdom,Standard Room,2  ,August 2018,Couple," Breakfast was poor.
One lift not working had to wait a long time for other lift.
Parking expensive.",6.7,Radisson Blu Liverpool,0,food/drink|parking|price|
United Kingdom,Standard Room,1  ,July 2018,Couple, I was disappointed in the general state of the pool / spa area flaking paint on walls / steps loose and cracked floor tiles around the sauna showers.,8.8,Great hotel - pool/spa needs basic maintenance,0,fitness|location|bathroom|
United Kingdom,Standard Room,2  ,August 2018,Couple, Nothing to dislike .Didn't eat here so can't comment,9.2,Great Weekend Stay,0,
United Kingdom,Standard Room,1  ,August 2018,Couple, The hotel was good the coffee was awful,7.9,Good,0,food/drink|
Isle of Man,Standard Room,3  ,August 2018,Couple, Nothing,8.3,Very Good,0,
United Kingdom,Standard Room,2  ,August 2018,Solo traveler, Next door neighbours banging all night long 2 continuous nights,6.7,Noisey,0,
United Kingdom,Standard Room,2  ,July 2018,Solo traveler, The associated spa was tired.,8.3,Very Good,0,fitness|
United Kingdom,Standard Room,1  ,August 2018,Group, Public car park wasn’t cheap.   Thought their might be a discount for hotel users.,9.2,My stay,0,parking|price|
United Kingdom,Standard Room,4  ,July 2018,Couple," We enjoyed our stay and found nothing we didn't like. We did not eat evening meals as they were very expensive. We purchased wine from the local Tesco shop as the wine at the hotel was incredibly expensive. Perhaps you should consider reducing the price of your very ordinary wine.
We loved our stay as we always do, please make it easier to stay.",8.3,Nice time,0,food/drink|price|restaurant|
United Kingdom,Standard Room,2  ,August 2018,Couple, Only 1 lift was working.  Robes in the room would have been nice when going to the pool.,8.3,Very pleasant stay.,0,fitness|
United Kingdom,Standard Room,2  ,August 2018,Couple," There sadly no fridge which we wasn’t told about beforehand. The pillows weren’t very good either. But other than that, it was lovely.",8.3,Very Good,0,bed|
United Kingdom,Standard Room,2  ,July 2018,Group, The air conditioning wasn’t working and there was no power to the water when flushing the toilet.,7.1,Good,0,temperature|bathroom|dirty|
United Kingdom,Standard Room,1  ,July 2018,Solo traveler, Small amount of damage in the bathroom,7.9,Good value,0,bathroom|
United Kingdom,Standard Room,1  ,July 2018,Couple," The pool is tiny, the photos make it seem much bigger and the lady on the spa reception gave us towels without even looking at us. 2 our of 4 of the plug sockets in the room didn’t work. The bathroom was smelly, like musty. We had a nice time, out fridge was broken and no drinks available in the mini fridge.",6.7,Pleasant,0,fitness|staff|bathroom|dirty|food/drink|
United Kingdom,Standard Room,1  ,July 2018,Solo traveler, Check in took 15 minutes,6.7,Pleasant,0,
United Kingdom,Standard Room,2  ,March 2021,Solo traveler," Looks tired, run down and worn out, dirty lifts, marks all over bedroom carpets and leaking shower screen, I appreciate we have a lockdown but I would have thought that would be an excellent opportunity for a deep clean!!",5.0,Fair,0,dirty|bathroom|tv|
United Kingdom,Superior Room with River view,2  ,February 2021,Solo traveler, Bar closed due COVID-19 restrictions,10.0,Exceptional,0,restaurant|covid|
United Kingdom,Superior Room with River view,5  ,February 2021,Solo traveler, I couldn’t get the shower pressure up above an unenthusiastic calm spraying. Had to wash off using directional hand held shower head. Was there 5 nights and it was always the same but I didn’t complain as the room was such good value and I was settled.,10.0,Very nice hotel. Good location and staff very nice.,0,bathroom|noisiness|location|price|
United Kingdom,Standard Room,1  ,February 2021,Couple, Staff,1.0,"Awful. Staff was very rude, undermining and patronising.",0,staff|
United Kingdom,Superior Room with River view,1  ,December 2020,Couple, They didn’t tell us about the pool being closed,10.0,Shame the pool was closed,0,fitness|
United Kingdom,Superior Room with River view,1  ,December 2020,Couple, Further from city centre than I'd like. Later breakfast didn't have all the choices available.,10.0,Exceptional,0,location|food/drink|
United Kingdom,Premium Room with River View,3  ,December 2020,Couple," The king bed was 2 beds pushed together, which left an uncomfortable and unstable slant/gap between the beds.
The mattress cover also kept coming up in the night exposing the otherwise bare mattress which also contributed to an uncomfortable few nights sleep.
The room and bathroom was quite outdated considering the pictures and price paid.",6.0,Not the best night's sleep,0,bed|bathroom|tv|price|
Argentina,Standard Room,1  ,January 2021,Solo traveler, The toilette,10.0,Exceptional,0,
United Kingdom,Standard Room,1  ,December 2020,Couple, Restricted facilities due to covid,10.0,Exactly what we needed,0,covid|
United Kingdom,Standard Room,1  ,December 2020,Couple, Nothing to complain about,10.0,Stay,0,
Kuwait,Standard Room,8  ,December 2020,Family, All thing and recption more frindlly,10.0,All time i will take ridesion blue,0,
United Kingdom,Superior Room with River view,1  ,December 2020,Couple," I was supposed to have a “superior room with river view”
I most definitely didn’t have a “river view” I had people knocking on my door early hours in the morning and running away. Not the best experience",5.0,Not the best.,0,
Saudi Arabia,Standard Room,5  ,December 2020,Family, NT,10.0,Exceptional,0,
United Kingdom,Superior Room with River view,2  ,December 2020,Couple, Terrible,1.0,Poor communication all round,0,
United Kingdom,Premium Room with River View,1  ,December 2020,Couple," Room was cold, waited 5 hours for someone to bring a heater. No COVID applied with guests! Room wasn’t brilliant, paint peeling off the ceiling. States it has soundproofing, dread to think how noisy the screaming kids running around reception really were without soundproof. Couldn’t get in the white bar as it was overrun with about 50 Irish families 🤷‍♀️. Booked breakfast for 10am to be told when we got there that it was actually booked for 9am, thankfully the lovely lady in the restaurant managed to fit us in. But then had to wait in a queue for about 20 minutes for only half a breakfast as it wasn’t stocked! As this was my 50th birthday treat I was rather disappointed, only good things was the company and the view (even though the window sills were full over water). First time I’ve stayed in my home city and will probably be my last!",3.0,Only go if you’re desperate,0,temperature|covid|noisiness|staff|restaurant|food/drink|location|bathroom|dirty|
United Kingdom,Superior Room with River view,1  ,December 2020,Couple," Room cold couldn't get warm, but we were given a heater when requested to help with this. Decor tired. Wood chipped around room, light not working back of bed. Stains on lamp in corner, lamp not working. Shower hardly any water pressure and didn't get very warm. Worst part of stay was noise from bar area which echoes up to rooms. Families drinking in there with no food and no masks. Now we may not agree with restrictions but as everywhere else is following them I don't understand why the bar in the hotel thinks otherwise.",4.0,"Poor hotel, needs updating",0,temperature|comfort|bed|bathroom|dirty|noisiness|restaurant|location|food/drink|
United Kingdom,Standard Room,3  ,December 2020,Family, Not sure,1.0,Bad,0,
United Kingdom,Premium Room with River View,1  ,December 2020,Couple, Loud noise maybe air con motors,3.0,Had better for the cost,0,noisiness|temperature|
United Kingdom,Standard Room,1  ,December 2020,Couple, The beds the control of the kids in the hotel was shocking at silly hours,1.0,Shocking,0,bed|
United Kingdom,Junior Suite,1  ,December 2020,Couple," No bottled water in room on arrival
Rubbish left over from last guests (empty Evian bottle in cupboard!)
No room service menu in room
“One touch” service poor - no one ever answered when trying to call
Used live chat service on Radisson app to ask about room service, still waiting for reply more than 24 hours later 
Breakfast ok, but scrambled eggs were like runny porridge",6.0,Promised a lot,0,food/drink|bathroom|dirty|staff|restaurant|
United Kingdom,Standard Room,1  ,December 2020,Family, Breakfast was cold . Also lot of noise from other guest in their rooms partying .,6.0,Pleasant,0,food/drink|noisiness|
United Kingdom,Superior Room with River view,1  ,December 2020,Couple, Na,3.0,Someone tried to get in our Room in the early hours then phone rang 130 saying the same thing talk about waking me up an,0,
United Kingdom,Superior Room with River view,1  ,December 2020,Couple, Staff were slow!! Asked for towels and had to keep asking,3.0,Would not recommend it,0,staff|bathroom|
United Kingdom,Standard Room,4  ,December 2020,Couple, There was no sanitizer in the dispenser outside the lift on the floor we were on and the dispenser for the sanitizer outside the ground floor lift didn’t work. Also really didn’t like that you couldn’t open the window even just a crack and the air con was very drying. Also a shame there was no parking. The lighting in the lobby is very dark and the decor quite cold so it wasn’t that inviting.,6.0,Overall good but air con too drying and not enough fresh air,0,location|temperature|parking|comfort|
United Kingdom,Standard Room,1  ,December 2020,Group, I booked best room they have but got bad service and not working AC and burned lights and couldn't sleep,3.3,Poor,0,staff|bed|
United Kingdom,Superior Room with River view,2  ,December 2020,Couple, Unfortunately the swimming pool was not open due to the current Corvid virus restrictions over Christmas,10.0,Excellent modern City centre Hotel.,0,fitness|covid|
United Kingdom,Standard Room,1  ,December 2020,Family, Nothing,10.0,Really good value for money!,0,
United Kingdom,Standard Room,1  ,December 2020,Solo traveler, Everything was fab,10.0,Perfect night,0,
United Kingdom,Standard Room,1  ,December 2020,Couple, See above :),4.0,Needs a referb!,0,
United Kingdom,Junior Suite,1  ,December 2020,Family, No problems  fantastic stay,10.0,Exceptional,0,
United Kingdom,Standard Room,1  ,December 2020,Couple," Poor service. We did not have a bath plug in our room all over rooms were occupied. The reception was busy, they only came after 1h to give us a bath plug that we had to install. Then, we had trouble having hot water. Finally, we complained to the manager that it was not normal to have to wait an hour for a problem that could have been avoided if the housekeeping staff had mentioned it and if there was enough staff at the desk when the hotel is fully booked but all he could do was apologise and making excuses. Very disappointed won't go again..",4.0,"Poor service, won't go again",0,staff|bathroom|dirty|
Ireland,Standard Room,4  ,December 2020,Solo traveler, Staff,1.0,Bad,0,staff|
United Kingdom,Superior Room with River view,1  ,December 2020,Couple, There is no car park,10.0,Exceptional,0,parking|
United Kingdom,Premium Room with River View,1  ,December 2020,Couple, It was too hot and the bed was not comfortable,6.0,Pleasant,0,bed|comfort|
United Kingdom,Standard Room,1  ,December 2020,Solo traveler, Everything was good.,10.0,Exceptional,0,
United Kingdom,Standard Room,1  ,December 2020,Couple, all of the above,3.0,not good for this standard of hotel,0,
United Kingdom,Superior Room with River view,1  ,December 2020,Couple, Nothing everything was perfect,10.0,Exceptional,0,
United Kingdom,Standard Room,1  ,December 2020,Couple," No option to book breakfast.
And 2 single beds pushed together is not acceptable",2.0,Very Poor,0,food/drink|bed|
United Kingdom,Standard Room,1  ,December 2020,Solo traveler," Rooms are dated, fridge had been removed from the room",5.0,Fair,0,
United Kingdom,Standard Room,1  ,December 2020,Solo traveler, Nothing,10.0,Exceptional,0,
United Kingdom,Standard Room,2  ,December 2020,Solo traveler, OK No Carpark it's about 200 meters walk and costs around £12 per night to park there but its secure,10.0,Great stay at Raddison Blue Liverpool,0,
United Kingdom,Standard Room,2  ,December 2020,Couple, Quite a bit of noise of a night,6.0,Pleasant,0,noisiness|
United Kingdom,Standard Room,2  ,December 2020,Couple, Nothing!,10.0,Exceptional,0,
United Kingdom,Superior Room with River view,2  ,December 2020,Couple, The food was burnt at the white bar. We ordered room service which never turned up . Also ordered food at the white bar which didn't come for over an hour so had to cancel the food. The room isn't right by the river side.,5.0,Disappointed,0,food/drink|restaurant|staff|
Spain,Standard Room,1  ,November 2020,Solo traveler, The guy at receptionist  for whatever reason said they dont have brsport and i cant access it anywhere in the hotel then i saw a group of guys watching it on the hotel tv. Also the gym is out of use.. thats the reason i booked the hotel.,2.0,Tell patrons the truth,0,tv|fitness|
United Kingdom,Standard Room,1  ,October 2020,Group, Nothing very good,10.0,Exeklent,0,
United Kingdom,Standard Room,1  ,October 2020,Couple, No parking at hotel site,10.0,Lovely hotel for a last minute getaway,0,parking|location|
United Kingdom,Standard Room,2  ,October 2020,Couple," Room was tierd, picture on wall, print was hanging out of the frame and thread hanging of bed legs. Considering the hotel seemed empty surprised to be given such a tierd room.",5.0,Disappointed with the room.,0,tv|bed|
United Kingdom,Standard Room,1  ,October 2020,Solo traveler, All great 👍💯,10.0,Exceptional,0,
United Kingdom,Standard Room,1  ,October 2020,Couple, The iron was a bit poor,10.0,Exceptional,0,
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, There isnt a fridge,10.0,Clean,0,
United Kingdom,Superior Room with River view,2  ,September 2020,Group, No faults.,10.0,No faults,0,
United Kingdom,Premium Room with River View,1  ,September 2020,Couple, Nothing perfect location 👌,10.0,Exceptional,0,location|
United Kingdom,Premium Room with River View,2  ,October 2020,Couple," Rooms very hot , double bed made out two mattresses in the premium river view room so my partner slept in a dip to cuddle me. Breakfast very poor quality as cooked hours before served so rubbery sausages and bacon by the time is served. Dinner menu very minimalistic and food extremely overcharged and not cooked very well so I recommend you eat somewhere else . I won’t come back definitely.",4.0,Disappointing,0,bed|location|food/drink|restaurant|
United Kingdom,Superior Room with River view,3  ,October 2020,Couple, Breakfast and dirty room,4.0,Very disappointed.,0,food/drink|dirty|
United Kingdom,Standard Room,1  ,October 2020,Family, No back my deposit,2.5,Very Poor,0,
United Kingdom,Standard Room,1  ,July 2020,Couple, rooms need a make over look dated,5.0,Fair,0,
United Kingdom,Superior Room with River view,2  ,October 2020,Couple, Can't think of anything bad at all!,10.0,Exceptional,0,
United Kingdom,Standard Room,3  ,October 2020,Solo traveler," The only thing i could pass as negative is the size of the pool and no jacuzzi due to loose tiles. Other facilities like sauna and steam closed due to covid which is totally understandable, just lacked the chill aspect to a spa with the jacuzzi being closed too.
As cleaners are not able to sort the room daily anymore I would have appreciated some antibacterial wipes and some cutlery in the room to make it a little easier to keep everything clean and self cater from the room.",10.0,Exceptional,0,fitness|covid|dirty|
United Kingdom,Standard Room,2  ,September 2020,Couple, That I couldn’t stay longer,10.0,Amazing,0,
United Kingdom,Standard Room,1  ,October 2020,Group, Nothing everything was absolutely perfect !!,10.0,"Highly recommended , the hotel staff go the extra mile",0,
United Kingdom,Superior Room with River view,2  ,October 2020,Couple," The room could have been cleaner, but nothing major.",10.0,Exceptional,0,dirty|
United Kingdom,Standard Room,2  ,October 2020,Group, Overall terrible experience. Terrible customer service.,1.0,Terrible,0,staff|
United Kingdom,Standard Room,1  ,October 2020,Couple," We didn’t have any robes in our room, we wanted to visit the pool. So we rang receptionist who then told us they don’t do them. I went down to reception and they then said they would send someone up with them. It was all very confusing and not the best customer service for the price we paid. You also have to book to use the pool which we were never informed about. Maybe our receptionist wasn’t the best but it was a great stay apart from that.",5.0,Fair,0,fitness|staff|price|
United Kingdom,Standard Room,1  ,October 2020,Family," Noise, rain constantly dripping on the metal window frames and the air conditioning doesn’t stop humming all night even though it’s been turned off, all of which meant we didn’t get much sleep. 
No fridge in the rooms and very limited tea and coffee supplies (one each)",6.0,Pleasant,0,noisiness|temperature|bed|food/drink|
United Kingdom,Premium Room with River View,1  ,October 2020,Couple," Room and decor looking a bit tatty, bathroom fan very noisy wouldn't switch off found hard to sleep with noise from fan",6.0,Pleasant,0,comfort|bathroom|noisiness|bed|
United Kingdom,Superior Room with River view,2  ,October 2020,Couple, Slightly disappointed that the jacuzzi wasn’t working due to maintenance of tiles needed,10.0,Anniversary get away,0,
United Kingdom,Standard Room,2  ,October 2020,Group," The shower, the head kept turning to the side so had to take the shower head off to shower. Don’t think the air con was working. Ordered pizza room service and 2/4 of us had bad stomachs next morning. Bathroom was mouldy. Breakfast had to be booked although when I rang prior to arrival we were told we could just walk in, so never got chance to have breakfast in hotel. Friends room was smelly on arrival, smelt like drains. Two singles pushed together wasn’t good as me and the husband like to sleep spooning. He kept falling down the hole between the two beds",5.0,Premier inn next time,0,bathroom|temperature|staff|food/drink|dirty|bed|
United Kingdom,Standard Room,2  ,September 2020,Solo traveler, It was lovely. Facilities are good just whirlpool should of been in use.,10.0,Exceptional,0,
United Kingdom,Superior Room with River view,1  ,October 2020,Couple, Pool was a little cold,10.0,Exceptional,0,fitness|
United Kingdom,Standard Room,4  ,October 2020,Couple," I couldn't fault anything, especially through these difficult times, the hotel had a good system in place to keep you safe from Covid19",10.0,Alec,0,location|covid|
United Kingdom,Superior Room with River view,1  ,October 2020,Couple, No parking and cleanliness,6.0,No parking,0,parking|dirty|
United Kingdom,Junior Suite,3  ,October 2020,Couple," Room was cold, with the air fan off",5.0,Fair,0,temperature|
United Kingdom,Standard Room,2  ,September 2020,Family, Checking in staff,5.0,Nice,0,staff|
United Kingdom,Standard Room,1  ,September 2020,Couple," Staff can be a little... well, angry",10.0,Angry little scouser,0,staff|
United Kingdom,Standard Room,4  ,September 2020,Couple," Facilities, not clean , doesn’t feel like a 4 star stay!",4.0,Wasn’t a 4 star stay,0,dirty|
United Kingdom,Standard Room,1  ,September 2020,Solo traveler," Staff named Dagle at front office was very rude and had no customer service skills and should not be in the hospitality industry. 
After a long drive from London to Liverpool I checked in at 5am and went late to bed, so I booked a late check out until 4pm to get a good sleep. However, at 12 midday, Dagle from front office and apparently he is the duty manager as what he said. Kept calling my room and waking me up and threatening me if I didn’t leave the room he will call the police. I explained to him that I had late check out booked with one of his colleagues. He kept shouting at me on the phone and called me names.
Is that how your staff handles situations Raddison Blu? Is that a nice manner of treating a guest that’s staying at your house? You need to train your staff how to conduct themselves and how to act professional within the hospitality industry. Dagle made me dislike all Radisson Blu hotels in general now. Never Staying there again.",1.0,Good stay but staff needs replacement or fired.,0,staff|bed|
United Kingdom,Superior Room with River view,2  ,September 2020,Couple, Bathroom mold on the tiles and cable hanging down under the sink,5.0,Fair,0,bathroom|internet|tv|
United Kingdom,Premium Room with River View,3  ,September 2020,Solo traveler," Room decor is very tired, no mattress protector and thermostat in room was not working so it was very hot. Eventually managed to get a mattress protector then changed room on 3rd and final night to an air conditioned room and had to request a mattress protector again. Bar was unclean and lacked any visible additional covid measures.",2.0,Very Poor,0,comfort|bed|temperature|restaurant|dirty|covid|
United Kingdom,Superior Room with River view,1  ,August 2020,Solo traveler, Sometimes jacuzzi cold and pool,10.0,Exceptional,0,fitness|
United Kingdom,Standard Room,2  ,September 2020,Couple," Lighting n room didn’t all work, bathroom tiles grubby with some lose grout , not as clean as Durham Radisson r York grubby tired rooms.toilet kept us awake as kept filling up",4.0,Would not pay to stay hear again,0,bathroom|dirty|
United Kingdom,Standard Room,1  ,September 2020,Couple, Nothing.,10.0,Lovely hotel at a great price.,0,
United Kingdom,Superior Room with River view,2  ,September 2020,Couple, Breakfast cold both days,9.6,Staycation,0,food/drink|
United Kingdom,Standard Room,1  ,September 2020,Couple, Nothing I think it’s very good I know there is always room for improvements but the Radisson seems to have it all.,10.0,"Brilliant very well run very professional staff throughout, clean and tidy reception area great xhex",0,
United Kingdom,Superior Room with River view,1  ,September 2020,Couple, The room was not very clean and I didn't realise a superior room was two single beds pushed together,4.0,Disappointing,0,dirty|bed|
United Kingdom,Junior Suite,1  ,September 2020,Couple," Tops of tables and TV units still had coffee ringlets from previous stay, shower, bath and behind bathroom doors had hair/pubic hair! and marks of used soap on both bathrooms In the junior suite! , Cleaners stood around making things awkward as in one cleaner in lift saying ""for god sakes"" under his breath like we where in the way of his apparent cleaning chores. Not discussed but more disappointed having stayed in radisson blu in various countries including Kuwait. We are not usually people to complain but I regard the radison  blu as a high quality hotel having always chose the hotels over others for pleasure and working  for a  large respected  international company.",5.0,Fair,0,location|tv|food/drink|bathroom|dirty|comfort|
United Kingdom,Standard Room,4  ,September 2020,Family," We were there 5 days 4 nights
There is no housekeeping as such. 
No room clean 
No bins emptied 
No towel change 
You have to ask for everything you run out of 
I mean we aren’t messy or dirty people but not to come in and wipe down it’s sad",5.0,Fair,0,dirty|bathroom|
United Kingdom,Standard Room,2  ,September 2020,Couple, Was clean,3.0,Was told I had a room upgrade and I had the confirmation email and also the birthday package and on arrival I was told I,0,dirty|
United Kingdom,Superior Room with River view,2  ,September 2020,Couple, The fact i couldn't get in a lift was a little annoying. Being on the 5th floor there was always someone in it before I had to chance to,10.0,"Lovely hotel, great city",0,
United Kingdom,Standard Room,1  ,September 2020,Group, Staff and cleanliness,1.0,"Very rude staff on arrival, had previously rung up as it was my friends birthday and asked for a slight earlier check in",0,staff|dirty|
United Kingdom,Standard Room,2  ,September 2020,Couple, Fridge looked to be missing from room. Room never cleaned. Standard room for the price paid.,5.0,Fair,0,price|
United Kingdom,Standard Room,1  ,September 2020,Couple, No room service,4.0,Disappointing,0,staff|
United Kingdom,Superior Room with River view,1  ,September 2020,Solo traveler," The spa, the bar",3.0,Poor,0,fitness|restaurant|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple, All good thank you,10.0,Lovely stay,0,
Jersey,Standard Room,2  ,September 2020,Family, Biscuits with tea and coffee facilities,10.0,Comfortable stay in a great location,0,food/drink|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple," I always forget, the hotel does not have car parking & parking in the nearby NCP is £25 per day.",10.0,Exceptional,0,parking|location|
United Kingdom,Standard Room,1  ,September 2020,Solo traveler," Nothing it was such a let down with people also not following social distancing.
Staff were so rude especially the staff in the morning.
No biscuits with the tea and coffee in the room.",1.0,What a shame.,0,staff|food/drink|
United Kingdom,Superior Room with River view,2  ,September 2020,Family, I booked through booking.com and asked for breakfast to be included and had to pay extra for breakfast when got there also free parking is not at this hotel its £13 something a day in car park round the corner,10.0,Exceptional,0,food/drink|price|parking|
United Kingdom,Standard Room,1  ,September 2020,Couple, Only complaint I could give is the price of drinks in the bar £19 for a large rose wine with a top of lemonade and a pink of larger,10.0,Place was brilliant defo stay again,0,price|food/drink|restaurant|
United Kingdom,Premium Room with River View,2  ,September 2020,Couple," The cleanliness of the room the head board was marked the bathroom tiles were broken and the grouting black , not what I was expecting from a Radissson hotel after stopping at quite a few . The ice bucket in the room was dusty and the coffe machine wasn’t up to radisssons usual standards",4.0,"The location and the staff were great , but the cleanliness of the room was below Radissson standard",0,dirty|bathroom|
United Kingdom,Standard Room,1  ,August 2020,Couple, Nothing,10.0,Very pleasant stay,0,
United Kingdom,Superior Room with River view,2  ,September 2020,Couple," Very poor for a raddison blu hotel
Breakfast was shocking and covid set up at breakfast non existent 
Rooms are dated,bar expensive and seem to have a few unwelcome guests",5.0,Wouldn’t stay again,0,food/drink|covid|restaurant|price|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple," unfriendly and untrained staff
Room decor was from the 70’s
We were supposed to get river view, but we got a back of another building",4.2,Not as stated,0,staff|comfort|location|
United Kingdom,Superior Room with River view,3  ,September 2020,Couple, Our room 823 was absolutely roasting hot at all times there was no ventilation in bathroom and the smell was so bad.I couldn’t get a sleep due to this,4.0,"Our room wasn’t great , never slept well due to heat in room but breakfast was excellent and plentif",0,temperature|bathroom|bed|
United Kingdom,Superior Room with River view,3  ,September 2020,Couple," The covid restrictions  had quite a large impact. The usual coffee cups  were not in the room but were replaced by one paper cup each and limited coffee sachets .  This meant having to wait for breakfast  to go to  get extra cups and coffee . If restrictions mean that no coffee cups at least put in more than one paper cupper operson for a 3 night stay  .  Also  unless requested they would not change the towels or clean the room, which is ok for one night but 3 - very flat atmosphere  the bar was very open plan not too inviting.  I totally understood the restrictions but I felt that there could have been other ways of making it more invitingi.e. paper cups , soft music in reception, perhaps paper print outs of the local area,maps etc for people to take away so they did not have to ask staff.   However it was warm, clean and a great location.",5.0,"Great Location , Comfy bed , good size rooms, clean  and warm hotel.",0,covid|food/drink|bed|bathroom|dirty|restaurant|staff|location|
United Kingdom,Standard Room,1  ,September 2020,Couple, Rude and abrupt receptionist on arrival - her very first words to us were said in a rude and abrupt fashion before we had a chance to say anything (she was not from Liverpool). Parking was a 10 minute walk away so not very local. It was difficult to get to if you missed the turn off as Liverpool has a lot of roadworks where you cannot turn left up the side street on the way to Liverpool One. TV remote although sealed in a plastic COVID free bag did not work.,3.0,There are better places to stay in Liverpool with more character and friendlier staff.,0,staff|parking|tv|location|covid|
United Kingdom,Standard Room,1  ,September 2020,Couple," Staff shortage. No one at reception to get booked it, had to go to the bar to look for someone. Ordering bar food was appalling, only 1 staff member taking orders for food & drink, serving, doing everything basically, took an hour from placing our order to getting food.",3.0,Poor,0,staff|restaurant|food/drink|
United Kingdom,Premium Room with River View,2  ,September 2020,Couple, Paid for a premium room but was notning premium about. It was actually quite poor for the money,4.0,Room,0,price|
United Kingdom,Standard Room,1  ,September 2020,Group, Staff were rude and having the stairs out of order and waiting 20 mins for a lift down to breakfast was more than annoying,4.0,Disappointing,0,staff|food/drink|
United Kingdom,Superior Room with River view,2  ,August 2020,Couple," nothing,there wasnt anything i could fault them on.If i were been picky there was a light bulb out in the bathroom,but it didnt impact on our stay and could have happened anytime.",10.0,"would i stay stay here again,yes fantastic hotel.",0,bathroom|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple, Nothing at all,10.0,Exceptional,0,
United Kingdom,Standard Room,1  ,September 2020,Couple," One of the plug sockets didn’t work in the bedroom, and there are no sockets next to the bed. Tv has a clock on which you can’t turn off which was bright in the night - as well as heating appliance on wall which was bright. Facilities are free (pool, gym) but no robes provided to get there in them. Decor was dated in the rooms. The door to the cabinet was ripped off and left in the room. Small amount of  rubbish on the floor when we entered.",5.4,Fair,0,bathroom|bed|tv|temperature|fitness|comfort|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple, Stained carpet in our room and loose light fixtures.,10.0,"Very welcoming upon arrival and the staff were very friendly and helpful, all guidelines were followed where appropriate",0,
United Kingdom,Standard Room,2  ,September 2020,Group, Value for money.. very clean.. only criticism is nothing to stir my tea with.. burned my fingers getting t. bag out..,10.0,Radison blue value for money,0,price|dirty|food/drink|
United Kingdom,Standard Room,1  ,September 2020,Solo traveler," Fan in toilet never went off - even asking asking twice
Large long black hairs in toilet (definitely not mine)
The overflow in sink.....flowed onto the floor
The shower head would not stay in middle of shower and eventually had to hold to shower head.
Very uncomfortable pillows
Booking.com said parking was available when selecting filter - sadly not on site or even close",6.0,lots of small issues need sorted,0,bathroom|bed|parking|location|
United Kingdom,Premium Room with River View,1  ,September 2020,Family, Only the covid restrictions put a slant on the trip,10.0,Exceptional,0,covid|
United Kingdom,Standard Room,3  ,September 2020,Couple, No free car parking for hotel guests,10.0,Exceptional,0,parking|
United Kingdom,Standard Room,1  ,September 2020,Couple, Tap in the room above was running constantly all night.. woke us both up on a number of occasions,1.0,Couldn't sleep,0,
United Kingdom,Superior Room with River view,2  ,September 2020,Couple, Needs updating seating in the bars and reception all stained room not clean enough took photos of bathroom which had black grime round taps and shower furniture dust all the way across the bed and shabby furnished room to say it was paid for as a superior - incedent happened at the hotel with a fire extinguisher being thrown down the stairs which broke the stairs no apology from the hotel stairs closed leaving just 2 lifts for all residents not a good stay at all for the price of the stay,4.0,Superior room old fashioned and not clean,0,restaurant|staff|dirty|bathroom|bed|price|
United Kingdom,Standard Room,1  ,August 2020,Couple," The heating was broke so had to get a radiator, which took up one plug space That was needed to charge a mobile phone 
And the room was shabby compared to one the night before On aDifferent floor",6.0,Pleasant,0,temperature|internet|
United Kingdom,Premium Room with River View,2  ,September 2020,Group, There was nothing to not like,10.0,Liverpool weekend,0,
United Kingdom,Superior Room with River view,3  ,September 2020,Group," It didn’t have parking, which was advertised. Had to pay £13 daily for a local car park. 
We also got given the wrong rooms for the first night but that was changed the next day. 
Breakfast service was inconsistent, Gemma was very friendly but she was the only one. I asked for a fried egg and was refused one as they were too busy. But we were the 1 of 2 tables there",4.0,Got the wrong rooms,0,parking|price|food/drink|staff|location|
United Kingdom,Standard Room,1  ,September 2020,Couple, If the spa facilities was open to use but due to Covid it is understandable,10.0,Fantastic first time in Liverpool with a brilliant clean and friendly hotel to top it off,0,fitness|covid|
United Kingdom,Superior Room with River view,1  ,September 2020,Couple," more info from staff, in need of an upgrade bathroom had black mold bits, light switch wasnt clean",4.0,"Dissapointed overall we have stayed before but not felt like this, view on the superior room was goo",0,staff|bathroom|dirty|
United Kingdom,Superior Room with River view,1  ,August 2020,Couple," When i was booking my stay at the Raddison Blu the description stated that i would have River View this was not the case i had a view of the side of the building. Also the description stated breakfast in bed this caught my eye and thats the main reason i booked it as this sounds amazing, however when i arrived to the hotel the accommodation said booking.com must of made a mistake so we could not get breakfast. I was very disappointed getting turned away for breakfast and having no river view.",3.0,Very disappointing not what i was expecting!,0,location|food/drink|bed|noisiness|
