Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
Bulgaria,Standard Room,4,July 2019,Group," The stuff was friendly when my friend who is local was with me and my friend. They completly change when he wasnt with us, especially the stuff in the restaurant/bar. 
They didnt clean the room every day - only under request.
Every day the price of the same coffee which i ordered was different - 1st day 20 aed, 2nd-25 aed, 3th-30 aed. I think is not so normal.",7.5,Good,0,restaurant,0
Bulgaria,Standard Room,4,July 2019,Group," The stuff was friendly when my friend who is local was with me and my friend. They completly change when he wasnt with us, especially the stuff in the restaurant/bar. 
They didnt clean the room every day - only under request.
Every day the price of the same coffee which i ordered was different - 1st day 20 aed, 2nd-25 aed, 3th-30 aed. I think is not so normal.",7.5,Good,0,dirty,0
Bulgaria,Standard Room,4,July 2019,Group," The stuff was friendly when my friend who is local was with me and my friend. They completly change when he wasnt with us, especially the stuff in the restaurant/bar. 
They didnt clean the room every day - only under request.
Every day the price of the same coffee which i ordered was different - 1st day 20 aed, 2nd-25 aed, 3th-30 aed. I think is not so normal.",7.5,Good,0,price,0
Bulgaria,Standard Room,4,July 2019,Group," The stuff was friendly when my friend who is local was with me and my friend. They completly change when he wasnt with us, especially the stuff in the restaurant/bar. 
They didnt clean the room every day - only under request.
Every day the price of the same coffee which i ordered was different - 1st day 20 aed, 2nd-25 aed, 3th-30 aed. I think is not so normal.",7.5,Good,0,food/drink,0
Bangladesh,Standard Room with Burj Khalifa View,6,July 2019,Family," There was a mistake in calculation when we paid  for our room and without notifying our room got locked, which was very disappointing. The room was cleaned properly, but the refill of complimentary items were not done properly.",9.2,"Good, but some more improvement can make it  wonderful",0,price,0
United Arab Emirates,Standard Room,1,July 2019,Couple, Not enough choices in ird menu,9.2,Perfect stay ❤️,0,restaurant,0
Zambia,Standard Room,4,July 2019,Family, The bathroom sink was blocked ....but not really blocked only we didn't know how to operate the new tap......a bit of education to guests would be helpful,9.6,Will come back again,0,bathroom,0
Zambia,Standard Room,4,July 2019,Family, The bathroom sink was blocked ....but not really blocked only we didn't know how to operate the new tap......a bit of education to guests would be helpful,9.6,Will come back again,0,staff,0
United Arab Emirates,Standard Room,1,July 2019,Couple, Location,10.0,Exceptional,0,location,0
Kenya,Standard Room,8,July 2019,Couple," Honestly there isn’t much to dislike, however I would encourage greater buffet selections for the morning, otherwise I simply can’t complain.",10.0,Welcome to hospitality at its finest,0,food/drink,0
New Zealand,Standard Room,2,June 2019,Solo traveler, Hard to get places but I think that is standard for Dubai. I,8.3,Very Good,0,location,0
Oman,Standard Room,1,June 2019,Family, Restaurant price is high,7.9,Dinebinn should be attractive prucewise to noy allow customers to go uabe food elsewhere,0,restaurant,0
Oman,Standard Room,1,June 2019,Family, Restaurant price is high,7.9,Dinebinn should be attractive prucewise to noy allow customers to go uabe food elsewhere,0,price,0
Malaysia,Executive Room with Lounge Access,2,June 2019,Couple, The blanket has weird smell,8.3,A very good location for business stay,0,bed,0
Bahrain,Standard Room,3,June 2019,Couple, The bed was not comfortable,7.5,Good,0,bed,0
Bahrain,Standard Room,3,June 2019,Couple, The bed was not comfortable,7.5,Good,0,comfort,0
Pakistan,Standard Room with Burj Khalifa View,1,June 2019,Couple, WiFi can be improved. Pool area is small,8.8,Excellent,0,internet,0
Pakistan,Standard Room with Burj Khalifa View,1,June 2019,Couple, WiFi can be improved. Pool area is small,8.8,Excellent,0,fitness,0
Pakistan,Standard Room with Burj Khalifa View,1,June 2019,Couple, WiFi can be improved. Pool area is small,8.8,Excellent,0,location,0
United Arab Emirates,Standard Room,2,June 2019,Family, small place,7.9,Good,0,location,0
Qatar,Standard Room with Burj Khalifa View,1,June 2019,Couple, miserable check in staff (one of them anyway),7.1,would stay again. good deal during ramadan. horrific percentage of extra taxes though,0,staff,0
Nigeria,Standard Room,2,May 2019,Couple, The breakfast at the business class lounge should have more variety.,9.2,"Nice location, clean facility, friendly and helpful staff 🙂",0,food/drink,0
Ireland,Standard Room,8,May 2019,Family, The pool area was the only facility that let the hotel down,10.0,Very relaxing and great location,0,fitness,0
Ireland,Standard Room,8,May 2019,Family, The pool area was the only facility that let the hotel down,10.0,Very relaxing and great location,0,location,0
Turkey,Standard Room,6,May 2019,Group, Need bigger pool,7.5,Good,0,fitness,0
Australia,Standard Room,3,May 2019,Solo traveler," The taxi service is excellent, but to give more options for transport, such as advertising the waterways or bike hire, in order to view Dubai properly.",10.0,First class helpful and friendly service from arriving to leaving the hotel.,0,staff,0
Australia,Standard Room,3,May 2019,Solo traveler," The taxi service is excellent, but to give more options for transport, such as advertising the waterways or bike hire, in order to view Dubai properly.",10.0,First class helpful and friendly service from arriving to leaving the hotel.,0,location,0
Oman,Standard Room,2,May 2019,Family, Its seems that furniture is quite old and just serve one time water first day of stay water next day,7.1,Good,0,bathroom,0
Oman,Standard Room,2,May 2019,Family, Its seems that furniture is quite old and just serve one time water first day of stay water next day,7.1,Good,0,dirty,0
Poland,Standard Room with Burj Khalifa View,6,April 2019,Family," Poor sound insulation. At one point I had to call the people in the next room as they were  listening to some music channel on their TV and I could clearly hear every single word in a song. Upon checking in we were given a choice of a big spacious room with a single bed and a room half the size with two separate beds or a pricey upgrade. What's more, the smaller room we went for had many visible signs of wear and tear.",8.3,"Nice place, but we expected a bit more",0,noisiness,0
Poland,Standard Room with Burj Khalifa View,6,April 2019,Family," Poor sound insulation. At one point I had to call the people in the next room as they were  listening to some music channel on their TV and I could clearly hear every single word in a song. Upon checking in we were given a choice of a big spacious room with a single bed and a room half the size with two separate beds or a pricey upgrade. What's more, the smaller room we went for had many visible signs of wear and tear.",8.3,"Nice place, but we expected a bit more",0,internet,0
Poland,Standard Room with Burj Khalifa View,6,April 2019,Family," Poor sound insulation. At one point I had to call the people in the next room as they were  listening to some music channel on their TV and I could clearly hear every single word in a song. Upon checking in we were given a choice of a big spacious room with a single bed and a room half the size with two separate beds or a pricey upgrade. What's more, the smaller room we went for had many visible signs of wear and tear.",8.3,"Nice place, but we expected a bit more",0,tv,0
Poland,Standard Room with Burj Khalifa View,6,April 2019,Family," Poor sound insulation. At one point I had to call the people in the next room as they were  listening to some music channel on their TV and I could clearly hear every single word in a song. Upon checking in we were given a choice of a big spacious room with a single bed and a room half the size with two separate beds or a pricey upgrade. What's more, the smaller room we went for had many visible signs of wear and tear.",8.3,"Nice place, but we expected a bit more",0,bed,0
Poland,Standard Room with Burj Khalifa View,6,April 2019,Family," Poor sound insulation. At one point I had to call the people in the next room as they were  listening to some music channel on their TV and I could clearly hear every single word in a song. Upon checking in we were given a choice of a big spacious room with a single bed and a room half the size with two separate beds or a pricey upgrade. What's more, the smaller room we went for had many visible signs of wear and tear.",8.3,"Nice place, but we expected a bit more",0,price,0
Croatia,Standard Room,2,May 2019,Solo traveler," Speed of internet was only 5mbs which is too slow, specialy for 5star hotel.
Breakfast was nit impresive for 5 star hotel.",8.8,Excellent,0,internet,0
Croatia,Standard Room,2,May 2019,Solo traveler," Speed of internet was only 5mbs which is too slow, specialy for 5star hotel.
Breakfast was nit impresive for 5 star hotel.",8.8,Excellent,0,food/drink,0
Netherlands,Standard Room,4,April 2019,Family," We arrived with our 10 yr old son and we booked a room for 2 adults and 1 child. At arrival (0200 at night) the hotelman said that the room isnt suitable for 3 but we extra booked a 3 pax room!! We had 2 options 1. extra bed or upgrade to a suite. The difference between both options. I needed to pay usd 240 more for extra bed or 280 more for the suite with free breakfast and lounge and big larger room.
We took this option, the room was beautiful but we paid double price of our first booking so it was sour. 
If we new this before we would never had booked this hotel, so if you travel with kids make sure you book the good room because the website is not correct!!",7.5,Bad surprise at arrival,0,bed,0
Netherlands,Standard Room,4,April 2019,Family," We arrived with our 10 yr old son and we booked a room for 2 adults and 1 child. At arrival (0200 at night) the hotelman said that the room isnt suitable for 3 but we extra booked a 3 pax room!! We had 2 options 1. extra bed or upgrade to a suite. The difference between both options. I needed to pay usd 240 more for extra bed or 280 more for the suite with free breakfast and lounge and big larger room.
We took this option, the room was beautiful but we paid double price of our first booking so it was sour. 
If we new this before we would never had booked this hotel, so if you travel with kids make sure you book the good room because the website is not correct!!",7.5,Bad surprise at arrival,0,price,0
Netherlands,Standard Room,4,April 2019,Family," We arrived with our 10 yr old son and we booked a room for 2 adults and 1 child. At arrival (0200 at night) the hotelman said that the room isnt suitable for 3 but we extra booked a 3 pax room!! We had 2 options 1. extra bed or upgrade to a suite. The difference between both options. I needed to pay usd 240 more for extra bed or 280 more for the suite with free breakfast and lounge and big larger room.
We took this option, the room was beautiful but we paid double price of our first booking so it was sour. 
If we new this before we would never had booked this hotel, so if you travel with kids make sure you book the good room because the website is not correct!!",7.5,Bad surprise at arrival,0,food/drink,0
India,Standard Room,7,May 2019,Group, Had to call 3-5 times for every Service required,7.5,Good,0,staff,0
Greece,Standard Room with Burj Khalifa View,2,May 2019,Couple, The area around the hotel.,9.2,Wonderful,0,location,0
United Kingdom,Standard Room,7,April 2019,Family, We all thought there was the need for more than one drinks/coffee machine at breakfast as there was always a queue. We also think the pool area could be improved.,9.2,Very pleasant stay.,0,food/drink,0
United Kingdom,Standard Room,7,April 2019,Family, We all thought there was the need for more than one drinks/coffee machine at breakfast as there was always a queue. We also think the pool area could be improved.,9.2,Very pleasant stay.,0,fitness,0
United Kingdom,Standard Room,7,April 2019,Family, We all thought there was the need for more than one drinks/coffee machine at breakfast as there was always a queue. We also think the pool area could be improved.,9.2,Very pleasant stay.,0,location,0
India,Standard Room,3,May 2019,Family, Limited and repeated indian breakfast. Some options or differe indian breakfast will delight indian travellers,10.0,Exceptional,0,food/drink,0
Oman,Standard Room,4,May 2019,Group," The friendly welcoming stuff, nice warm beds, clean hotel, Flexible check out.",10.0,Peaceful stay at Radisson Blu Bussines Bay.,0,staff,0
Oman,Standard Room,4,May 2019,Group," The friendly welcoming stuff, nice warm beds, clean hotel, Flexible check out.",10.0,Peaceful stay at Radisson Blu Bussines Bay.,0,bed,0
Oman,Standard Room,4,May 2019,Group," The friendly welcoming stuff, nice warm beds, clean hotel, Flexible check out.",10.0,Peaceful stay at Radisson Blu Bussines Bay.,0,dirty,0
India,Standard Room with Burj Khalifa View,4,May 2019,Couple, The Food from the restaurant was below average with high price tag.. we were expecting five star food;but was disappointed with low quality food.. there are not much options for the room service menu as well.,10.0,Exceptional,0,food/drink,0
India,Standard Room with Burj Khalifa View,4,May 2019,Couple, The Food from the restaurant was below average with high price tag.. we were expecting five star food;but was disappointed with low quality food.. there are not much options for the room service menu as well.,10.0,Exceptional,0,restaurant,0
India,Standard Room with Burj Khalifa View,4,May 2019,Couple, The Food from the restaurant was below average with high price tag.. we were expecting five star food;but was disappointed with low quality food.. there are not much options for the room service menu as well.,10.0,Exceptional,0,price,0
India,Standard Room with Burj Khalifa View,4,May 2019,Couple, The Food from the restaurant was below average with high price tag.. we were expecting five star food;but was disappointed with low quality food.. there are not much options for the room service menu as well.,10.0,Exceptional,0,staff,0
Saudi Arabia,Executive Room with Lounge Access,2,April 2019,Solo traveler, Reception people were un friendly,7.1,Good,0,staff,1
United Kingdom,Superior Room with Balcony,1,April 2019,Group, Bar a bit overpriced,10.0,"Great location, Good facilities, Very comfy room.",0,restaurant,1
United Kingdom,Superior Room with Balcony,1,April 2019,Group, Bar a bit overpriced,10.0,"Great location, Good facilities, Very comfy room.",0,price,0
South Africa,Superior Room with Balcony,2,April 2019,Couple, Still trying to get back the deposit from this hotel. Actually the deposit and a double payment has been taken from my account and has not been refunded yet.,10.0,Exceptional,0,price,0
Saudi Arabia,Standard Room,3,April 2019,Solo traveler, location close to the center.,8.3,Very Good,0,location,0
New Zealand,Executive Room with Lounge Access,3,May 2019,Couple," With other Raddissons in Dubai, most taxi drivers were confused about where this place was and a couple of times we were delivered to the wrong hotel.  There are also no eateries shops within walking distance, so you do need to get a cab or Uber to get anywhere.  These factors did not reduce our enjoyment at all, but are good things to know.",9.2,Great value (if you get the Lounge access) and brilliant staff.,0,parking,0
New Zealand,Executive Room with Lounge Access,3,May 2019,Couple," With other Raddissons in Dubai, most taxi drivers were confused about where this place was and a couple of times we were delivered to the wrong hotel.  There are also no eateries shops within walking distance, so you do need to get a cab or Uber to get anywhere.  These factors did not reduce our enjoyment at all, but are good things to know.",9.2,Great value (if you get the Lounge access) and brilliant staff.,0,location,0
New Zealand,Executive Room with Lounge Access,3,May 2019,Couple," With other Raddissons in Dubai, most taxi drivers were confused about where this place was and a couple of times we were delivered to the wrong hotel.  There are also no eateries shops within walking distance, so you do need to get a cab or Uber to get anywhere.  These factors did not reduce our enjoyment at all, but are good things to know.",9.2,Great value (if you get the Lounge access) and brilliant staff.,0,restaurant,0
Sweden,Standard Room,3,April 2019,Solo traveler, Lounge cocktail time should be  from 6 pm to 8.30 pm. At times the hotel is over crowded which is why maybe a few more front desks would lessen the queue time.,10.0,A nice Radissoning in Dubai,0,food/drink,0
Saudi Arabia,Executive Room with Lounge Access,4,April 2019,Solo traveler, House keeping. They need much improvement in their service,8.3,Very Good,0,staff,0
Nigeria,Standard Room with Burj Khalifa View,10,April 2019,Group, The tax charges is way too high.,8.8,"I enjoyed my vacation, would always come back here.",0,price,0
Australia,Standard Room with Burj Khalifa View,2,April 2019,Couple," Lack of tea, milk etc supplied in the room and the iron was dirty and burnt my shorts",9.2,Enjoyable stay,0,food/drink,0
Australia,Standard Room with Burj Khalifa View,2,April 2019,Couple," Lack of tea, milk etc supplied in the room and the iron was dirty and burnt my shorts",9.2,Enjoyable stay,0,dirty,0
Australia,Standard Room with Burj Khalifa View,5,April 2019,Couple, Not much to dislike about the hotel. Friendly and helpful staff. Only small negative is it's distance from the main area i.e Burj Khalifa etc. But I did enjoy the walk.,9.6,Exceptional,0,staff,0
Australia,Standard Room with Burj Khalifa View,5,April 2019,Couple, Not much to dislike about the hotel. Friendly and helpful staff. Only small negative is it's distance from the main area i.e Burj Khalifa etc. But I did enjoy the walk.,9.6,Exceptional,0,location,0
United Kingdom,Junior Suite with Lounge Access,2,April 2019,Solo traveler," My view, surrounded my construction sites but that I know will be fixed in a matter time.",9.6,Exceptional,0,location,0
Luxembourg,Standard Room with Burj Khalifa View,2,April 2019,Solo traveler, Tried to change the hotel one night 24-25 instead of 23-24 because of a cancelled flight to Dubai. Hotel refused and I had to pay the extra night 24-25. Not in line with Radisson slogan i would say.,9.2,Wonderful,0,price,0
Australia,Superior Room with Balcony,3,April 2019,Group, Had booked a twin room as I was staying with a friend and when arrived the room only had a double bed. When I spoke to reception staff about this I was given the option of a lesser room with no balcony (which I had already paid more to have a balcony) or to have a pull out sofa bed. I don’t normally mind with little things like this but it wasn’t a cheap room and you do expect a little better when visiting somewhere like Dubai.,7.9,Good,0,bed,0
Australia,Superior Room with Balcony,3,April 2019,Group, Had booked a twin room as I was staying with a friend and when arrived the room only had a double bed. When I spoke to reception staff about this I was given the option of a lesser room with no balcony (which I had already paid more to have a balcony) or to have a pull out sofa bed. I don’t normally mind with little things like this but it wasn’t a cheap room and you do expect a little better when visiting somewhere like Dubai.,7.9,Good,0,staff,0
Australia,Superior Room with Balcony,3,April 2019,Group, Had booked a twin room as I was staying with a friend and when arrived the room only had a double bed. When I spoke to reception staff about this I was given the option of a lesser room with no balcony (which I had already paid more to have a balcony) or to have a pull out sofa bed. I don’t normally mind with little things like this but it wasn’t a cheap room and you do expect a little better when visiting somewhere like Dubai.,7.9,Good,0,price,0
Australia,Superior Room with Balcony,3,April 2019,Group, Had booked a twin room as I was staying with a friend and when arrived the room only had a double bed. When I spoke to reception staff about this I was given the option of a lesser room with no balcony (which I had already paid more to have a balcony) or to have a pull out sofa bed. I don’t normally mind with little things like this but it wasn’t a cheap room and you do expect a little better when visiting somewhere like Dubai.,7.9,Good,0,comfort,0
United Kingdom,Executive Room with Lounge Access,3,April 2019,Group, The size of the pool is too small.,8.8,Highly recommended for a stay in Dubai.,0,fitness,0
Kenya,Superior Room with Balcony,5,April 2019,Family, I liked the breakfast though I wish they could have more varieties of breakfast buffet.,9.6,I loved my stay at Radisson!,0,food/drink,0
United Arab Emirates,Standard Room,1,April 2019,Couple," Noisy neighbor, but the staff responded quickly. Service was great.",10.0,Exceptional,0,noisiness,0
United Arab Emirates,Standard Room,1,April 2019,Couple," Noisy neighbor, but the staff responded quickly. Service was great.",10.0,Exceptional,0,staff,0
Czech Republic,Executive Room with Lounge Access,4,April 2019,Couple," There was an issue with a damaged tv. We did not switch the tv on for
the whole stay but after our departure from the hotel back home we were
charged 1.950 uad for some tv damage. After a few phone calls we
received in two weeks the money back to our credit card. It was an
unpleasant experience but with the help of the hotel manager we have
clarified the issue and we can come back now :)",7.9,Good,0,tv,0
Czech Republic,Executive Room with Lounge Access,4,April 2019,Couple," There was an issue with a damaged tv. We did not switch the tv on for
the whole stay but after our departure from the hotel back home we were
charged 1.950 uad for some tv damage. After a few phone calls we
received in two weeks the money back to our credit card. It was an
unpleasant experience but with the help of the hotel manager we have
clarified the issue and we can come back now :)",7.9,Good,0,price,0
Latvia,Standard Room with Burj Khalifa View,1,April 2019,Family, Unfortunately we were unable to use the swimming pool as there is only a VERY limited number of sunbeds and literally all of them were occupied,8.8,Excellent,0,fitness,0
Saudi Arabia,Superior Room with Balcony,6,April 2019,Family," Not much variety in breakfast buffet, Also its the same breakfast everyday.",10.0,Exceptional,0,food/drink,0
New Zealand,Executive Room with Lounge Access,2,April 2019,Family," Very very small pool, we were told incorrect breakfast start time and so missed it on our last day",7.1,Good,0,fitness,0
New Zealand,Executive Room with Lounge Access,2,April 2019,Family," Very very small pool, we were told incorrect breakfast start time and so missed it on our last day",7.1,Good,0,food/drink,0
Luxembourg,Superior Room with Balcony,2,April 2019,Solo traveler, The pool is too small for such a big hotel. There were not enough chairs to lie outside in the sun. More chairs could be brought to let all customers who wants to relax in the sun benefit.,8.3,Very Good,0,fitness,0
Luxembourg,Superior Room with Balcony,2,April 2019,Solo traveler, The pool is too small for such a big hotel. There were not enough chairs to lie outside in the sun. More chairs could be brought to let all customers who wants to relax in the sun benefit.,8.3,Very Good,0,location,0
Luxembourg,Superior Room with Balcony,2,April 2019,Solo traveler, The pool is too small for such a big hotel. There were not enough chairs to lie outside in the sun. More chairs could be brought to let all customers who wants to relax in the sun benefit.,8.3,Very Good,0,staff,0
Italy,Standard Room with Burj Khalifa View,4,March 2019,Solo traveler, pillow too big!,7.5,NICE PLACE TO STAY IN DUBAI!,0,bed,0
Oman,Standard Room with Burj Khalifa View,3,April 2019,Couple," Our check in was delayed by one hour, we were given an upgraded room but experienced a couple of maintenance issues 
Windows were so dirty we couldn't take good photos of our Burj Khalifa view",7.5,Overall very good,0,dirty,0
Oman,Standard Room with Burj Khalifa View,3,April 2019,Couple," Our check in was delayed by one hour, we were given an upgraded room but experienced a couple of maintenance issues 
Windows were so dirty we couldn't take good photos of our Burj Khalifa view",7.5,Overall very good,0,location,0
United Kingdom,Family Room,5,April 2019,Family, It felt like we needed to attend a course on adjusting the water temperature of the shower and in the taps !! They are incredibly hard to do get it right as they are scaldingly hot .,8.8,Very good stay overall .,0,bathroom,0
United Kingdom,Family Room,5,April 2019,Family, It felt like we needed to attend a course on adjusting the water temperature of the shower and in the taps !! They are incredibly hard to do get it right as they are scaldingly hot .,8.8,Very good stay overall .,0,dirty,0
United Kingdom,Family Room,5,April 2019,Family, It felt like we needed to attend a course on adjusting the water temperature of the shower and in the taps !! They are incredibly hard to do get it right as they are scaldingly hot .,8.8,Very good stay overall .,0,temperature,0
United Arab Emirates,Superior Room with Balcony,3,April 2019,Family, Quite expensive.,8.8,Great stay.,0,price,0
Australia,Standard Room,3,April 2019,Couple," Well to begin with the air conditioning wasn’t working properly and we had to call engineering in the night before bed because the room was getting too cold even though it was set at 26.5 degC.
Secondly the cleaning staff isn’t attentive when cleaning our room because they didn’t leave a second toilet tissue roll even though the only one we had was almost finished. Had to call someone for this also in the night. This was embarrassing and disappointing.
Lastly (I thought this would be a bit obvious) there’s no list of important numbers to dial from your room to reach reception/service desk. So when we had to make the two late night calls, we just guessed and dialled zero.
Overall an average stay. Because we were out most of the day and only came to the room to sleep it wasn’t much of an issue, however I wouldn’t stay here if we stayed for longer than the three nights we stayed.",7.9,Average at best,0,temperature,0
Australia,Standard Room,3,April 2019,Couple," Well to begin with the air conditioning wasn’t working properly and we had to call engineering in the night before bed because the room was getting too cold even though it was set at 26.5 degC.
Secondly the cleaning staff isn’t attentive when cleaning our room because they didn’t leave a second toilet tissue roll even though the only one we had was almost finished. Had to call someone for this also in the night. This was embarrassing and disappointing.
Lastly (I thought this would be a bit obvious) there’s no list of important numbers to dial from your room to reach reception/service desk. So when we had to make the two late night calls, we just guessed and dialled zero.
Overall an average stay. Because we were out most of the day and only came to the room to sleep it wasn’t much of an issue, however I wouldn’t stay here if we stayed for longer than the three nights we stayed.",7.9,Average at best,0,bed,0
Australia,Standard Room,3,April 2019,Couple," Well to begin with the air conditioning wasn’t working properly and we had to call engineering in the night before bed because the room was getting too cold even though it was set at 26.5 degC.
Secondly the cleaning staff isn’t attentive when cleaning our room because they didn’t leave a second toilet tissue roll even though the only one we had was almost finished. Had to call someone for this also in the night. This was embarrassing and disappointing.
Lastly (I thought this would be a bit obvious) there’s no list of important numbers to dial from your room to reach reception/service desk. So when we had to make the two late night calls, we just guessed and dialled zero.
Overall an average stay. Because we were out most of the day and only came to the room to sleep it wasn’t much of an issue, however I wouldn’t stay here if we stayed for longer than the three nights we stayed.",7.9,Average at best,0,dirty,0
Australia,Standard Room,3,April 2019,Couple," Well to begin with the air conditioning wasn’t working properly and we had to call engineering in the night before bed because the room was getting too cold even though it was set at 26.5 degC.
Secondly the cleaning staff isn’t attentive when cleaning our room because they didn’t leave a second toilet tissue roll even though the only one we had was almost finished. Had to call someone for this also in the night. This was embarrassing and disappointing.
Lastly (I thought this would be a bit obvious) there’s no list of important numbers to dial from your room to reach reception/service desk. So when we had to make the two late night calls, we just guessed and dialled zero.
Overall an average stay. Because we were out most of the day and only came to the room to sleep it wasn’t much of an issue, however I wouldn’t stay here if we stayed for longer than the three nights we stayed.",7.9,Average at best,0,staff,0
Australia,Standard Room,3,April 2019,Couple," Well to begin with the air conditioning wasn’t working properly and we had to call engineering in the night before bed because the room was getting too cold even though it was set at 26.5 degC.
Secondly the cleaning staff isn’t attentive when cleaning our room because they didn’t leave a second toilet tissue roll even though the only one we had was almost finished. Had to call someone for this also in the night. This was embarrassing and disappointing.
Lastly (I thought this would be a bit obvious) there’s no list of important numbers to dial from your room to reach reception/service desk. So when we had to make the two late night calls, we just guessed and dialled zero.
Overall an average stay. Because we were out most of the day and only came to the room to sleep it wasn’t much of an issue, however I wouldn’t stay here if we stayed for longer than the three nights we stayed.",7.9,Average at best,0,bathroom,0
Netherlands,Executive Room with Lounge Access,7,March 2019,Family," Breakfast, can be busy.
Shower was terrible, hot, cold, boiling hot, cold ... that was disappointing and dangerous for our toddler son.  Lighting of the room so so.",7.9,Convenient stay.,0,food/drink,0
Netherlands,Executive Room with Lounge Access,7,March 2019,Family," Breakfast, can be busy.
Shower was terrible, hot, cold, boiling hot, cold ... that was disappointing and dangerous for our toddler son.  Lighting of the room so so.",7.9,Convenient stay.,0,bathroom,0
Belgium,Executive Room with Lounge Access,5,April 2019,Couple, The only thing that was a bit annoying was the the temperature of the water in the shower that kept changing from hot to cold,10.0,Magical Stay,0,temperature,0
Belgium,Executive Room with Lounge Access,5,April 2019,Couple, The only thing that was a bit annoying was the the temperature of the water in the shower that kept changing from hot to cold,10.0,Magical Stay,0,bathroom,0
Belgium,Executive Room with Lounge Access,5,April 2019,Couple, The only thing that was a bit annoying was the the temperature of the water in the shower that kept changing from hot to cold,10.0,Magical Stay,0,dirty,0
Netherlands,Standard Room with Burj Khalifa View,5,April 2019,Couple," Didn't give me a 5 star vibe. The lift was out of order, the windows in the room were dirty, and the food average at best.",7.5,Good,0,dirty,0
Netherlands,Standard Room with Burj Khalifa View,5,April 2019,Couple," Didn't give me a 5 star vibe. The lift was out of order, the windows in the room were dirty, and the food average at best.",7.5,Good,0,food/drink,0
United Arab Emirates,Executive Room with Lounge Access,2,April 2019,Couple," The price 
We hope to make some offers",8.8,Nice and quiet,0,price,0
New Zealand,Standard Room with Burj Khalifa View,3,April 2019,Couple, The showers didn’t have a curtain so water would be out all over the bathroom floor,9.2,Wonderful,0,bathroom,0
New Zealand,Standard Room with Burj Khalifa View,3,April 2019,Couple, The showers didn’t have a curtain so water would be out all over the bathroom floor,9.2,Wonderful,0,dirty,0
Netherlands,Standard Room,1,April 2019,Solo traveler, The air conditioning in the room. Not up to standard.,7.9,Worthwhile for short visit. A longer stay not recommemded due to outdated facilities (except wifi),0,temperature,0
Romania,Executive Room with Lounge Access,4,April 2019,Family," Kids playing in the lounge without being stopped, have tried the happy hour in the lounge only once and the filipino was a bit rude.",9.2,Good value for money in a good location,0,staff,0
China,Executive Room with Lounge Access,1,March 2019,Couple, the price is high,8.8,Excellent,0,price,0
United Arab Emirates,Family Room,2,April 2019,Family," just little bit far from metro station,
It is 5 minutes away from dubai mall (by car)",9.2,"Amazing staff, comfortable bed and best breakfast",0,parking,0
Kuwait,Executive Room with Lounge Access,1,April 2019,Solo traveler," Need taxi to move out of the location as walking in the heat to the nearby metro would not be recommended.
Club room was quite small.
Construction opposite the hotel. Work starts early morning and woke up with noise. Hotel did not mention about the construction.",7.5,Good hotel for good price,0,location,0
Kuwait,Executive Room with Lounge Access,1,April 2019,Solo traveler," Need taxi to move out of the location as walking in the heat to the nearby metro would not be recommended.
Club room was quite small.
Construction opposite the hotel. Work starts early morning and woke up with noise. Hotel did not mention about the construction.",7.5,Good hotel for good price,0,temperature,0
Kuwait,Executive Room with Lounge Access,1,April 2019,Solo traveler," Need taxi to move out of the location as walking in the heat to the nearby metro would not be recommended.
Club room was quite small.
Construction opposite the hotel. Work starts early morning and woke up with noise. Hotel did not mention about the construction.",7.5,Good hotel for good price,0,noisiness,0
Trinidad and Tobago,Standard Room,5,April 2019,Group," A bit far off
Breakfast not included",10.0,Exceptional,0,food/drink,0
United Kingdom,Executive Room with Lounge Access,2,March 2019,Couple, View,9.2,Wonderful,0,location,0
Saudi Arabia,Executive Room with Lounge Access,4,April 2019,Group," Was there a little noise from the construction sites around the hotel, I guess the noise insulation is not very good.",9.2,Wonderful,0,noisiness,0
Saudi Arabia,Executive Room with Lounge Access,4,April 2019,Group," Was there a little noise from the construction sites around the hotel, I guess the noise insulation is not very good.",9.2,Wonderful,0,location,0
Saudi Arabia,Superior Room with Balcony,2,April 2019,Couple, I making a booking for car and then u did cancel but they didnt refund to me till now,10.0,Exceptional,0,parking,0
Germany,Standard Room,1,April 2019,Solo traveler," Constructions around, its never really getting quiet - well thats Dubai. Pool is Basic. Check-In starting at 3 PM is a bit late. Lighting in the room needs introduction by the Expert.",8.8,Good Option in the Center,0,noisiness,0
Germany,Standard Room,1,April 2019,Solo traveler," Constructions around, its never really getting quiet - well thats Dubai. Pool is Basic. Check-In starting at 3 PM is a bit late. Lighting in the room needs introduction by the Expert.",8.8,Good Option in the Center,0,fitness,0
United Kingdom,Executive Room with Lounge Access,7,April 2019,Group, less building noise,9.2,very good,0,noisiness,0
Pakistan,Executive Room with Lounge Access,3,March 2019,Family," Room was initially set up for one guest instead of two (only one chair on the balcony, one shower cap, one bar of soap to share) had to make requests for all of these. Was told no tonic water was provided in the mini bar when I asked for some to be sent up (bought my own). Some detailed information could be available in the room (such as, what time afternoon refreshments are provided in the Business Class lounge). Other guests also seemed unsure about where breakfast was served, had to myself explain on a couple of occasions. Missed the hotel information/guide which used to be standard and saved a lot of time rather than having to call for information. Water often found its way out of the shower cubicle causing a slipping hazard.",9.2,"Convenient location, very responsive and friendly staff, and comfortable rooms.",0,bathroom,0
