Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," The first class lounge shuts very early so we were, sadly, unable to enjoy it. 
The menu at the local restaurant is very limited, however the food was great. 
The staff took a long time to bring over the beverages, which is a little disappointing when the order is just two beers.",9.6,Exceptional,0,staff
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, Excective lounge service was very poor with dirty tables and un replenished items at breakfast. Guests having to knock on the service door to get staff to bring toast etc and to clear tables ....more than once! Also food selection in early evening very poor .re heated frozen spring rolls and other bits of fried stuff yuck! Small cheese selection was pleasant. Nothing put out in the afternoon other than coffee . A biscuit or piece of cake in the early afternoon would have been nice and would have justified the addition charges. A beautiful room with views and fresh flowers .,9.2,Nice start to holiday,0,staff
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, Excective lounge service was very poor with dirty tables and un replenished items at breakfast. Guests having to knock on the service door to get staff to bring toast etc and to clear tables ....more than once! Also food selection in early evening very poor .re heated frozen spring rolls and other bits of fried stuff yuck! Small cheese selection was pleasant. Nothing put out in the afternoon other than coffee . A biscuit or piece of cake in the early afternoon would have been nice and would have justified the addition charges. A beautiful room with views and fresh flowers .,9.2,Nice start to holiday,0,dirty
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, Excective lounge service was very poor with dirty tables and un replenished items at breakfast. Guests having to knock on the service door to get staff to bring toast etc and to clear tables ....more than once! Also food selection in early evening very poor .re heated frozen spring rolls and other bits of fried stuff yuck! Small cheese selection was pleasant. Nothing put out in the afternoon other than coffee . A biscuit or piece of cake in the early afternoon would have been nice and would have justified the addition charges. A beautiful room with views and fresh flowers .,9.2,Nice start to holiday,0,location
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, Excective lounge service was very poor with dirty tables and un replenished items at breakfast. Guests having to knock on the service door to get staff to bring toast etc and to clear tables ....more than once! Also food selection in early evening very poor .re heated frozen spring rolls and other bits of fried stuff yuck! Small cheese selection was pleasant. Nothing put out in the afternoon other than coffee . A biscuit or piece of cake in the early afternoon would have been nice and would have justified the addition charges. A beautiful room with views and fresh flowers .,9.2,Nice start to holiday,0,food/drink
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, Excective lounge service was very poor with dirty tables and un replenished items at breakfast. Guests having to knock on the service door to get staff to bring toast etc and to clear tables ....more than once! Also food selection in early evening very poor .re heated frozen spring rolls and other bits of fried stuff yuck! Small cheese selection was pleasant. Nothing put out in the afternoon other than coffee . A biscuit or piece of cake in the early afternoon would have been nice and would have justified the addition charges. A beautiful room with views and fresh flowers .,9.2,Nice start to holiday,0,noisiness
United Kingdom,Standard Room,1,March 2019,Couple, Maybe an option for breakfast bag to take away when leaving at 4.30am. Sad to have missed breakfast,10.0,Wonderful and restful. Very quite considering so close to airport,0,food/drink
United Kingdom,Standard Room,1,March 2019,Group, A little on the expensive side but definitely outweighed by the convenience,9.6,Exceptional,0,price
United Kingdom,Standard Room,1,March 2019,Group, A little on the expensive side but definitely outweighed by the convenience,9.6,Exceptional,0,comfort
United Kingdom,Standard Room,1,March 2019,Couple," A minor complaint would be a more extensive menu especially gluten free.
The prices were a tad expensive.",10.0,Great stay at Radisson Blu,0,restaurant
United Kingdom,Standard Room,1,March 2019,Couple," A minor complaint would be a more extensive menu especially gluten free.
The prices were a tad expensive.",10.0,Great stay at Radisson Blu,0,price
United Kingdom,Standard Room,1,March 2019,Solo traveler, Shower flow could be improved,9.2,It was very good,0,bathroom
United Kingdom,Standard Room,1,March 2019,Group," Having to pay for parking, as guests You would think it would be free but it’s £15 per night and I think every where is charging this nowadays",9.2,Excellent hotel can’t fault it 5 stars,0,price
United Kingdom,Standard Room,1,March 2019,Group," Having to pay for parking, as guests You would think it would be free but it’s £15 per night and I think every where is charging this nowadays",9.2,Excellent hotel can’t fault it 5 stars,0,parking
United Kingdom,Standard Room,1,March 2019,Couple," We ordered room service which was diabolical.
Pizza only just lukewarm and chips near enough cold.
The only reason  I didn't complain was that we had just got off a flight and were very tired.",10.0,Exceptional,0,staff
United Kingdom,Standard Room,1,March 2019,Couple," We ordered room service which was diabolical.
Pizza only just lukewarm and chips near enough cold.
The only reason  I didn't complain was that we had just got off a flight and were very tired.",10.0,Exceptional,0,location
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Couldn’t cancel breakfast as did not book directly with hotel.,7.9,Good,0,food/drink
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," Nothing, beautiful place and spotless",10.0,Perfect 10/10,0,location
United Kingdom,Standard Room,1,February 2019,Couple, Not all staff worked as hard as others,7.9,Did what it said on the tin,0,staff
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Only one lift working to go down to the health centre and pool.,10.0,Exceptional,0,location
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Only one lift working to go down to the health centre and pool.,10.0,Exceptional,0,fitness
United Kingdom,Standard Room,1,March 2019,Solo traveler, The restaurant was poor in choices and the food i did receive was very basic.  need more vegan options or interesting vegetarian that can be changed to vegan.  the restaurant itself was a bit tired.,7.9,Good,0,restaurant
United Kingdom,Standard Room,1,March 2019,Solo traveler, The restaurant was poor in choices and the food i did receive was very basic.  need more vegan options or interesting vegetarian that can be changed to vegan.  the restaurant itself was a bit tired.,7.9,Good,0,food/drink
United Kingdom,Standard Room,1,March 2019,Group, Shower In Room could be updated,9.6,Good hotel to start your holiday,0,bathroom
United Kingdom,Superior Room with Runway View,2,March 2019,Couple, The bathrooms could do with being updated.,9.6,Excellent,0,bathroom
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Cheaper drinks in the bar,10.0,All in all a perfectly lively stay.,0,price
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Cheaper drinks in the bar,10.0,All in all a perfectly lively stay.,0,food/drink
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Cheaper drinks in the bar,10.0,All in all a perfectly lively stay.,0,restaurant
United Kingdom,Premium Room with Runway View,1,March 2019,Solo traveler, The hit fiid at breakfast was nit hit at all.,9.6,An excellent. Oetience,0,food/drink
Australia,Superior Room with Runway View,1,March 2019,Solo traveler," Shower head difficult to adjust, only directed water onto glass screen, not into the tub.",8.3,"Comfortable and convenient, will stay again",0,bathroom
Australia,Superior Room with Runway View,1,March 2019,Solo traveler," Shower head difficult to adjust, only directed water onto glass screen, not into the tub.",8.3,"Comfortable and convenient, will stay again",0,dirty
Australia,Superior Room with Runway View,1,March 2019,Solo traveler," Shower head difficult to adjust, only directed water onto glass screen, not into the tub.",8.3,"Comfortable and convenient, will stay again",0,tv
United Kingdom,Standard Room,1,March 2019,Couple, The cost is too high for a room without breakfast.,7.5,Overnight stay before a flight,0,food/drink
United Kingdom,Standard Room,1,March 2019,Couple, No room for walruses like me on the bed,9.2,I love it I now call is the Radishhome Hotel because all the Radishes live there!,0,bed
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, There were no coffee capsules for the espresso machine but the concierge brought some when I asked for them.  The chromecast wasn't working.,8.8,Skylink and coffee,0,food/drink
United Kingdom,Standard Room,1,March 2019,Couple, Food a bit pricey,7.5,Nice stop off for airport flight,0,food/drink
United Kingdom,Standard Room,1,March 2019,Couple, Food a bit pricey,7.5,Nice stop off for airport flight,0,price
United Kingdom,Premium Room,1,March 2019,Couple, Food in exec lounge not as good as previous visits,10.0,Return visit,0,food/drink
United Kingdom,Superior Room with Runway View,1,March 2019,Family, The lift down to reception to vacate took forever! When in  a rush for a flight this is not ideal. Took around 10 minutes to get in a lift.,9.6,Great stay!,0,staff
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, The staff could have been friendlier.,8.8,Excellent,0,staff
Spain,Superior Room with Runway View,1,March 2019,Couple, That at 179 pounds for a 1 night stay that the hotel didn't at least provide 1 bottle of water in the room......shame as it felt like penny pinching and spoilt the overall welcome which was excellent by reception staff!!,9.2,Wonderful,0,food/drink
Spain,Superior Room with Runway View,1,March 2019,Couple, That at 179 pounds for a 1 night stay that the hotel didn't at least provide 1 bottle of water in the room......shame as it felt like penny pinching and spoilt the overall welcome which was excellent by reception staff!!,9.2,Wonderful,0,bathroom
Spain,Superior Room with Runway View,1,March 2019,Couple, That at 179 pounds for a 1 night stay that the hotel didn't at least provide 1 bottle of water in the room......shame as it felt like penny pinching and spoilt the overall welcome which was excellent by reception staff!!,9.2,Wonderful,0,dirty
Spain,Superior Room with Runway View,1,March 2019,Couple, That at 179 pounds for a 1 night stay that the hotel didn't at least provide 1 bottle of water in the room......shame as it felt like penny pinching and spoilt the overall welcome which was excellent by reception staff!!,9.2,Wonderful,0,staff
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Good location 10 mins stroll to T3. Room was specious and clean. Great facilities. Perfect way to start our holiday,10.0,Exceptional,0,location
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, Good location 10 mins stroll to T3. Room was specious and clean. Great facilities. Perfect way to start our holiday,10.0,Exceptional,0,dirty
United Kingdom,Standard Room,1,March 2019,Couple, bed was hard,9.2,one night for early flight. could not be better,0,bed
United Kingdom,Standard Room,1,March 2019,Couple, Lounge could have stayed open later for guests who didn’t check in until later in the day to give the value for money,9.2,Great relaxed start to our holiday,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Bar prices expensive,8.8,Excellent,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Bar prices expensive,8.8,Excellent,0,price
United Kingdom,Standard Room,1,March 2019,Couple, Restaurant prices are ridiculously expensive for what you get,7.5,Ok,0,restaurant
United Kingdom,Standard Room,1,March 2019,Couple, Restaurant prices are ridiculously expensive for what you get,7.5,Ok,0,price
United Kingdom,Standard Room,1,March 2019,Couple," The guests staying in the  room next door played music with a loud base from 12.30am till 1.15 am when I rung and asked reception to ask them to turn it down
We were flying out at 6am that morning so were getting up at 3am so could of done without the disturbance .
May be reception can inform the guests not to play music after midnight. It is airport hotel so was surprised to be disturbed by music in the early hours.",8.3,Very Good,0,noisiness
United Kingdom,Standard Room,1,March 2019,Couple," The guests staying in the  room next door played music with a loud base from 12.30am till 1.15 am when I rung and asked reception to ask them to turn it down
We were flying out at 6am that morning so were getting up at 3am so could of done without the disturbance .
May be reception can inform the guests not to play music after midnight. It is airport hotel so was surprised to be disturbed by music in the early hours.",8.3,Very Good,0,staff
United Kingdom,Standard Room,1,March 2019,Couple," The guests staying in the  room next door played music with a loud base from 12.30am till 1.15 am when I rung and asked reception to ask them to turn it down
We were flying out at 6am that morning so were getting up at 3am so could of done without the disturbance .
May be reception can inform the guests not to play music after midnight. It is airport hotel so was surprised to be disturbed by music in the early hours.",8.3,Very Good,0,location
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," Stayed in the premium rooms on floor 8. Room was larger than expected, but a poor shower and very noisy fan let it down.",7.5,Good,0,bathroom
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," Stayed in the premium rooms on floor 8. Room was larger than expected, but a poor shower and very noisy fan let it down.",7.5,Good,0,noisiness
United Kingdom,Standard Room,1,March 2019,Group," Walk in showers are more preferable than bath-shower, but its only a small detail.",9.2,Great short stay with very helpful staff and a very clean hotel. Good value for money!!,0,bathroom
United Kingdom,Standard Room,1,March 2019,Couple, Restaurants,7.5,It was good for a one night stay,0,restaurant
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, Our room needed another level of cleaning in comparison to some we have stayed in previously.,9.2,Wonderful,0,dirty
United Kingdom,Standard Room,1,February 2019,Couple, we just wanted tea and toast for breakfast but we're told this wasn't possible. We'd have to have the full breakfast or just tea. Pity the place couldn't be more flexible to resident's needs.,8.3,Good value and super convenient for airport,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple, we just wanted tea and toast for breakfast but we're told this wasn't possible. We'd have to have the full breakfast or just tea. Pity the place couldn't be more flexible to resident's needs.,8.3,Good value and super convenient for airport,0,location
United Kingdom,Standard Room,1,March 2019,Couple, The lights in the room was all or nothing. Couldn’t just have bed side lights on.,9.6,Exceptional,0,bed
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," No complimentary biscuits in room, only 1 hot choc sachet, only minor things but when considering price paid not good enough, didn't eat or drink here as a little expensive in my opinion, if prices more fair we would have done and dare I say more people would too",7.9,"Clean, pleasant, very convenient location, food and drink prices a little over the top",0,price
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," No complimentary biscuits in room, only 1 hot choc sachet, only minor things but when considering price paid not good enough, didn't eat or drink here as a little expensive in my opinion, if prices more fair we would have done and dare I say more people would too",7.9,"Clean, pleasant, very convenient location, food and drink prices a little over the top",0,food/drink
United Kingdom,Superior Room with Runway View,1,March 2019,Solo traveler," Restaurant staff were a little slow.  Had 1 glass of water and I had to beg for that.  
Bed was too firm, I may have kidney damage after sleeping on it.",9.2,"Nice hotel, good location, could be better.",0,restaurant
United Kingdom,Superior Room with Runway View,1,March 2019,Solo traveler," Restaurant staff were a little slow.  Had 1 glass of water and I had to beg for that.  
Bed was too firm, I may have kidney damage after sleeping on it.",9.2,"Nice hotel, good location, could be better.",0,staff
United Kingdom,Superior Room with Runway View,1,March 2019,Solo traveler," Restaurant staff were a little slow.  Had 1 glass of water and I had to beg for that.  
Bed was too firm, I may have kidney damage after sleeping on it.",9.2,"Nice hotel, good location, could be better.",0,bathroom
United Kingdom,Superior Room with Runway View,1,March 2019,Solo traveler," Restaurant staff were a little slow.  Had 1 glass of water and I had to beg for that.  
Bed was too firm, I may have kidney damage after sleeping on it.",9.2,"Nice hotel, good location, could be better.",0,dirty
United Kingdom,Superior Room with Runway View,1,March 2019,Solo traveler," Restaurant staff were a little slow.  Had 1 glass of water and I had to beg for that.  
Bed was too firm, I may have kidney damage after sleeping on it.",9.2,"Nice hotel, good location, could be better.",0,bed
United Kingdom,Standard Room,1,February 2019,Family, Bit pricey but probably worth  it. Breakfast ok.,9.6,Good location.,0,price
United Kingdom,Standard Room,1,February 2019,Family, Bit pricey but probably worth  it. Breakfast ok.,9.6,Good location.,0,food/drink
United Kingdom,Standard Room,1,March 2019,Family, Would be useful if you could park for a short time without being charged to allow calmer check in,9.6,Exceptional,0,staff
United Kingdom,Standard Room,1,February 2019,Couple, Would have liked a room with view of runway not car park.,10.0,Excellent hotel in an ideal location.,0,location
United Kingdom,Standard Room,1,February 2019,Couple, Would have liked a room with view of runway not car park.,10.0,Excellent hotel in an ideal location.,0,parking
Portugal,Standard Room,1,March 2019,Solo traveler, The bar that offers pizzas in the menu is really bad. The pizzas are one of the worst I have ever eat and the people that work there are really not helpful.,7.5,Very nice hotel but with a low quality bar.,0,restaurant
Portugal,Standard Room,1,March 2019,Solo traveler, The bar that offers pizzas in the menu is really bad. The pizzas are one of the worst I have ever eat and the people that work there are really not helpful.,7.5,Very nice hotel but with a low quality bar.,0,staff
United Kingdom,Standard Room,1,February 2019,Couple, T3 was too far to walk for my husband who has had hip replacement and still recuperating. Offer of assistance/wheelchair to and from terminals would be good.,9.2,Wonderful,0,location
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, The brassiere food wasn’t amazing!,8.8,Excellent,0,food/drink
United Kingdom,Premium Room with Runway View,1,February 2019,Couple, Location,10.0,Exceptional,0,location
United Kingdom,Standard Room,1,March 2019,Couple, Cost of breakfast and the fact the website appears to give room rates for members only.,7.5,Convenient for aircraft and avoids early morning traffic.,0,food/drink
United Kingdom,Standard Room,1,March 2019,Group, headed to little m bar for dinner  and purchased an aperol spritz ... sign on bar said£9... they took 10.. bar man just took the change without asking or offering it me... I left it but then wen my friend came down he did the same to her.   rude and just how much are they ripping people off,8.3,ideal location for early flight,0,restaurant
United Kingdom,Standard Room,1,March 2019,Group, headed to little m bar for dinner  and purchased an aperol spritz ... sign on bar said£9... they took 10.. bar man just took the change without asking or offering it me... I left it but then wen my friend came down he did the same to her.   rude and just how much are they ripping people off,8.3,ideal location for early flight,0,food/drink
United Kingdom,Standard Room,1,March 2019,Group, headed to little m bar for dinner  and purchased an aperol spritz ... sign on bar said£9... they took 10.. bar man just took the change without asking or offering it me... I left it but then wen my friend came down he did the same to her.   rude and just how much are they ripping people off,8.3,ideal location for early flight,0,staff
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," Bit pricey, but within airport so worth the extra cost",10.0,Exceptional,0,price
United Kingdom,Superior Room with Runway View,1,March 2019,Couple," Bit pricey, but within airport so worth the extra cost",10.0,Exceptional,0,location
United Kingdom,Standard Room,1,March 2019,Couple," Nothing staff fantastic, food great",10.0,Exceptional,0,staff
United Kingdom,Standard Room,1,March 2019,Couple," Nothing staff fantastic, food great",10.0,Exceptional,0,food/drink
United Kingdom,Standard Room,1,March 2019,Couple," Limited food choice during the day, pizza only unless you opt for room service to get a sandwich etc.  We did a DBB package and were given a very limited menu.  On asking we were provided with the full menu and advised of an allowance towards this, much better choice.  Unfortunately my husbands food had to be sent back but in fairness it was subsequently refunded.",8.3,Good hotel quality and availability of food could be improved,0,food/drink
United Kingdom,Standard Room,1,March 2019,Couple," Limited food choice during the day, pizza only unless you opt for room service to get a sandwich etc.  We did a DBB package and were given a very limited menu.  On asking we were provided with the full menu and advised of an allowance towards this, much better choice.  Unfortunately my husbands food had to be sent back but in fairness it was subsequently refunded.",8.3,Good hotel quality and availability of food could be improved,0,staff
United Kingdom,Standard Room,1,March 2019,Couple," Limited food choice during the day, pizza only unless you opt for room service to get a sandwich etc.  We did a DBB package and were given a very limited menu.  On asking we were provided with the full menu and advised of an allowance towards this, much better choice.  Unfortunately my husbands food had to be sent back but in fairness it was subsequently refunded.",8.3,Good hotel quality and availability of food could be improved,0,restaurant
United Kingdom,Standard Room,1,March 2019,Solo traveler," I don't have the invoices from my two last stays.  If using Booking.com, they have some odd address they send it to so it gets lost in the ether.  Very hard to get through to reception on the phone number.  They seem to want to not give paper bills ( I did ask).",7.5,Good but give a paper bill when requested.,0,staff
United Kingdom,Standard Room,1,March 2019,Solo traveler," I don't have the invoices from my two last stays.  If using Booking.com, they have some odd address they send it to so it gets lost in the ether.  Very hard to get through to reception on the phone number.  They seem to want to not give paper bills ( I did ask).",7.5,Good but give a paper bill when requested.,0,bed
United Kingdom,Standard Room,1,February 2019,Couple, Expensive drinks!,7.5,Ideal for what we needed - close to train and flights,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Expensive drinks!,7.5,Ideal for what we needed - close to train and flights,0,food/drink
United Kingdom,Executive Room with Lounge Access,1,March 2019,Couple, The price,9.2,Good,0,price
United Kingdom,Executive Room with Runway View and Lounge Access,1,February 2019,Couple, The meal at the on site restaurant was very expensive for what you got. There are no other eating options so they can charge what they like.,9.6,Excellent,0,food/drink
United Kingdom,Executive Room with Runway View and Lounge Access,1,February 2019,Couple, The meal at the on site restaurant was very expensive for what you got. There are no other eating options so they can charge what they like.,9.6,Excellent,0,location
United Kingdom,Executive Room with Runway View and Lounge Access,1,February 2019,Couple, The meal at the on site restaurant was very expensive for what you got. There are no other eating options so they can charge what they like.,9.6,Excellent,0,restaurant
United Kingdom,Executive Room with Runway View and Lounge Access,1,February 2019,Couple, The meal at the on site restaurant was very expensive for what you got. There are no other eating options so they can charge what they like.,9.6,Excellent,0,price
Qatar,Premium Room,1,March 2019,Solo traveler, Restaurant was poor.  Service is lousy and food options just junk food concepts.,7.9,Good,0,restaurant
Qatar,Premium Room,1,March 2019,Solo traveler, Restaurant was poor.  Service is lousy and food options just junk food concepts.,7.9,Good,0,staff
Qatar,Premium Room,1,March 2019,Solo traveler, Restaurant was poor.  Service is lousy and food options just junk food concepts.,7.9,Good,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple, A bit pricey,9.6,Overall very happy,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Prices on bar,9.6,Great place to start you holiday journey,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Prices on bar,9.6,Great place to start you holiday journey,0,restaurant
United Kingdom,Premium Room,1,February 2019,Solo traveler, Reception staff was a bit tough.,7.5,Good,0,staff
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, It’s more expensive than other hotels nearby,9.6,Exceptional,0,price
United Kingdom,Superior Room with Runway View,1,March 2019,Couple, It’s more expensive than other hotels nearby,9.6,Exceptional,0,location
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Food choice in bar v limited,7.5,FunctionL,0,food/drink
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Food choice in bar v limited,7.5,FunctionL,0,restaurant
United Kingdom,Superior Room with Runway View,1,February 2019,Solo traveler," The fact that I had booked the wrong date and the room rate was very high.
Not the Hotel's fault at all.
Early flight unable to enjoy breakfast",8.3,Very Good,0,food/drink
Cyprus,Standard Room,1,February 2019,Couple," Food in restaurant very poor and for what was offered overpriced in short a simple menu cafe style but not even cafe standard
Disappointing and out of place to Hotel and location",9.6,If you don’t eat in great hotel,0,food/drink
Cyprus,Standard Room,1,February 2019,Couple," Food in restaurant very poor and for what was offered overpriced in short a simple menu cafe style but not even cafe standard
Disappointing and out of place to Hotel and location",9.6,If you don’t eat in great hotel,0,restaurant
Cyprus,Standard Room,1,February 2019,Couple," Food in restaurant very poor and for what was offered overpriced in short a simple menu cafe style but not even cafe standard
Disappointing and out of place to Hotel and location",9.6,If you don’t eat in great hotel,0,price
Cyprus,Standard Room,1,February 2019,Couple," Food in restaurant very poor and for what was offered overpriced in short a simple menu cafe style but not even cafe standard
Disappointing and out of place to Hotel and location",9.6,If you don’t eat in great hotel,0,comfort
Cyprus,Standard Room,1,February 2019,Couple," Food in restaurant very poor and for what was offered overpriced in short a simple menu cafe style but not even cafe standard
Disappointing and out of place to Hotel and location",9.6,If you don’t eat in great hotel,0,location
United Kingdom,Standard Room,1,February 2019,Couple, Only one Tea and coffee but otherwise room good,7.5,Good,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple, The bar and restaurant which are in the hotel are very very expensive!,10.0,Would definitely book again if travelling from the airport,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, The bar and restaurant which are in the hotel are very very expensive!,10.0,Would definitely book again if travelling from the airport,0,price
United Kingdom,Standard Room,1,February 2019,Couple," Lifts were appalling, no lift to leisure centre waited 3 times gave up",8.8,Excellent,0,location
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Prices in the bar are expensive cheapest bottle of wine was £25,9.2,Wonderful,0,price
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Prices in the bar are expensive cheapest bottle of wine was £25,9.2,Wonderful,0,restaurant
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Prices in the bar are expensive cheapest bottle of wine was £25,9.2,Wonderful,0,food/drink
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Not much choice in the bar area to eat,7.5,Good,0,restaurant
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Not much choice in the bar area to eat,7.5,Good,0,location
United Kingdom,Standard Room,1,February 2019,Couple," Ended up with a £100 parking fine for the 20 minutes it took to unload the car, check in and take the bags to the room. Couldn't find a working machine so dashed and straight back out. I don't expect that treatment from such a good hotel.",10.0,A one night stay in a classy airport hotel,0,parking
United Kingdom,Standard Room,1,February 2019,Solo traveler, No porridge.  Last year hotel did have this as a choice for breakfast.,7.5,"Ideal location for station and airport.  Also check in staff were good, no waiting about.",0,food/drink
Australia,Executive Room with Lounge Access,1,February 2019,Solo traveler," checkout queues were a little long, no express checkout box, needed three people on instead of two at prime time",9.2,"well worth considering if your flying out or if your just flown in, excellent location, great staff.",0,tv
United Kingdom,Standard Room,1,February 2019,Couple, This is a hotel at the airport used for transits please ensure breakfast is included!!!,7.5,Ok,0,location
United Kingdom,Standard Room,1,February 2019,Couple, This is a hotel at the airport used for transits please ensure breakfast is included!!!,7.5,Ok,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple," Bar staff was very rude to my partner she asked for his room number and he said he was paying cash and had been doing all night,she asked for room number again and when he gave it to her she said are you sure about that you don’t seem too sure he was made to feel like she didn’t trust him to pay the bill,she then discussed with another waitress so on ordering another drink the other waitress imidatley asked us for our room number,it felt like they didn’t trust us to pay,I think her name was Francesca. felt very uncomfortable",9.2,Hotel was lovely great location but as previous comment spoilt it a bit,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple," Bar staff was very rude to my partner she asked for his room number and he said he was paying cash and had been doing all night,she asked for room number again and when he gave it to her she said are you sure about that you don’t seem too sure he was made to feel like she didn’t trust him to pay the bill,she then discussed with another waitress so on ordering another drink the other waitress imidatley asked us for our room number,it felt like they didn’t trust us to pay,I think her name was Francesca. felt very uncomfortable",9.2,Hotel was lovely great location but as previous comment spoilt it a bit,0,staff
United Kingdom,Standard Room,1,February 2019,Couple," Bar staff was very rude to my partner she asked for his room number and he said he was paying cash and had been doing all night,she asked for room number again and when he gave it to her she said are you sure about that you don’t seem too sure he was made to feel like she didn’t trust him to pay the bill,she then discussed with another waitress so on ordering another drink the other waitress imidatley asked us for our room number,it felt like they didn’t trust us to pay,I think her name was Francesca. felt very uncomfortable",9.2,Hotel was lovely great location but as previous comment spoilt it a bit,0,price
United Kingdom,Standard Room,1,February 2019,Couple," Bar staff was very rude to my partner she asked for his room number and he said he was paying cash and had been doing all night,she asked for room number again and when he gave it to her she said are you sure about that you don’t seem too sure he was made to feel like she didn’t trust him to pay the bill,she then discussed with another waitress so on ordering another drink the other waitress imidatley asked us for our room number,it felt like they didn’t trust us to pay,I think her name was Francesca. felt very uncomfortable",9.2,Hotel was lovely great location but as previous comment spoilt it a bit,0,food/drink
Norway,Standard Room,1,February 2019,Group, Shocking prices in the bar,9.6,Unbelievably convenient and comfortable place to stay before a flight next day,0,price
Norway,Standard Room,1,February 2019,Group, Shocking prices in the bar,9.6,Unbelievably convenient and comfortable place to stay before a flight next day,0,restaurant
United Kingdom,Premium Room,1,February 2019,Solo traveler," My phone didn’t work in my room, I tried to call the front desk 3 times and couldn’t get it to work. There was also some noise on the floor but nothing excessive.",9.6,Very easy to relax.,0,noisiness
United Kingdom,Superior Room with Runway View,1,February 2019,Couple, Only pizzas on bar menu,9.2,Very good,0,restaurant
United Kingdom,Standard Room,1,February 2019,Couple, Perhaps food and drink a little on the expensive side .     Can I make a suggestion to help protect the environment. Whilst I love all the little luxuries in the bathroom and I am sure others do - have you considered using larger containers for soap and shampoo etc . Think of all the little plastic bottles you would save .,10.0,Always a bit of a treat to stay there,0,food/drink
United Kingdom,Standard Room,1,February 2019,Couple, Perhaps food and drink a little on the expensive side .     Can I make a suggestion to help protect the environment. Whilst I love all the little luxuries in the bathroom and I am sure others do - have you considered using larger containers for soap and shampoo etc . Think of all the little plastic bottles you would save .,10.0,Always a bit of a treat to stay there,0,price
United Kingdom,Standard Room,1,February 2019,Couple, Perhaps food and drink a little on the expensive side .     Can I make a suggestion to help protect the environment. Whilst I love all the little luxuries in the bathroom and I am sure others do - have you considered using larger containers for soap and shampoo etc . Think of all the little plastic bottles you would save .,10.0,Always a bit of a treat to stay there,0,bathroom
United Kingdom,Standard Room,1,February 2019,Couple, Perhaps food and drink a little on the expensive side .     Can I make a suggestion to help protect the environment. Whilst I love all the little luxuries in the bathroom and I am sure others do - have you considered using larger containers for soap and shampoo etc . Think of all the little plastic bottles you would save .,10.0,Always a bit of a treat to stay there,0,tv
United Kingdom,Standard Room,1,February 2019,Solo traveler," Normally a great hotel, sadly this time the restaurant menu was uninspiring and the food was not thay great with little politeness amongst the serving staff.
The room was like a furnace with a quilt designed for the arctic!",7.5,A  unusually disappointing experience,0,restaurant
United Kingdom,Standard Room,1,February 2019,Solo traveler," Normally a great hotel, sadly this time the restaurant menu was uninspiring and the food was not thay great with little politeness amongst the serving staff.
The room was like a furnace with a quilt designed for the arctic!",7.5,A  unusually disappointing experience,0,food/drink
