,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities,Predicted
9602,United Kingdom,Superior Double Room - Disability Access,3  ,December 2020,Couple, No value for money .no proper facilities in a room .service is also not good .only location is good rest not worth,2.0,Very Poor,1,0,price|staff|location|,0
9603,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Couple," I paid extra for a Westminster bridge view room, and was not able to see the view  which was advertised online",6.0,Pleasant,1,0,price|location|,1
9604,United Kingdom,Studio Triple,2  ,December 2020,Family," Had altercations on 3 occasions with staff.
1. Asked for another robe as there was 3 of us. Did not arrive.
2. Room service was still to this point hard put into words. 
Remember this is Park plaza, Westminster Bridge.... 
 2 small inedible rectangular pizzas in square boxes. 1 sliced strawberry on a cheesecake.  Supposed to be lemon and cherry.
I'm 40 and work in the hospitality industry .
I can safely say . It was the WORST pizza & cheesecake I have tasted.
How can is happen in a hotel like this .
3. I actually made a complaint. 
The person was arrogant cocky and forgot the most important thing of all.
Customer is always right. 
We argued in the end.
I decided not to continue the conversation as I felt I did not need to have heated situations after being on vacation. 
So we left and enjoyed rest of the weekend at home and made boys there favourite.  Curry . 
Martin mullan
True Catering Engineering ltd",1.0,Bad,1,0,staff|tv|,0
9605,United Kingdom,Superior Twin Room with Internal View,1  ,December 2020,Family," Could not open the window
Reception took £50 as deposit  said would return it in 1/2 days
Parking is terrible usher would not even let us get our luggage from the car kept telling driver to move",5.0,Fair,1,0,staff|parking|,1
9606,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Solo traveler," They took an extra £50 for the room that I was not told about, said it would be back on my card the next day, its now almost a week later and the money still not been returned, very poor with no comeback to my messages",2.0,Very Poor,1,0,price|,1
9607,United Kingdom,Superior Twin Room with Internal View,2  ,December 2020,Solo traveler," The rooms are very dark and old feeling, needs a refurb unless you are a vampire and like that sort of thing",4.0,Disappointing,1,0,,1
9608,United Kingdom,One-Bedroom Family Suite with Big Ben View,1  ,December 2020,Family, No bed made up for our daughter or any blankets for us to make it up!  No coffee for the machine,5.0,Fair,1,0,bed|drink|,1
9609,United Kingdom,Studio King (Family),2  ,December 2020,Family," Sofa bed for daughter was really uncomfortable . 
Not enough storage space , room a bit cramped with tables . 
Baby cot had no mattress so baby had to sleep in bed with us . 
Noisy from a party , no cups",5.0,Nice but not brilliant,1,0,comfort|bed|location|noisiness|,0
9610,United Kingdom,Superior Double Room with Internal View,2  ,December 2020,Couple," The weekend of our stay was a boxing event, where all boxers and fans was staying. Not only staying but all the pre boxing events such as press conference etc was held inside the hotel itself. As you can imagine we didn't get much sleep over the two nights. The gym, swimming pool etc was also closed due to this event and that also we was not notified until check in. We ordered a bottle of wine room service and was told it would be at the room in 10 minutes but we waiting 55 minutes with no apology. Over all a very bad stay and experience. (This is my first negative review its not a habit of mine nor am I hard to please)",3.0,Poor,1,0,location|bed|fitness|drink|staff|,1
9611,United Kingdom,Superior Double Room with Internal View,1  ,December 2020,Solo traveler," Room service was the only meal option, which is fine. But I had to sign for my meal, which meant contact with staff! I think this can be avoided, there is no need to do this.",5.0,Fair,1,0,staff|food|,1
9612,South Africa,Superior Double Room with Internal View,1  ,December 2020,Family," Think I got the worst room in the hotel, 1427. I know it is inner facing, but to have the window of the room blocked out / covered not to be able to see outwards was very claustrophobic. Never seen anything like this, not even at a Hub byPremierInn. Hotel was empty, so not sure why quests would be allocated such a terrible room. I expected more from the hotel.",4.0,"Nice hotel, terrible room!!",1,0,,0
9613,United Kingdom,Studio Double Room with London Eye View,1  ,December 2020,Couple, Staff were unhelpful and had to wait 2 hours for room service to bring two bottles of water after making 4 separate calls to reception,3.0,Anniversary stay,1,0,staff|drink|dirty|bathroom|,1
9614,United Kingdom,Superior Twin Room with Internal View,2  ,December 2020,Family," Our wardrobe door was very tight against the bed and our shower door didn’t shut properly. 
And the temperature was not easy to get right it either scolded you or was freezing cold,We also had one very bad night sleep due to the noise of some of the guests across the hall until 4am. And on the last morning we had our breakfast cancelled due to the lack of staff which was very disappointing.",6.0,Pleasant,1,0,comfort|bed|bathroom|temperature|noisiness|food|staff|,1
9615,United Kingdom,One-Bedroom Family Suite,1  ,December 2020,Solo traveler," The stuff was the worst expirience in my life! 
very very very rude!!!!",1.0,Bad,1,0,staff|,1
9616,United Kingdom,Studio King (Family),1  ,December 2020,Couple, Unclean dressing gown had to change was covered in someone else’s mucus clearly don’t clean even tho Covid says everything is clean! Also went down for breakfast as reception said then got told we have to order from room took 45 minutes messed up order 3!!!! Times then tried to charge £43 even though it’s included. Very very poor service,1.0,Dissapointing,1,0,dirty|covid|food|staff|,1
9617,Thailand,Superior Twin Room with Internal View,2  ,December 2020,Solo traveler, Shocked at how many people were getting away with not wearing masks all over the hotel and when informing staff they just said there isn’t too much they can do ... sorry. Also found long black hairs on bed linen. Shower glass was really dirty.,4.0,Disappointed and wouldn’t return,1,0,staff|bed|bathroom|dirty|,1
9618,United Kingdom,Studio King (Family),1  ,December 2020,Family, Noise around the room & bed a bit hard!,5.0,Fair,1,0,noisiness|bed|,1
9619,United Kingdom,Studio Double Room with Big Ben View,1  ,December 2020,Couple," Room was ok. Nothing special. No bubble bath or shower gel, just shampoo. Breakfast was very average for the price. The mushrooms were extremely salty, and the vegetarian sausages are quite possibly the worst sausages I've had in my life. And just one butter packet for about 8 slices of toast.",5.0,Fair,1,0,bathroom|food|price|,1
9620,United Kingdom,Studio Double Room with Big Ben View,1  ,November 2020,Couple," The service,  i paid for a room with a ‘view’ and could only see 30% of the
Tip as it was blocked by a whole
Building in front. I had to request to get what i paid for. Very professional receptionists,  yet they lack in friendliness, as its the intro they give that boosts your approach to such booking. I had money taken out of my account without consent due to misagreements. (Above the deposited amount)",1.0,Massive contrast in service compared to the lovely location,1,0,staff|price|,1
9621,United Kingdom,Studio Double Room with London Eye View,2  ,November 2020,Couple, Stinks,1.0,Bad,1,0,,1
9622,United Kingdom,Studio King (Family),3  ,October 2020,Family, Wasnt clean considering its corona at the moment. Room wasnt hoovered. Had to request a room change. When i asked for the 2nd room to be cleaned the day after it wasnt on the 3rd attempt after me kicking up a fuss it was cleaned.  Took managment 3 days to get back to me with an apology saying they will give me 25% off my next stay when i said it wasnt good enough they said they will give me 20% off my next stay. I gave up all the staff are usless. Never will i go again and that was my 2nd stay there. Breakfast got mixed up so we didnt get one they made out it was our fault  when u go down for breakfast there is half the variety u would expect for spending 20 pounds ahead per day. and there was no wifi for our 4 day entire stay. Parking is 50 pounds a day. Better off catching the tube.,2.0,Not clean during corona period,1,0,dirty|staff|food|wifi|parking|,1
9623,United Kingdom,Studio King (Family),1  ,October 2020,Family, The hotel charged me £6 for milk for my 4 month old. I could have got a carton of milk for £1!,4.0,Good hotel but hotel staff were rude,1,0,,0
9624,United Kingdom,Studio King (Family),1  ,October 2020,Family," Crisp on floor under soafbed. 
Under the circumstances of covid the rooms should be cleaned more thoroughly",5.0,London Eye view,1,0,covid|,1
9625,United Kingdom,Studio Double Room with Big Ben View,2  ,November 2020,Solo traveler, the room service menu,5.0,everything overall was at a  decent level. a bit better than premier inn,1,0,staff|food|,0
9626,United Kingdom,Superior Double Room with Internal View,3  ,November 2020,Group, Poor customer services. Have been overcharged and still haven’t received a refund. Was treated with suspicion on a few occasion which I have never experienced in all my years of travel.,1.0,Poor customer services,1,0,staff|,1
9627,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Couple," We had a  inside room with a view over the  tables n chairs above reception and  i asked for if we could upgrade as it was my 50th birthday  and I was told it was an upgrade .
The hotel wasn't  full due to covid",4.0,Disappointing,1,0,location|staff|covid|,1
9628,United Kingdom,Superior Double Room with Internal View,3  ,August 2020,Solo traveler, It was absolutely packed. 45 minute wait to speak to anybody at reception (even to get let back into the room when the keycard stopped working).  Not enough staff for the number of guests.,5.0,Fair,1,0,staff|,1
9629,United Kingdom,Superior Double Room - Disability Access,1  ,November 2020,Couple, Staff,1.0,Bad,1,0,staff|,1
9630,United Kingdom,Studio Double Room with Big Ben View,2  ,November 2020,Family, Not clean . Room was not prepared and cleaned as it should be. Face mask from previous client still on the floor (behind the chair) . Shower gown still marks of makeup (or something else) on it.,1.0,Bad,1,0,dirty|bathroom|,0
9631,United Kingdom,Superior Double Room with Internal View,2  ,November 2020,Couple, Smell in the bathroom and no complimentary beverges,5.0,Ok,1,0,bathroom|price|,1
9632,Poland,Superior Double Room with Internal View,1  ,November 2020,Couple," Breakfast bacon was fat ,sausages not the best no water at all you can purchase from 12.00,bathroom was discoloured",6.0,It was ok,1,0,food|dirty|bathroom|,1
9633,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Group," I raised a complaint after a very unpleasant stay and requested a refund but got further poor service. The room looked out to a conference centre so the curtains had to be closed. This meant the lighting was awful. I then experienced the worst night sleep on the most uncomfortable single bed. It’s caused me some serious back issues after. None of the facilities where open, the list sadly could go on.",1.0,Bad,1,0,staff|location|bed|,1
9634,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple," We had our room cleaned and an over enthusiastic cleaner decided to throw away a bag with clothes receipts In it! When we approached reception , Miguel was very helpful and sympathetic. He promised to resolve the issue as we had clothes that needed to be returned! The conclusion of the matter was that they did a u turn and said the cleaner took
the carrier bag but the receipts weren’t in there! 
They basically called us liars and completely dismissed our claim. We are now left with £300.00 worth of clothes that are unwanted and are unable to return without a receipt. Appalling customer care I’m afraid to say . Will be taking this to a higher level. We spent good money  on this weekend which was a 30th Birthday present!   It was our second booking there as well but there will not be a 3rd!",2.0,Disappointed! A customer is always wrong!,1,0,dirty|staff|temperature|price|,1
9635,United Kingdom,Studio Double Room with London Eye View,10  ,October 2020,Solo traveler, Poor and non cooperative management,3.0,Poor,1,0,staff|,1
9636,United Kingdom,Superior Double Room,1  ,November 2020,Group," Water stains (calcium) on the bathroom sink's fascia
Some brown (rust like) dots in the bath tub.
A piece of a socket hanging off the wall, near the bed, where the light control switch device was plugged in.
There were some sockets on the desk, but none of them was working.",6.0,Average,1,0,dirty|bathroom|location|bed|,0
9637,United Kingdom,Studio Double Room with London Eye View,2  ,October 2020,Couple," We booked the room with the view of London Eye and the when booking we got the impression that we will also be able to see the river Thames, but we could not see the river. There wasn't sufficient lighting in the room.
We found the service at breakfast was poor, there weren't sufficient staff for the number of guests. There was no clear indication regarding bread toasting and and had to wait to be served. One of the serving staff was rude!",6.0,We had good break but didn't feel that we got value for the amount we paid for the stay.,1,0,location|staff|food|,1
9638,United Kingdom,Studio King (Family),1  ,November 2020,Family," Receptionist at check in a bit rude, also rang reception for a phone charger and the woman who answered was short and rude on the phone.",5.0,Passable but left as soon as I could in the morning,1,0,staff|,1
9639,United Kingdom,Superior Twin Room with Internal View,2  ,October 2020,Couple," Firstly, I had ordered breakfast to the room on Friday 30th October in the morning, when the breakfast arrived it was dry, cold and honesty completely horrible. Neither of us touched the breakfasts after our first bite and got the room service to take it away. We were told to fill out a refund sheet when we check out and that this would be out on the system. However, when we went to check out nothing was placed on the system so the receptionist knew nothing about the matter, and we were also told there is not a refund form and we had eaten the breakfasts and then they were taken away. I was furious and asked for a manager who later confirmed this was not true and said they would investigate the situation further and then get a refund, I feel cheated! Lastly, we had an item missing from our room after it had been cleaned. The item was a little octopus bear that was pink and easy to spot. The cleaners had said that it must have got caught up in the bed sheets and there is nothing they can do. I had brought this for my girlfriend and it meant a lot to her as she suffers from mental health and the octopus can be flipped to tell me her mood. I am really not happy about this and do expect some kind of compensation as I had even booked an extra night at the hotel to the next day be faced with all these issues I didn’t need. I don’t see how an item can be taken from my room mistakingly and I only receive a sorry about it. Please can you get back to me with a better response.",6.0,My girlfriends birthday weekend,1,0,food|staff|bed|location|dirty|price|,1
9640,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple," Took 22 days to get my deposit back, after calling 4 times and being told 4 different answers, it magically appeared in my bank",2.0,ok,1,0,,0
9641,United Kingdom,Studio Twin,2  ,October 2020,Family, Explain that the double will be a sofa bed,3.0,Poor,1,0,comfort|bed|,1
9642,United Kingdom,Studio King (Family),1  ,October 2020,Family, The bed are so uncomfortable and not only that the air conditioning in the hotel was blowing cold air even though we turnt it to hot it just seemed not to work so I work up with a stiff neck and a bad back and my children woke up freezing which they was not to happy about. They sent someone to come and fix it but by the time they came we was already leaving in the morning.The bathroom rails were they put the towels were very dirty they had dust and dirt and had not been wiped. We didnt get to use the swimming pool facilities as it was closed which was a shame,5.0,Fair,1,0,bed|temperature|bathroom|dirty|fitness|,0
9643,United Kingdom,Studio Double Room with London Eye View,3  ,November 2020,Couple, Room was an ok. Not much in it and a shell of a room really. I understand all the amenities have been taken out due to COVID but it was basically just a room with a bed and a tv. Not what I expected for the price I paid. It seems the price hasn’t changed but you get much less with your stay.,4.0,Disappointing,1,0,covid|bed|tv|price|,1
9644,United Kingdom,Studio Triple,4  ,October 2020,Family," The horrendous breakfast, cold scrambled egg every morning, poor choice, nothing healthy. Tables being wiped with the same cloth, no sanitiser in sight, people walking around with out a mask. Having to keep ask for fresh towels, toiletries and tea/coffee etc.",5.0,"Good location, needs work on hygiene during these times though.",1,0,food|location|bathroom|drink|,1
9645,United Kingdom,One-Bedroom Family Suite,1  ,October 2020,Family," Specifically wanted to stay here as we wanted a hotel with a pool and this one came up in the filtered search, however, no mention was made that the pool  was closed prior to booking. 
Staff had been very apologetic about this and had suggested that they would send something up to the room, especially as we were there to celebrate our daughters 4th birthday- unfortunately nothing arrived.
We booked a 1 bed suit for 2 adults and 3 kids. 
The bed in the room was very comfortable, however, the sofa bed was unusable. The mattress was incredibly thin and you could feel the springs through it. Staff had tried to make it more comfortable with an extra duvet on top with no difference. Further staff came to see the problem and agreed that it was not usable. 
We were upgraded to a 2 bed suit, which looked great, the twin room beds where very comfortable, but unfortunately the double bedroom bed was very hard. 
We are currently waiting for the management to email regarding our stay, but as yet not heard from them yet.",4.0,Disappointed,1,0,fitness|staff|bed|comfort|bathroom|noisiness|,0
9646,United Kingdom,Superior Double Room with Internal View,3  ,November 2020,Couple," Everything seems very old and used. Carpets, damaged curtains, furniture. 
Staff was very unhelpful. I was robbed just in front of the hotel and when I came into the hotel to ask for help they just said “you have to call the police”- no help, no empathy at all. Few days later, we ordered room service and we were told to wait 15 mins, after about 20 someone knocked to the door but didn’t bother to wait for of us to open the door and vanished with our drinks. I’m tourism and hospitality student and over all I’m very unimpressed with customer service and hospitality in this hotel, would never return and never recommend it to anyone else. No worth the money.",5.0,Don’t believe in what you see first,1,0,staff|drink|price|,1
9647,United Kingdom,Superior Twin Room with Internal View,1  ,November 2020,Family," The noise in the night was loud! You could really really here people walking through so clearly, I’ve never had this problem at other hotels before! Then was woken at 5:30am to an awful row going on a few rooms down!",5.0,"Gorgeous rooms, really noisy guests all night though",1,0,noisiness|,1
9648,United Kingdom,Studio Twin,2  ,November 2020,Family," We had to move rooms three times !
Our last night we was upgraded to the most amazing suite but unfortunately there 
Was loud noises and fighting and furniture movements all early hours  which  distracted me and my young family’s sleep.
Security was called on many occasions but the situation clearly was not resolved 
Food standard was really disappointing 
Considering headlining “amazing breakfast served” 
Staff are miserable , apart from the manager of the hotel she was kind and helpful !
We paid over the odds for the rating of the hotel 
No way is this a 4 star !
Overall dissatisfied with our stay 
Will not be returning",3.0,Poor,1,0,noisiness|bed|drink|food|staff|price|,1
9649,United Kingdom,Two-Bedroom Suite with Terrace,3  ,October 2020,Family," Staff were not help full and concierge was even rude.
Breakfast order was wrong 2 out of our 3 days and cold. 
I understand under pressure as all guests breakfast in rooms but then allow more time or get more staff.
Food trays left in corridors form breakfast till at least 10pm at night outside several rooms.
We went for my wife’s birthday and had to chase things that reception said would be in our room when we came back at 6pm. Breakfast on her birthday was the worse with things missing and cold. Really disappointed.
Great hotel and location so could be amazing.",4.0,Disappointing,1,0,staff|food|drink|location|,1
9650,Italy,Studio Double Room with Big Ben View,2  ,October 2020,Couple," When we arrived we were surprised at the time of checkin for not being allowed to pay the deposit in cash (only with card), causing a lot of indignation and inconvenience not only for us but also for other guests who arrived there, causing even a congestion in the hotel lobby  .  According to them they are normal security due to the pandemic, but the daily rate was allowed to pay in cash, and this deposit was also asked to ensure that if we used something from the fridge it would be discounted at the time of check out, however THE HOTEL  DOES NOT OFFER ABSOLUTELY NOTHING, except the toilet kit, in the fridge not even water is offered and I leave the service and the high value of the hotel undervalued!",5.0,"A great place when it comes to refinement and glamor, but should improve in some aspects!!!",1,0,price|covid|bathroom|dirty|staff|,1
9651,United Kingdom,Studio King (Family),1  ,October 2020,Family," Attention to detail was lacking.
Won’t be first choice next time, when it always has before",5.0,Not as good as before,1,0,,1
9652,United Kingdom,Studio King (Family),1  ,October 2020,Family, I did not like the way we were welcomed at reception and I did not like the way I was served at breakfast. The staff who served MN e at breakfast was so intimidating that I could not go back.,1.0,Bad,1,0,staff|food|,1
9653,United Kingdom,Superior Twin Room with Internal View,2  ,October 2020,Family," The breakfast was cold both mornings. 
The drinks price changed from Thursday to Friday. £18 on Thursday,  £30 Friday for same drinks. 
The parking (£50 per day) was a rip off. The car park is the path at the front of the hotel! Bar times were incorrectly advertised.",6.0,"Good location, nice hotel, great staff, poor food.",1,0,food|drink|price|parking|restaurant|,1
9654,United Kingdom,One-Bedroom Family Suite,2  ,October 2020,Family," No leisure facilities available, all closed for Covid reasons but could have been open with some limitations, like the gyms and health clubs for example. And it is much easier to monitor who would use those facilities inside the hotel too. 
Breakfasts are very limited but could be more varied and better arranged even during these unusual times. 
Our 1-bedroom apartment did not have any hanging hooks on the walls or a coat tree, and there was no wardrobe in the living room where our daughter stayed, so she had to put her clothes on the chairs and the sofa.",5.0,"Would have been good if the pool and sauna/spa were open, and if breakfast options were better",1,0,covid|fitness|food|bathroom|comfort|bed|,1
9655,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, everything was ok.. the only thing is the breakfast I think was to expensive after spending 113.00 for 1 night to get a breakfast for another 15 each was a bit much,5.0,it was an experience,1,0,food|price|,1
9656,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple," Closing the bar at 9.15 was unacceptable ,",6.0,After so many positive stays it was disappointing .,1,0,drink|restaurant|,1
9657,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple," We came for our anniversary and that was not even acknowledged by the staff despite me including this in the booking. 
On top of that the mini fridge didn’t work and had an odour coming from it. The tv wouldn’t cast to my phone so we couldn’t watch Netflix. Shower heads had limescale on them. Noisy, could here other guest talking in there rooms and people passing our room during the night.",3.0,Disappointing and would not return.,1,0,staff|tv|bathroom|noisiness|,1
9658,United Kingdom,Studio King (Family),1  ,October 2020,Family," The towels were not clean, it had make up from the previous person but only discovered it after I had used it!  It made me feel rather sick at the thought of it!",5.0,Fair,1,0,bathroom|dirty|,1
9659,United Kingdom,Superior Double Room with Internal View,3  ,October 2020,Couple," The Security intruded into my room while I wasn’t dressed. Since I was in the toilet, I asked him if he can give me 10 minutes in order to be done and to open the door for him. However, he insisted on immediate entry to check if I was smoking cigarettes. Upon entry, the security noticed that there was no cigarette smell in my room and that it might’ve been a false complaint.
This intrusion of privacy and violation of personal space made me feel really uncomfortable at the hotel especially since the security was aggressive in his entry and all the staff at the hotel defended it as ‘hotel policy’. I believe that this hotel’s policy is harmful to their customers and extremely impolite. The way you are treated there is devoid of any human respect and they disregard the emotional damage caused by their violent actions. 
I advise no one to go through what I went through by boycotting this hotel and standing up to basic human rights. There are many other places to stay and I was deeply disturbed by this hotel’s denial of their wrong doings which constituted in a security man forcefully entering my room without good reason while I was completely naked to find out that there was no viable reason that could explain his entry.",1.0,Bad,1,0,bathroom|staff|location|,1
9660,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, Security rude concierge to and we had the lights trip out due to dangerous iron sat in dark a while till they fixed itvand consequently were late for our table to celebrate our engagement the room were tatty and ive been before and standards were great! Breakfast were dreadful cold food on a what seemed like a plate the size of a saucer? Food were left under pur table from previous occupants overall dreadful,3.0,AWFUL!!,1,0,staff|location|food|drink|,0
9661,United Kingdom,Studio King (Family),1  ,October 2020,Couple, The view wasn't as expected had to wait over a hour to even get lights up and running very disappointed.,3.0,Disappointed,1,0,location|,1
9662,United Kingdom,Superior Double Room - Disability Access,1  ,September 2020,Couple, They put me in a wheel chair accessible room and when I asked to change they said no.,3.0,Not value for money at all,1,0,,1
9663,United Kingdom,Superior Twin Room with Internal View,1  ,October 2020,Family," Breakfast was very poor, cold and salty.
Room was good but very noisy guests with bizarre behaviour in neighbouring rooms, hotel aware as security there when we arrived. Meant no sleep, did tell reception",4.0,"Location amazing, was a 16th birthday treat for my daughter so disturbed night spoilt things",1,0,food|noisiness|bed|staff|,0
9664,United Kingdom,Studio King (Family),1  ,October 2020,Solo traveler, I upgraded for a city view with balcony on booking.com as my original price was £95 I upgraded to £110 and at the hotel when I arrived they told me the spa & pool was closed due to coronavirus which is understandable but the balcony wasn’t involved so I had to pay an extra £60 to get a room for a balcony. Very upset & disappointed,2.0,Very Poor,1,0,location|price|fitness|,1
9665,United Kingdom,One-Bedroom Family Suite with Big Ben View,1  ,October 2020,Couple," Disappointed as I booked a Big Ben view at extra cost only to see Big Ben was having construction work , I think I should of been told this and therefore I Witley if booked a  standard room , I really think I should reimbursed the difference between the two room prices !",5.0,Fair,1,0,location|price|,0
9666,United Kingdom,Superior Double Room,2  ,October 2020,Couple," It seemed to be a comedy of errors. It also feels Covid is being used as an excuse for poor service and facilities.
Plastic glasses and paper cups in the room for coffee and tea was very substandard. 
The fact that the rooms weren’t cleaned and checked the following day was dreadful. We had to call for toiletries (only enough for 1 shower!) and tea and coffee.
The desk area and parts of the lounge area were dirty.
The breakfast area again was like a poorly run cafe with pathetic excuses of scraps of tick box paper to order breakfast! The breakfast was dreadful with poor quality eggs and sausages, lack of taste and overcooked bacon. We had to have sachets of sauces and salt just to add insult to injury.
We cancelled our second day breakfast on our first day at the desk. Later that evening we checked on the TV as to the balance of our account. The charge for the following day breakfast was still included. My husband called reception and apparently it was rectified. 
We walked a short distance to ‘Giraffe’ on the Queens Walk and had an amazing breakfast with excellent service.
We tried to do an express (joke) checkout in the room but after 20 minutes of issues I contacted main reception. On the TV the account amount was correct. The woman on the reception did the checkout for me over the phone.
When we were in the taxi leaving I checked my email and had 2 invoices for the correct amount and an extra one for charges for the breakfast we hadn’t had! I called them and was passed from pillar to post with no apologies and almost accusing us for not cancelling the breakfast in the first place! After being put on hold while they were trying to speak to various members of staff for 20 minutes I asked them to call me back. I had a all back saying there’d been a technical error but no apologies.
We really would not recommend or stay in that hotel again.",4.0,Really disappointing!,1,0,covid|staff|bed|drink|bathroom|location|dirty|food|restaurant|tv|,1
9667,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple," - Pillows were awful - old and lumpy and didn’t go well with the hard bed - woke up with neck pain
- There was a spot of blood on our sheets but we didn’t see it until the morning as we went to bed very late and didn’t check at night. Neither of the two of us were bleeding anywhere. Made us wonder if the sheets were cleaned
- There were some teenage kids outside in the hallway that were chatting loudly, screaming and running up and down the hall during the night between midnight and 3 AM for about 5-6 times! Kept waking us up but they’d stop and go back in their rooms before we could call reception. I’m surprised the hotel staff didn’t monitor this via CCTV and do anything about it. They definitely weren’t social distancing from what we could hear and they breaking the same household only rule. There was zero soundproofing with the doors.",6.0,Great location,1,0,bed|location|staff|,1
9668,United Kingdom,Superior Double Room with Internal View,1  ,October 2020,Couple, Booked a double room but got two single beds joined.,5.0,Fair,1,0,bed|,0
9669,United Kingdom,Superior Double Room with Internal View,2  ,October 2020,Solo traveler," Fridge didn't work
I'd requested a quiet room without guests in adjacent room for extra peace. Instead I had room with an adjoining door and loud neighbours. Their TV and phone calls woke me up at 9 on Sunday morning. I was also able to hear music coming from either the room above or below me on Saturday night
I was ""upgraded"" to an atrium room, but this meant I had to keep the curtains constantly closed to ensure privacy. I could easily see into the rooms opposite mine and i didn't want to feel like I was in a goldfish bowl
At 7am on Sunday morning, someone woke me up by pounding hard on my door. I thought there was a fire, and in a confused state rushed to the door. But no one was there. Another guest must have thought this ""funny"". I did not. 
A truly terrible stay.",3.0,For a modern 4 start hotel - very unimpressed,1,0,noisiness|tv|,1
9670,United Kingdom,Studio Triple,2  ,October 2020,Family," I was there and the rooms where not cleaned or tide by 3pm..
But the customer service was excellent.. Room big enough thou the views they gave us was not what I had booked.. We faced the wall not the city view of the river side..
But good in all.",5.0,Good just a little pockets of fails.,1,0,staff|location|,0
9671,United Kingdom,Studio Double Room with London Eye View,3  ,October 2020,Couple, Bed wasn’t the comfiest.,6.0,Pleasant,1,0,bed|,1
9672,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," There was no view, there was no sauna or swimming available",6.0,Pleasant,1,0,location|fitness|,1
9673,United Kingdom,Superior Double Room with Internal View,2  ,August 2020,Couple," Uncaring staff 
No robes or slipper
Not enough towels or coffee etc for even one night let alone two. No toilet roll
Website is mis leading",4.0,Disappointing,1,0,staff|bathroom|drink|,0
9674,United Kingdom,Superior Double Room,1  ,October 2020,Couple, Bed was very hard,5.0,it was ok not amazing fir the price,1,0,bed|,1
9675,United Kingdom,Studio King (Family),2  ,October 2020,Couple," The hot breakfast was very poor quality.
Advised the gym was closed due to government guidelines but this is wrong as gyms are open.
Why make the first people we encounter security guards - unnecessary and doesn’t feel like quality hospitality as I would expect from Raddison.",5.0,"Disappointing, everyone accepts at the moment things have to be different, not like this though",1,0,food|fitness|,0
9676,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple, Property is lovely,1.0,Avoid avoid avoid avoid,1,0,,0
9677,United Kingdom,Studio King (Family),4  ,October 2020,Couple, No personal touches. No temperature taking at all. Reduced cleaning due to Covid? Should be the other way around. We still paid a lot of money and paid to upgrade but only given paper cups. Had to ask for clean towels etc as did not want to go 3 days without and wanted bins emptying etc.,6.0,Fantastic location but no personal touches,1,0,temperature|dirty|covid|price|bed|bathroom|,1
9678,United Kingdom,Studio King (Family),1  ,October 2020,Family," Extremely disappointed with my night stay at this hotel, good points are  that the staff is very polite and the hotel when you look is very pretty and have great views, but when we arrived the check in is very slow, when given my bedroom we noticed wasn't be one we booked and they moved us for another one with no major problems wich I think is was nice, when we arrived at the bedroom we noticed the ceiling was very dirty with coffee or something like that, but didn't bother us too much as we won't touch it and I have already complain one time I didn't wanted to sound picky, but went to make the sofa bed and  when I opened  it was full of hairs and  had a towel underneath it wich really upset me as I won't have my kids sleeping in a mattress like that, fridge wasn't working and was disgusting as well, once again I have called the reception who send someone up to clean it, but it was like 8 o'clock in the night and kids wanted to sleep so I have asked to move room because I won't be seating there watching them to clean the room! They moved us for a nice duplex with balcony that was beautiful and with beautiful views, although me and my husband slept on the sofa bed and it was the most uncomfortable night ever! The mattress is extremely thin with springs, it was horrible all our body hurt in the morning, thank goodness my kids where in bed, when we went to have a bath I noticed a few electrical cables on the floor underneath the sink, wich I think is very dangerous even more by a bath!!! Breakfast was the worst breakfast that I ever had in a hotel, very dry bacon, scrambled eggs tasted like someone already chew them before serving, overall very very disappointed even they tried to make it right, you should at least be more careful with the cleaning and change your chef as I can see we are not the only ones complaining about the breakfast, thank you very much but I am sure I won't return",4.0,Disappointed!,1,0,staff|location|bathroom|dirty|drink|noisiness|comfort|bed|tv|wifi|food|restaurant|,1
9679,United Kingdom,Studio Double Room with Big Ben View,3  ,October 2020,Couple," Staff lacked finesse, need more lobby staff. Poorly thought out covid greeting process: revolving door pours people into small area that breaks breaks social distancing.",6.0,Pleasant,1,0,staff|covid|location|,1
9680,United Kingdom,Studio Double Room with London Eye View,1  ,October 2020,Couple," Facilities such as the swimming pool not open, even though other hotels have theirs open.",6.0,Pleasant,1,0,fitness|,1
