,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
3492,Israel,Business King Room,4,July 2019,Family, I booked a Business king double at a very expensive price. At check in I was told by the reception that I was “ upgraded “ to a premium room. Found out in fact that I was downgraded!!! They actually lied !! And I stayed at a very basic room on which I paid a high price. Never again,4.2,Disappointing,0,staff,0
3493,France,Standard Double or Twin Room,2,July 2019,Family, The room. Like a shoebox and extremely noisy,5.8,Okay,0,noisiness,0
3494,United Kingdom,Premium Room,1,July 2019,Solo traveler, In a front-facing room it gets a bit noisy at night,10.0,Great place to stay,0,noisiness,0
3495,United Kingdom,Single Room,3,July 2019,Solo traveler, Room facing front was noisy at night,10.0,Convenient place for exploring London,0,noisiness,0
3496,United Kingdom,Standard Double or Twin Room,1,July 2019,Couple," Staff started cleaning rooms at 8am Sunday morning, banging doors etc for 3 hours constantly, knocked and opened door even though do not disturb light was on",6.7,Pleasant,0,staff,1
3497,United Kingdom,Standard Double or Twin Room,1,July 2019,Couple," Staff started cleaning rooms at 8am Sunday morning, banging doors etc for 3 hours constantly, knocked and opened door even though do not disturb light was on",6.7,Pleasant,0,dirty,1
3498,United Kingdom,Standard Double or Twin Room,1,July 2019,Group, Great location and we got an upgrade Thankyou :),10.0,Exceptional,0,location,0
3499,United States of America,Single Room,5,July 2019,Solo traveler, AC didn’t work very well.  The shut of water to room one night for routine maintenance without warning to guest.  Room VERY small.,6.2,Pleasant,0,bathroom,0
3500,United States of America,Single Room,5,July 2019,Solo traveler, AC didn’t work very well.  The shut of water to room one night for routine maintenance without warning to guest.  Room VERY small.,6.2,Pleasant,0,dirty,0
3501,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,temperature,1
3502,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,bed,1
3503,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,bathroom,1
3504,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,food/drink,1
3505,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,restaurant,1
3506,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,price,1
3507,United Kingdom,Premium Room,2,June 2019,Group," The air conditioning started leaking in the middle of the night! However we received a good response and we were offered to move to another room to sleep in overnight or remain in the room and towels brought up to put down. We chose to stay given it was about 2:30am. We were woken at 8am by the maintenance man and after realising it was a leaking pipe he was proceeding to fix it without consulting with us! We had to ask how long he was going to be and when told it would be quite a while we had to request him to come back later as we couldn’t get dressed, washed or use the bathroom (opaque glass door?!) We were offered a breakfast for the inconvenience (I don’t eat breakfast) and our bar bill paid (only a small bill) as we were told we couldn't have any refund on the room as it was not booked directly with Radisson but we were offered a discount if we stayed again (however doubt we will be visiting London again in the near future) although not happy at the inconvenience (and our suitcases getting wet) I suppose we were compensated for this as much as possible.",10.0,Overall satisfied despite the inconvenience of a burst pipe!,0,location,1
3508,Kenya,Business King Room,3,June 2019,Couple, Pillows and blankets..  room is very old.,5.8,Warm and friendly,0,bed,0
3509,United Kingdom,Standard Double or Twin Room,2,June 2019,Family," When checking in the receptionist never told us what time check out was, what floor we were on etc.. she just handed our key over, took my card payment and moved on to the next guest. We booked a twin room but the receptionist said they had us down for a double, when I showed my email confirmation with the specified room it seemed like such an effort to change over. Not very helpful with any questions I had also, I think they are relying too much on the ""Virtual Host"" which didn't seem to work well for me. Also our room was on the 4th floor and it seemed like there was a generator or something making a loud humming noise at intervals throughout the night, I'm a light sleeper so this was a bit of an issue but after my initial reception on arrival I didn't want to make a fuss. I was a little disappointed that for £200 p/n (without breakfast) the service was so basic, especially in comparison to other hotels in that area.",6.7,Pleasant,0,price,1
3510,United Kingdom,Standard Double or Twin Room,2,June 2019,Family," When checking in the receptionist never told us what time check out was, what floor we were on etc.. she just handed our key over, took my card payment and moved on to the next guest. We booked a twin room but the receptionist said they had us down for a double, when I showed my email confirmation with the specified room it seemed like such an effort to change over. Not very helpful with any questions I had also, I think they are relying too much on the ""Virtual Host"" which didn't seem to work well for me. Also our room was on the 4th floor and it seemed like there was a generator or something making a loud humming noise at intervals throughout the night, I'm a light sleeper so this was a bit of an issue but after my initial reception on arrival I didn't want to make a fuss. I was a little disappointed that for £200 p/n (without breakfast) the service was so basic, especially in comparison to other hotels in that area.",6.7,Pleasant,0,staff,1
3511,United Kingdom,Standard Double or Twin Room,2,June 2019,Family," When checking in the receptionist never told us what time check out was, what floor we were on etc.. she just handed our key over, took my card payment and moved on to the next guest. We booked a twin room but the receptionist said they had us down for a double, when I showed my email confirmation with the specified room it seemed like such an effort to change over. Not very helpful with any questions I had also, I think they are relying too much on the ""Virtual Host"" which didn't seem to work well for me. Also our room was on the 4th floor and it seemed like there was a generator or something making a loud humming noise at intervals throughout the night, I'm a light sleeper so this was a bit of an issue but after my initial reception on arrival I didn't want to make a fuss. I was a little disappointed that for £200 p/n (without breakfast) the service was so basic, especially in comparison to other hotels in that area.",6.7,Pleasant,0,noisiness,1
3512,United Kingdom,Standard Double or Twin Room,2,June 2019,Family," When checking in the receptionist never told us what time check out was, what floor we were on etc.. she just handed our key over, took my card payment and moved on to the next guest. We booked a twin room but the receptionist said they had us down for a double, when I showed my email confirmation with the specified room it seemed like such an effort to change over. Not very helpful with any questions I had also, I think they are relying too much on the ""Virtual Host"" which didn't seem to work well for me. Also our room was on the 4th floor and it seemed like there was a generator or something making a loud humming noise at intervals throughout the night, I'm a light sleeper so this was a bit of an issue but after my initial reception on arrival I didn't want to make a fuss. I was a little disappointed that for £200 p/n (without breakfast) the service was so basic, especially in comparison to other hotels in that area.",6.7,Pleasant,0,food/drink,1
3513,United Kingdom,Standard Double or Twin Room,2,June 2019,Family," When checking in the receptionist never told us what time check out was, what floor we were on etc.. she just handed our key over, took my card payment and moved on to the next guest. We booked a twin room but the receptionist said they had us down for a double, when I showed my email confirmation with the specified room it seemed like such an effort to change over. Not very helpful with any questions I had also, I think they are relying too much on the ""Virtual Host"" which didn't seem to work well for me. Also our room was on the 4th floor and it seemed like there was a generator or something making a loud humming noise at intervals throughout the night, I'm a light sleeper so this was a bit of an issue but after my initial reception on arrival I didn't want to make a fuss. I was a little disappointed that for £200 p/n (without breakfast) the service was so basic, especially in comparison to other hotels in that area.",6.7,Pleasant,0,location,1
3514,United Kingdom,Single Room,1,June 2019,Solo traveler, more vegy options at breakfast,10.0,Exceptional,0,food/drink,0
3515,United States of America,Standard Double or Twin Room,4,June 2019,Group, The room was terrible. The air conditioning and the hot water was not consistent. I also found a bed bug trap,3.8,Poor,0,temperature,1
3516,United States of America,Standard Double or Twin Room,4,June 2019,Group, The room was terrible. The air conditioning and the hot water was not consistent. I also found a bed bug trap,3.8,Poor,0,bathroom,1
3517,United States of America,Standard Double or Twin Room,4,June 2019,Group, The room was terrible. The air conditioning and the hot water was not consistent. I also found a bed bug trap,3.8,Poor,0,dirty,1
3518,United States of America,Standard Double or Twin Room,4,June 2019,Group, The room was terrible. The air conditioning and the hot water was not consistent. I also found a bed bug trap,3.8,Poor,0,bed,1
3519,United Kingdom,Premium Room,2,June 2019,Couple, Some staff rude. We were overlooked and had to keep our blinds closed. Breakfast staff lacked attention. Staff grumpy at check-in.,5.4,Fair,0,staff,0
3520,United Kingdom,Premium Room,2,June 2019,Couple, Some staff rude. We were overlooked and had to keep our blinds closed. Breakfast staff lacked attention. Staff grumpy at check-in.,5.4,Fair,0,food/drink,0
3521,Indonesia,Standard Double or Twin Room,3,June 2019,Family, Size of the room and variety of breakfast need to be considered to change the menu,6.7,Good location for business,0,food/drink,1
3522,Indonesia,Standard Double or Twin Room,3,June 2019,Family, Size of the room and variety of breakfast need to be considered to change the menu,6.7,Good location for business,0,restaurant,1
3523,United Kingdom,Standard Double or Twin Room,1,June 2019,Solo traveler," On check-out, Micael, a member of the reception staff, said that the company that had paid for my stay ""did not pay enough"". Strange, as on check-in it was confirmed that ""room and breakfast are settled"". Not happy about Micael's remarks. He should have followed that up with whoever booked the room, and in advance.",6.2,The stay was OK.,0,staff,0
3524,United Kingdom,Standard Double or Twin Room,1,June 2019,Solo traveler," On check-out, Micael, a member of the reception staff, said that the company that had paid for my stay ""did not pay enough"". Strange, as on check-in it was confirmed that ""room and breakfast are settled"". Not happy about Micael's remarks. He should have followed that up with whoever booked the room, and in advance.",6.2,The stay was OK.,0,price,0
3525,United Kingdom,Standard Double or Twin Room,1,June 2019,Solo traveler," On check-out, Micael, a member of the reception staff, said that the company that had paid for my stay ""did not pay enough"". Strange, as on check-in it was confirmed that ""room and breakfast are settled"". Not happy about Micael's remarks. He should have followed that up with whoever booked the room, and in advance.",6.2,The stay was OK.,0,food/drink,0
3526,United Kingdom,Single Room,1,May 2019,Solo traveler, Room backed onto a bar therefore noisy at bed time. Informed staff who were able to find me another room. This room had a better feel then the first and was quiet.,6.2,Ok for an overnight stay.,0,restaurant,0
3527,United Kingdom,Single Room,1,May 2019,Solo traveler, Room backed onto a bar therefore noisy at bed time. Informed staff who were able to find me another room. This room had a better feel then the first and was quiet.,6.2,Ok for an overnight stay.,0,noisiness,0
3528,United Kingdom,Single Room,1,May 2019,Solo traveler, Room backed onto a bar therefore noisy at bed time. Informed staff who were able to find me another room. This room had a better feel then the first and was quiet.,6.2,Ok for an overnight stay.,0,bed,0
3529,United Kingdom,Single Room,1,May 2019,Solo traveler, Room backed onto a bar therefore noisy at bed time. Informed staff who were able to find me another room. This room had a better feel then the first and was quiet.,6.2,Ok for an overnight stay.,0,staff,0
3530,United Kingdom,Standard Double or Twin Room,2,June 2019,Couple," Breakfast cost £20 per person, so we opted to have breakfast elsewhere. However, there are plenty of options on the street nearby.",10.0,Exceptional,0,food/drink,0
3531,United Kingdom,Standard Double or Twin Room,2,June 2019,Couple," Breakfast cost £20 per person, so we opted to have breakfast elsewhere. However, there are plenty of options on the street nearby.",10.0,Exceptional,0,location,0
3532,United Kingdom,Standard Double or Twin Room,2,June 2019,Group, The air conditioning was very noisy and kept us awake.   We switched it off and opened the windows but the excessive noise of emergency vehicles (understandable being so close to University Hospital) and general traffic led to bad night sleeping.     Quieter Aircon would definitely alleviate this problem.,5.4,great location but shame about the aircon,0,temperature,0
3533,United Kingdom,Standard Double or Twin Room,2,June 2019,Group, The air conditioning was very noisy and kept us awake.   We switched it off and opened the windows but the excessive noise of emergency vehicles (understandable being so close to University Hospital) and general traffic led to bad night sleeping.     Quieter Aircon would definitely alleviate this problem.,5.4,great location but shame about the aircon,0,noisiness,0
3534,United Kingdom,Standard Double or Twin Room,2,June 2019,Group, The air conditioning was very noisy and kept us awake.   We switched it off and opened the windows but the excessive noise of emergency vehicles (understandable being so close to University Hospital) and general traffic led to bad night sleeping.     Quieter Aircon would definitely alleviate this problem.,5.4,great location but shame about the aircon,0,parking,0
3535,United Kingdom,Standard Double or Twin Room,2,June 2019,Group, The air conditioning was very noisy and kept us awake.   We switched it off and opened the windows but the excessive noise of emergency vehicles (understandable being so close to University Hospital) and general traffic led to bad night sleeping.     Quieter Aircon would definitely alleviate this problem.,5.4,great location but shame about the aircon,0,bed,0
3536,Australia,Standard Double or Twin Room,4,May 2019,Group, The rooms got very hot at night even with the air conditioner on,10.0,Exceptional,0,temperature,0
3537,Australia,Premium Room,5,May 2019,Couple," Nothing really though the in the streets nearby there was a lot of rubbish lying around, cleaned up every day just about but next day it was there again. More garbage bins required on Tottenham court road",10.0,Exceptional,0,location,1
3538,Belgium,Standard Double or Twin Room,2,May 2019,Family," The rooms are extremely small. If the all staff members want be to helpful, they are not equally competent. I tried to book a breakfast after my check-in, the guy did not succeed. So, I had it in another place.",6.2,"Take an air B&b in the area, you will get a better value for money!",0,staff,0
3539,Belgium,Standard Double or Twin Room,2,May 2019,Family," The rooms are extremely small. If the all staff members want be to helpful, they are not equally competent. I tried to book a breakfast after my check-in, the guy did not succeed. So, I had it in another place.",6.2,"Take an air B&b in the area, you will get a better value for money!",0,food/drink,0
3540,Belgium,Standard Double or Twin Room,2,May 2019,Family," The rooms are extremely small. If the all staff members want be to helpful, they are not equally competent. I tried to book a breakfast after my check-in, the guy did not succeed. So, I had it in another place.",6.2,"Take an air B&b in the area, you will get a better value for money!",0,location,0
3541,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,noisiness,0
3542,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,temperature,0
3543,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,location,0
3544,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,bathroom,0
3545,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,dirty,0
3546,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,bed,0
3547,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple, Small room. Constant noise from air conditioning units outside throbbing noise all night.  Room air conditioning rattled all night. Tiny bathroom- not even a shelf. Had to keep everything on the floor including towels as only one pretty useless towel peg. Do not disturb system puts bright red light on in the room all night. Blind on windows didn’t keep light put. Double glazing steamed up inside so windows look dirty.  Double bed very basic. Rather bizarre hook on the floor which is very uncomfortable when you stand on it by mistake.  The virtual host app messaged whilst we were still trying to get some sleep in the morning. I know it’s in the centre of London but Very poor value for the cost. You should at least be able to sleep when you book a room.,5.0,Extremely disappointing.,0,price,0
3548,United Kingdom,Standard Double or Twin Room,2,May 2019,Couple, Room was ok but a bit noisy (aircon units outside window). Not as clean as it should have been someones contact lens on bathroom floor used cotton bud on floor by wardrobe!. Windows opaque so no view of the roof/aircon units unless window open (3 inches).,6.7,"Good location, good staff but not a great hotel.",0,noisiness,0
3549,United Kingdom,Standard Double or Twin Room,2,May 2019,Couple, Room was ok but a bit noisy (aircon units outside window). Not as clean as it should have been someones contact lens on bathroom floor used cotton bud on floor by wardrobe!. Windows opaque so no view of the roof/aircon units unless window open (3 inches).,6.7,"Good location, good staff but not a great hotel.",0,location,0
3550,United Kingdom,Standard Double or Twin Room,2,May 2019,Couple, Room was ok but a bit noisy (aircon units outside window). Not as clean as it should have been someones contact lens on bathroom floor used cotton bud on floor by wardrobe!. Windows opaque so no view of the roof/aircon units unless window open (3 inches).,6.7,"Good location, good staff but not a great hotel.",0,dirty,0
3551,United Kingdom,Standard Double or Twin Room,2,May 2019,Couple, Room was ok but a bit noisy (aircon units outside window). Not as clean as it should have been someones contact lens on bathroom floor used cotton bud on floor by wardrobe!. Windows opaque so no view of the roof/aircon units unless window open (3 inches).,6.7,"Good location, good staff but not a great hotel.",0,bathroom,0
3552,United Kingdom,Standard Double or Twin Room,2,May 2019,Couple, Room was ok but a bit noisy (aircon units outside window). Not as clean as it should have been someones contact lens on bathroom floor used cotton bud on floor by wardrobe!. Windows opaque so no view of the roof/aircon units unless window open (3 inches).,6.7,"Good location, good staff but not a great hotel.",0,comfort,0
3553,Belgium,Single Room,1,May 2019,Solo traveler, Extremely small and noisy room. Air conditioning was very noisy and loud as well. To have access to the toilet you first needed to go into the shower and close the bathroom door!!!!  That’s how small this room was! The curtain did not cover the entire window so you wake up with the first ray of light. This hotel should not be carrying Radisson Blu’s name. I am told that the hotel provides the cheapest and smallest rooms to customers booking through booking.com!,5.0,Fair,0,noisiness,1
3554,Belgium,Single Room,1,May 2019,Solo traveler, Extremely small and noisy room. Air conditioning was very noisy and loud as well. To have access to the toilet you first needed to go into the shower and close the bathroom door!!!!  That’s how small this room was! The curtain did not cover the entire window so you wake up with the first ray of light. This hotel should not be carrying Radisson Blu’s name. I am told that the hotel provides the cheapest and smallest rooms to customers booking through booking.com!,5.0,Fair,0,temperature,1
3555,Belgium,Single Room,1,May 2019,Solo traveler, Extremely small and noisy room. Air conditioning was very noisy and loud as well. To have access to the toilet you first needed to go into the shower and close the bathroom door!!!!  That’s how small this room was! The curtain did not cover the entire window so you wake up with the first ray of light. This hotel should not be carrying Radisson Blu’s name. I am told that the hotel provides the cheapest and smallest rooms to customers booking through booking.com!,5.0,Fair,0,bathroom,1
3556,Belgium,Single Room,1,May 2019,Solo traveler, Extremely small and noisy room. Air conditioning was very noisy and loud as well. To have access to the toilet you first needed to go into the shower and close the bathroom door!!!!  That’s how small this room was! The curtain did not cover the entire window so you wake up with the first ray of light. This hotel should not be carrying Radisson Blu’s name. I am told that the hotel provides the cheapest and smallest rooms to customers booking through booking.com!,5.0,Fair,0,price,1
3557,Belgium,Single Room,1,May 2019,Solo traveler, Extremely small and noisy room. Air conditioning was very noisy and loud as well. To have access to the toilet you first needed to go into the shower and close the bathroom door!!!!  That’s how small this room was! The curtain did not cover the entire window so you wake up with the first ray of light. This hotel should not be carrying Radisson Blu’s name. I am told that the hotel provides the cheapest and smallest rooms to customers booking through booking.com!,5.0,Fair,0,staff,1
3558,United Kingdom,Standard Double or Twin Room,2,May 2019,Couple," Was given a free upgrade as it was our wedding anniversary. But the upgrade was in my opinion a standard room. Scruffy furniture, broken edging and plinth on units and only one bath robe",6.2,Pleasant,0,bathroom,1
3559,United Kingdom,Single Room,3,May 2019,Solo traveler," No water at all one morning?  No shower, no toilet flush, no tap working.  Burst on another floor had interrupted the supply and a note was pushed under my door to explain that.  Not being able to shower prior to a busy day ahead is unacceptable.",5.8,Okay,0,bathroom,1
3560,United Kingdom,Single Room,3,May 2019,Solo traveler," No water at all one morning?  No shower, no toilet flush, no tap working.  Burst on another floor had interrupted the supply and a note was pushed under my door to explain that.  Not being able to shower prior to a busy day ahead is unacceptable.",5.8,Okay,0,dirty,1
3561,United Kingdom,Standard Double or Twin Room,1,May 2019,Solo traveler, the cleaning lady was very noise,2.5,Very Poor,0,dirty,0
3562,United Kingdom,Standard Double or Twin Room,1,May 2019,Solo traveler, the cleaning lady was very noise,2.5,Very Poor,0,noisiness,0
3563,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple," Really disappointed with the service provided, i had ordered drinks on arrival as we were celebrating my husbands birthday. Those drinks arrived and a few minutes later we were sent a slice of cake and bottle of prosecco from the hotel however 10mins later the porter came and demanding the bottle of prosecco back telling my husband that wasnt for him....so rude and for such a big hotel what would've  been the cost of a bottle of prosecco? Not impressed",6.2,Pleasant,0,staff,0
3564,United Kingdom,Standard Double or Twin Room,1,May 2019,Couple," Really disappointed with the service provided, i had ordered drinks on arrival as we were celebrating my husbands birthday. Those drinks arrived and a few minutes later we were sent a slice of cake and bottle of prosecco from the hotel however 10mins later the porter came and demanding the bottle of prosecco back telling my husband that wasnt for him....so rude and for such a big hotel what would've  been the cost of a bottle of prosecco? Not impressed",6.2,Pleasant,0,food/drink,0
3565,United Kingdom,Single Room,1,April 2019,Solo traveler, Cannot fault the hotel nor its staff. Returning customer.,10.0,Love this hotel,0,staff,0
3566,South Africa,Single Room,1,May 2019,Solo traveler, Room minute in size. Stairs as you exit the lift.   how is a pensioner supposed to carry suitcases up and thru narrow passage.  No info about tv channels. One has to flick thru everyone to find.  No sports channels. Only 1 pillow. Very disapointed. Stale bread rolls at breakfast,4.6,Disappointing,0,tv,0
3567,South Africa,Single Room,1,May 2019,Solo traveler, Room minute in size. Stairs as you exit the lift.   how is a pensioner supposed to carry suitcases up and thru narrow passage.  No info about tv channels. One has to flick thru everyone to find.  No sports channels. Only 1 pillow. Very disapointed. Stale bread rolls at breakfast,4.6,Disappointing,0,internet,0
3568,South Africa,Single Room,1,May 2019,Solo traveler, Room minute in size. Stairs as you exit the lift.   how is a pensioner supposed to carry suitcases up and thru narrow passage.  No info about tv channels. One has to flick thru everyone to find.  No sports channels. Only 1 pillow. Very disapointed. Stale bread rolls at breakfast,4.6,Disappointing,0,bed,0
3569,South Africa,Single Room,1,May 2019,Solo traveler, Room minute in size. Stairs as you exit the lift.   how is a pensioner supposed to carry suitcases up and thru narrow passage.  No info about tv channels. One has to flick thru everyone to find.  No sports channels. Only 1 pillow. Very disapointed. Stale bread rolls at breakfast,4.6,Disappointing,0,food/drink,0
3570,United Kingdom,Single Room,1,April 2019,Solo traveler, Shocking amount of noise from room above & noise from outside.,3.8,Disappointed,0,noisiness,0
3571,United Kingdom,Single Room,1,April 2019,Solo traveler, Shocking amount of noise from room above & noise from outside.,3.8,Disappointed,0,location,0
3572,Ireland,Premium Room,1,April 2019,Group, Only complaint was 4 pound charge to bring 1 drink up to room should be complimentary u are paying enough for the drink,10.0,Very enjoyable,0,food/drink,0
3573,Ireland,Premium Room,1,April 2019,Group, Only complaint was 4 pound charge to bring 1 drink up to room should be complimentary u are paying enough for the drink,10.0,Very enjoyable,0,price,0
