,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
591,United Kingdom,Superior Queen Room,2,November 2019,Group, Our rooms were not available until 6pm on check in. They also were not cleaned during our stay as housekeeping came round at 5.30pm when we were back from being out all day and needed to shower etc.,7.5,Good,0,bathroom,0
592,Israel,Deluxe King Room,4,October 2019,Group, The hotel is located a bit far from the center in a settled population neighborhood.,9.0,Value for money guaranteed,0,location,0
593,Switzerland,Twin Studio,3,October 2019,Family," The bathroom was a bit too tiny for the room, and we weren't able to locate the central tablets / panels that controlled the lighting of the room together w temperature etc, bec housekeeping somehow hid them beneath the bed. We had to call front desk past midnight as we checked in late, but it was a fun problem to solve.",9.6,Vondelpark Wonderpark!,0,bathroom,1
594,Switzerland,Twin Studio,3,October 2019,Family," The bathroom was a bit too tiny for the room, and we weren't able to locate the central tablets / panels that controlled the lighting of the room together w temperature etc, bec housekeeping somehow hid them beneath the bed. We had to call front desk past midnight as we checked in late, but it was a fun problem to solve.",9.6,Vondelpark Wonderpark!,0,location,1
595,Switzerland,Twin Studio,3,October 2019,Family," The bathroom was a bit too tiny for the room, and we weren't able to locate the central tablets / panels that controlled the lighting of the room together w temperature etc, bec housekeeping somehow hid them beneath the bed. We had to call front desk past midnight as we checked in late, but it was a fun problem to solve.",9.6,Vondelpark Wonderpark!,0,temperature,1
596,Switzerland,Twin Studio,3,October 2019,Family," The bathroom was a bit too tiny for the room, and we weren't able to locate the central tablets / panels that controlled the lighting of the room together w temperature etc, bec housekeeping somehow hid them beneath the bed. We had to call front desk past midnight as we checked in late, but it was a fun problem to solve.",9.6,Vondelpark Wonderpark!,0,bed,1
597,Thailand,Deluxe Twin Room,1,October 2019,Family, Minor details. Shower stall leaked out water to the floor due to the separator being too low.,10.0,Exceptional,0,bathroom,0
598,Thailand,Deluxe Twin Room,1,October 2019,Family, Minor details. Shower stall leaked out water to the floor due to the separator being too low.,10.0,Exceptional,0,dirty,0
599,United Kingdom,Superior Queen Room,3,October 2019,Couple," The lighting in the room. Either on full or 'mood' lighting, which wasnt very mood like, still to bright to be called mood lighting.
Also the little cubby where the tea and coffee was made was dark, i had to use the torch on my phone to make drinks",9.6,Overall a lovely hotel,0,food/drink,1
600,Netherlands,Deluxe Twin Room,1,October 2019,Group," Hard to get served in the bar, seemed to be short staffed.",8.8,Excellent,0,restaurant,1
601,Canada,King Studio,2,October 2019,Family," The gym is quite small and the ramp is not working, kind of a hassle accessibility when you have a stroller and a few bags.",9.6,Exceptional,0,fitness,1
602,Canada,King Studio,2,October 2019,Family," The gym is quite small and the ramp is not working, kind of a hassle accessibility when you have a stroller and a few bags.",9.6,Exceptional,0,dirty,1
603,Netherlands,Superior Queen Room,2,October 2019,Couple, Room  cleaning  was  poor,7.5,Good,0,dirty,0
604,Italy,Superior Queen Room,2,September 2019,Solo traveler," Secondary entrance from main road to the reception.
The way from reception to the lift",7.9,Good,0,staff,0
605,Austria,Deluxe King Room,4,September 2019,Group, There was construction being done right outside the room so it was very noisy.,9.2,Wonderful,0,location,0
606,Austria,Deluxe King Room,4,September 2019,Group, There was construction being done right outside the room so it was very noisy.,9.2,Wonderful,0,noisiness,0
607,United Arab Emirates,Superior Queen Room,2,September 2019,Couple, A bit far from center,9.2,Wonderful,0,location,0
608,South Africa,Twin Studio,3,August 2019,Family, We requested an early check in because of a tight schedule but the room was not ready when we arrived. We had to request some additional pillows and it took two trips to the reception to fill our request.,8.3,"The location, comfort and staff friendliness at the hotel were all wonderful.",0,bed,1
609,South Africa,Twin Studio,3,August 2019,Family, We requested an early check in because of a tight schedule but the room was not ready when we arrived. We had to request some additional pillows and it took two trips to the reception to fill our request.,8.3,"The location, comfort and staff friendliness at the hotel were all wonderful.",0,staff,1
610,United Kingdom,Superior Queen Room,3,August 2019,Couple, Just a bit further out of the centre than we imagined and tucked away down a sidestreet.,9.2,"Amsterdam is lovely, will definitely go back.",0,location,0
611,United Kingdom,Twin Studio,3,September 2019,Group, Very small request for a mirror in the bedroom not just bathroom.,10.0,Loved every minute of it !,0,bathroom,0
612,Turkey,Deluxe King Room,3,September 2019,Solo traveler," Non ending sound coming from the ac even when its off. Noise from the other room doors coming to your room, at 03:00 06:30 07:10 non ending, maybe because my room is in the corner and sharing 1sqm2 space with 3 room doors. The closets are black and also not enough light to see inside clearly. Even i found some lost pants from the previous customer....",8.3,Very Good,0,noisiness,0
613,Turkey,Deluxe King Room,3,September 2019,Solo traveler," Non ending sound coming from the ac even when its off. Noise from the other room doors coming to your room, at 03:00 06:30 07:10 non ending, maybe because my room is in the corner and sharing 1sqm2 space with 3 room doors. The closets are black and also not enough light to see inside clearly. Even i found some lost pants from the previous customer....",8.3,Very Good,0,bathroom,0
614,Turkey,Deluxe King Room,3,September 2019,Solo traveler," Non ending sound coming from the ac even when its off. Noise from the other room doors coming to your room, at 03:00 06:30 07:10 non ending, maybe because my room is in the corner and sharing 1sqm2 space with 3 room doors. The closets are black and also not enough light to see inside clearly. Even i found some lost pants from the previous customer....",8.3,Very Good,0,staff,0
615,United Kingdom,Superior Queen Room,2,September 2019,Couple," We booked the Superior Queen bedroom, which was a bit smaller than expected for two adults but given we were out exploring for the most part, we made do. On a positive note, the bathroom was a good size.",9.6,"Great Hotel, location & staff!",0,bathroom,0
616,China,Superior Queen Room,2,August 2019,Couple, Location was far from city center.,8.3,Very Good,0,location,0
617,Ireland,Superior Queen Room,4,August 2019,Family," Room was quite a tight fit! We left one towel on the floor to be replaced, instead we were left all new towels and old towels left also...and they took a face cloth belonging to me which wasn’t returned. Reported to front desk and next day were left all new towels again which we didn’t want. Not great for the environment!",8.8,Great Location,0,bathroom,0
618,United Kingdom,Superior Queen Room,2,August 2019,Couple, Obviously some work going on at the hotel at the moment - big hole in the floor and few areas that could do with a lick of paint.,8.3,Very Good,0,location,1
619,United Arab Emirates,Twin Studio,1,August 2019,Group," Room wasn’t ready at check in (despite it being 4.30pm and the room was supposed to be ready by 2pm) - but after a complimentary drink in the bar the room was ready quite quickly.
Room had good amenities, but no hair dryer.",9.6,Exceptional,0,price,0
620,United Arab Emirates,Twin Studio,1,August 2019,Group," Room wasn’t ready at check in (despite it being 4.30pm and the room was supposed to be ready by 2pm) - but after a complimentary drink in the bar the room was ready quite quickly.
Room had good amenities, but no hair dryer.",9.6,Exceptional,0,food/drink,0
621,United Arab Emirates,Twin Studio,1,August 2019,Group," Room wasn’t ready at check in (despite it being 4.30pm and the room was supposed to be ready by 2pm) - but after a complimentary drink in the bar the room was ready quite quickly.
Room had good amenities, but no hair dryer.",9.6,Exceptional,0,restaurant,0
622,United Arab Emirates,Superior Queen Room,4,August 2019,Family, The house keeping can be better. Breakfast very basic and eggs not tasty.,8.3,Very Good,0,food/drink,0
623,Israel,Deluxe King Room,6,August 2019,Couple," I was cheated, but I don't know by who: 
I paid for an improved room, called “king size” a bigger one, and I got the most small one.
I'd really like to know who made the decision to charge me extra for placing us in a minimum size room, company Booking.com or hotel’s management.
Our vacation was largely ruined by a lack of comfort.
It wasn't just the money (and I intend to get a refund), but our entire vacation was below the expected level.",7.9,Please advise who cheated me,0,price,0
624,Israel,Deluxe King Room,6,August 2019,Couple," I was cheated, but I don't know by who: 
I paid for an improved room, called “king size” a bigger one, and I got the most small one.
I'd really like to know who made the decision to charge me extra for placing us in a minimum size room, company Booking.com or hotel’s management.
Our vacation was largely ruined by a lack of comfort.
It wasn't just the money (and I intend to get a refund), but our entire vacation was below the expected level.",7.9,Please advise who cheated me,0,comfort,0
625,Australia,Superior Queen Room,3,July 2019,Family," Dinner menu could be a little more extensive, but restaurants are within walking distance.",10.0,High quality accommodation with excellent facilities.,0,food/drink,1
626,Australia,Superior Queen Room,3,July 2019,Family," Dinner menu could be a little more extensive, but restaurants are within walking distance.",10.0,High quality accommodation with excellent facilities.,0,restaurant,1
627,Israel,Junior Suite,2,July 2019,Group, for some reason there are no locks in the bathroom (sliding door),8.8,Excellent,0,bathroom,0
628,Brazil,Superior Queen Room,9,July 2019,Solo traveler," There’s was a little bit of constant noise coming from the pipes, it was annoying.",9.6,Definitely a keeper,0,noisiness,0
629,Israel,Junior Suite,5,July 2019,Family," Maybe there was a problem with the sewer pipes because in the bath there was an unpleasant odor that seemed to come from the bathroom above us, and also every time they took a shower upstairs we could hear the water running loud and clear... 
Another problem for us was that at night, if you wanted to go to the toilet, the light illuminates the whole room because the separation isn't a wall but some kind of decorative glass.",9.6,a very pleasant stay,0,bathroom,0
630,Israel,Junior Suite,5,July 2019,Family," Maybe there was a problem with the sewer pipes because in the bath there was an unpleasant odor that seemed to come from the bathroom above us, and also every time they took a shower upstairs we could hear the water running loud and clear... 
Another problem for us was that at night, if you wanted to go to the toilet, the light illuminates the whole room because the separation isn't a wall but some kind of decorative glass.",9.6,a very pleasant stay,0,dirty,0
631,Israel,Junior Suite,5,July 2019,Family," Maybe there was a problem with the sewer pipes because in the bath there was an unpleasant odor that seemed to come from the bathroom above us, and also every time they took a shower upstairs we could hear the water running loud and clear... 
Another problem for us was that at night, if you wanted to go to the toilet, the light illuminates the whole room because the separation isn't a wall but some kind of decorative glass.",9.6,a very pleasant stay,0,noisiness,0
632,United Kingdom,Superior Queen Room,3,July 2019,Family, Space in the rooms is a bit tight but the beds are comfy and the en suite is good.,9.2,Wonderful,0,bed,0
633,United Kingdom,Superior Queen Room,3,July 2019,Family, Space in the rooms is a bit tight but the beds are comfy and the en suite is good.,9.2,Wonderful,0,comfort,0
634,United Kingdom,Superior Queen Room,2,July 2019,Couple, Nothing. Perfect stay. Perfect room. Excellent staff and facilities.,10.0,Exceptional,0,staff,0
635,Ireland,Junior Suite,2,June 2019,Group," Bathroom had no bin.
There were no mugs or spoons in our room for the tea/coffee facilities.
We were not provided with the key to our balcony.
For €600 for the room I believe this should have included breakfast.
Unclear signage from the back to the front of the hotel due to construction.",9.2,"Comfortable and modern hotel, excellent service.",0,bathroom,0
636,Ireland,Junior Suite,2,June 2019,Group," Bathroom had no bin.
There were no mugs or spoons in our room for the tea/coffee facilities.
We were not provided with the key to our balcony.
For €600 for the room I believe this should have included breakfast.
Unclear signage from the back to the front of the hotel due to construction.",9.2,"Comfortable and modern hotel, excellent service.",0,food/drink,0
637,United Kingdom,Superior Queen Room,4,June 2019,Couple," Well appointed rooms, just missing a couple of little details: bedside lights for reading, towel rails in bathroom so you could hang towels up to dry and reuse them.",9.2,Wonderful,0,bathroom,1
638,Oman,Superior Queen Room,3,June 2019,Solo traveler, Room entrance & location,8.3,Very Good,0,location,0
639,Saudi Arabia,Superior Queen Room,3,June 2019,Group," Room should be a little bigger.
More availability of twin room
Food and restaurant should be available 24 all day",8.8,Happy,0,food/drink,0
640,Saudi Arabia,Superior Queen Room,3,June 2019,Group," Room should be a little bigger.
More availability of twin room
Food and restaurant should be available 24 all day",8.8,Happy,0,restaurant,0
641,Switzerland,Superior Queen Room,2,May 2019,Solo traveler," Small bathroom, no restaurant",8.8,Excellent,0,bathroom,0
642,Switzerland,Superior Queen Room,2,May 2019,Solo traveler," Small bathroom, no restaurant",8.8,Excellent,0,restaurant,0
643,United States of America,King Studio,1,May 2019,Group," There were renovations going on so there was no breakfast which was disappointing.  
With the bed set up in the room, where were too many small occasion tables. which made moving around the room awkward. We moved them all to the side.",9.6,"Comfortable, gorgeous, and great location!",0,food/drink,0
644,United States of America,King Studio,1,May 2019,Group," There were renovations going on so there was no breakfast which was disappointing.  
With the bed set up in the room, where were too many small occasion tables. which made moving around the room awkward. We moved them all to the side.",9.6,"Comfortable, gorgeous, and great location!",0,bed,0
645,United States of America,King Studio,1,May 2019,Group," There were renovations going on so there was no breakfast which was disappointing.  
With the bed set up in the room, where were too many small occasion tables. which made moving around the room awkward. We moved them all to the side.",9.6,"Comfortable, gorgeous, and great location!",0,location,0
646,France,Superior Queen Room,1,May 2019,Solo traveler, They made me paid 2 nights whereas I stayed only one !,7.9,Good,0,price,0
647,Peru,Superior Queen Room,1,May 2019,Solo traveler, One part of the hotel is being rebuilt.  The dining room is currently very small.,8.8,Nice place and location,0,restaurant,0
648,Netherlands,Junior Suite,1,February 2021,Couple," Bed was too short for tall men. 
Could hear the neighbours music next door until 4am so we had a terrible nights sleep. We stayed a night away from my 3 young children to get a good nights sleep! So it was such a waste of money for us. You could even hear their phone ring when reception told them to turn it down. I’m not sure if it was even particularly that loud but the walls are thin. 
You could hear the lift go up and down and the smell of sewage in the hallways. 
For the money we spent for a junior suit it was not good. Wouldn’t stay there again. 
Great location though!",4.0,Perfectly situated and friendly staff,0,bed,0
649,Netherlands,Junior Suite,1,February 2021,Couple," Bed was too short for tall men. 
Could hear the neighbours music next door until 4am so we had a terrible nights sleep. We stayed a night away from my 3 young children to get a good nights sleep! So it was such a waste of money for us. You could even hear their phone ring when reception told them to turn it down. I’m not sure if it was even particularly that loud but the walls are thin. 
You could hear the lift go up and down and the smell of sewage in the hallways. 
For the money we spent for a junior suit it was not good. Wouldn’t stay there again. 
Great location though!",4.0,Perfectly situated and friendly staff,0,price,0
650,Netherlands,Junior Suite,1,February 2021,Couple," Bed was too short for tall men. 
Could hear the neighbours music next door until 4am so we had a terrible nights sleep. We stayed a night away from my 3 young children to get a good nights sleep! So it was such a waste of money for us. You could even hear their phone ring when reception told them to turn it down. I’m not sure if it was even particularly that loud but the walls are thin. 
You could hear the lift go up and down and the smell of sewage in the hallways. 
For the money we spent for a junior suit it was not good. Wouldn’t stay there again. 
Great location though!",4.0,Perfectly situated and friendly staff,0,staff,0
651,Netherlands,Junior Suite,1,February 2021,Couple," Bed was too short for tall men. 
Could hear the neighbours music next door until 4am so we had a terrible nights sleep. We stayed a night away from my 3 young children to get a good nights sleep! So it was such a waste of money for us. You could even hear their phone ring when reception told them to turn it down. I’m not sure if it was even particularly that loud but the walls are thin. 
You could hear the lift go up and down and the smell of sewage in the hallways. 
For the money we spent for a junior suit it was not good. Wouldn’t stay there again. 
Great location though!",4.0,Perfectly situated and friendly staff,0,noisiness,0
652,Netherlands,Junior Suite,1,February 2021,Couple," Bed was too short for tall men. 
Could hear the neighbours music next door until 4am so we had a terrible nights sleep. We stayed a night away from my 3 young children to get a good nights sleep! So it was such a waste of money for us. You could even hear their phone ring when reception told them to turn it down. I’m not sure if it was even particularly that loud but the walls are thin. 
You could hear the lift go up and down and the smell of sewage in the hallways. 
For the money we spent for a junior suit it was not good. Wouldn’t stay there again. 
Great location though!",4.0,Perfectly situated and friendly staff,0,location,0
653,Germany,Superior Queen Room,2,September 2020,Couple," VALET PARKING IS NOT ON SITE!! It is about 30-40 minutes away from the hotel but it is still cheaper and more secure then paying for the street parking. The Garden View room is nothing special to see just looks over grown with a koi pond rather have a park view for the money I spent, but now I know!",7.0,Good,0,parking,0
654,Germany,Superior Queen Room,2,September 2020,Couple," VALET PARKING IS NOT ON SITE!! It is about 30-40 minutes away from the hotel but it is still cheaper and more secure then paying for the street parking. The Garden View room is nothing special to see just looks over grown with a koi pond rather have a park view for the money I spent, but now I know!",7.0,Good,0,location,0
655,Germany,Superior Queen Room,2,September 2020,Couple," VALET PARKING IS NOT ON SITE!! It is about 30-40 minutes away from the hotel but it is still cheaper and more secure then paying for the street parking. The Garden View room is nothing special to see just looks over grown with a koi pond rather have a park view for the money I spent, but now I know!",7.0,Good,0,price,0
656,United Kingdom,Twin Studio,2,August 2020,Group," I wish the room had a full length mirror, the only mirror is in the bathroom. Apart from that everything was amazing, the beds were so comfortable.",7.0,Good,0,bathroom,0
657,United Kingdom,Twin Studio,2,August 2020,Group," I wish the room had a full length mirror, the only mirror is in the bathroom. Apart from that everything was amazing, the beds were so comfortable.",7.0,Good,0,bed,0
658,United Kingdom,Twin Studio,2,August 2020,Group," I wish the room had a full length mirror, the only mirror is in the bathroom. Apart from that everything was amazing, the beds were so comfortable.",7.0,Good,0,comfort,0
659,Netherlands,Superior Queen Room,1,February 2020,Couple," It was very hot in the room and in the hotel in general.
Breakfast was expensive, food at the buffet was not great. Would have expected more food options for that price.",7.0,Good,0,food/drink,0
660,Netherlands,Superior Queen Room,1,February 2020,Couple," It was very hot in the room and in the hotel in general.
Breakfast was expensive, food at the buffet was not great. Would have expected more food options for that price.",7.0,Good,0,price,0
661,United Kingdom,Superior Queen Room,2,February 2020,Solo traveler," Unfortunately I was unable to book the restaurant either night of my stay which was disappointing. 
I was in a room on the first floor at the front on a very noisy main road (all night). If I stay again I will ask for a room facing the park on a higher floor.",7.0,Lovely hotel and great location.,0,restaurant,1
662,United Kingdom,Superior Queen Room,2,February 2020,Solo traveler," Unfortunately I was unable to book the restaurant either night of my stay which was disappointing. 
I was in a room on the first floor at the front on a very noisy main road (all night). If I stay again I will ask for a room facing the park on a higher floor.",7.0,Lovely hotel and great location.,0,noisiness,1
663,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,fitness,0
664,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,internet,0
665,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,tv,0
666,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,bathroom,0
667,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,staff,0
668,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,price,0
669,Turkey,Superior Queen Room,2,January 2020,Couple," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms",0,location,0
670,Norway,Superior Queen Room,2,January 2020,Family," There were several surprises with payment, an extra tourist fee, extra breakfast fee(we paid for breakfast in advance, and it was an extra fee when we arrived), and a deposit fee. The breakfast is poor.",6.0,"Great location and atmosphere, but poor breakfast and surprises with extra payments.",0,price,0
671,Norway,Superior Queen Room,2,January 2020,Family," There were several surprises with payment, an extra tourist fee, extra breakfast fee(we paid for breakfast in advance, and it was an extra fee when we arrived), and a deposit fee. The breakfast is poor.",6.0,"Great location and atmosphere, but poor breakfast and surprises with extra payments.",0,food/drink,0
672,Italy,Superior Queen Room,4,January 2020,Couple, Room keeping service very low. The room was summarily cleaned and the bed was almost undone (just put back the blanket to cover it) most of the times.,5.4,Fair,0,staff,1
673,Italy,Superior Queen Room,4,January 2020,Couple, Room keeping service very low. The room was summarily cleaned and the bed was almost undone (just put back the blanket to cover it) most of the times.,5.4,Fair,0,bed,1
674,Germany,Superior Queen Room,2,December 2019,Couple," Breakfast was not so good, not too many things to chose from. It was enough but not outstanding. 
Superior room too small. 
City Center Leidseplein by foot 25 minutes, not as others say 10 minutes.",7.0,Nice Hotel but not outstanding,0,food/drink,0
675,Germany,Superior Queen Room,2,December 2019,Couple," Breakfast was not so good, not too many things to chose from. It was enough but not outstanding. 
Superior room too small. 
City Center Leidseplein by foot 25 minutes, not as others say 10 minutes.",7.0,Nice Hotel but not outstanding,0,location,0
